fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,5370000000,721000000,17038000000,397800000,1.812,0.042,0.124,0.309,0.312
2022-09-30,5224000000,607000000,16068000000,397700000,1.526,0.038,-0.045,-0.035,-0.033
2022-06-30,5140000000,601000000,16380000000,398300000,1.509,0.037,-0.025,0.188,0.189
2022-03-31,4828000000,532000000,16620000000,399000000,1.333,0.032,0.051,0.162,0.16
2021-12-31,4778000000,551000000,16413000000,398800000,1.382,0.034,-0.001,0.16,0.158
2021-09-30,5472000000,629000000,15971000000,398600000,1.578,0.039,0.207,0.41,0.41
2021-06-30,5271000000,506000000,15408000000,398600000,1.269,0.033,0.364,8.922,8.959
2021-03-31,4593000000,458000000,14995000000,398500000,1.149,0.031,-0.048,0.046,0.05
2020-12-31,4782000000,475000000,14930000000,398100000,1.193,0.032,-0.089,0.051,0.091
2020-09-30,4534000000,446000000,14476000000,398600000,1.119,0.031,-0.132,-0.258,-0.23
2020-06-30,3865000000,51000000,14188000000,400100000,0.127,0.004,,,
2020-03-31,4827000000,438000000,14245000000,400000000,1.095,0.031,,,
2019-12-31,5249000000,452000000,16082000000,413300000,1.094,0.028,,,
2019-09-30,5222000000,601000000,15848000000,413400000,1.454,0.038,,,
2022-12-31,20562000000,2462000000,17038000000,397800000,6.189,0.145,0.022,0.148,0.151
2021-12-31,20114000000,2144000000,16413000000,398800000,5.376,0.131,0.117,0.521,0.518
2020-12-31,18008000000,1410000000,14930000000,398100000,3.542,0.094,-0.152,-0.362,-0.338
2019-12-31,21230000000,2211000000,16082000000,413300000,5.35,0.137,,,
