fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,707333000,89346000,2468978000,59860000,1.493,0.036,0.028,-0.193,-0.182
2022-06-30,674488000,83019000,2322985000,59556000,1.394,0.036,0.035,-0.073,-0.062
2022-03-31,634224000,56236000,2397128000,60465000,0.93,0.023,-0.017,0.301,0.292
2021-12-31,704600000,93559000,2405361000,60711000,1.541,0.039,0.112,0.067,0.083
2021-09-30,688297000,110718000,2360213000,60652000,1.825,0.047,0.12,0.426,0.436
2021-06-30,651515000,89604000,2192169000,60299000,1.486,0.041,0.117,0.282,0.301
2021-03-31,645287000,43241000,2007819000,60052000,0.72,0.022,0.106,-0.296,-0.289
2020-12-31,633717000,87678000,2401590000,61632000,1.423,0.037,0.102,-0.11,-0.122
2020-09-30,614816000,77663000,2232268000,61099000,1.271,0.035,0.041,-0.181,-0.191
2020-06-30,583252000,69872000,2153899000,61164000,1.142,0.032,0.035,-0.187,-0.2
2020-03-31,583449000,61379000,1998194000,60629000,1.012,0.031,,,
2019-12-31,574905000,98527000,1929458000,60803000,1.62,0.051,,,
2019-09-30,590388000,94837000,1761497000,60367000,1.571,0.054,,,
2019-06-30,563394000,85905000,1623782000,60129000,1.429,0.053,,,
2022-09-30,2717445000,322160000,2468978000,59860000,5.382,0.13,0.039,-0.027,-0.015
2021-09-30,2616416000,331241000,2360213000,60652000,5.461,0.14,0.108,0.077,0.085
2020-09-30,2361022000,307441000,2232268000,61099000,5.032,0.138,0.053,-0.281,-0.29
2019-09-30,2242447000,427734000,1761497000,60367000,7.086,0.243,,,
