fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,74291000000,13624000000,256144000000,12849000000,1.06,0.053,-0.011,-0.34,-0.966
2022-09-30,69420000000,13910000000,253626000000,12971000000,1.072,0.055,0.069,-0.265,-0.962
2022-06-30,69743000000,16002000000,255419000000,13078000000,1.224,0.063,0.127,-0.136,-0.956
2022-03-31,68059000000,16436000000,254004000000,658763000,24.95,0.065,0.23,-0.083,-0.066
2021-12-31,75140000000,20642000000,251635000000,662121000,31.176,0.082,0.339,0.356,0.382
2021-09-30,64928000000,18936000000,244567000000,664682000,28.489,0.077,0.408,0.684,0.717
2021-06-30,61880000000,18525000000,237565000000,667637000,27.747,0.078,0.616,1.662,1.716
2021-03-31,55314000000,17930000000,230013000000,671094000,26.718,0.078,0.344,1.623,1.673
2020-12-31,56118000000,15227000000,222544000000,675222000,22.551,0.068,0.231,0.427,0.455
2020-09-30,46130000000,11247000000,212920000000,677724000,16.595,0.053,0.139,0.591,0.622
2020-06-30,38297000000,6959000000,207322000000,681215000,10.216,0.034,,,
2020-03-31,41159000000,6836000000,203659000000,683972000,9.995,0.034,,,
2019-12-31,45569000000,10671000000,201442000000,688335000,15.503,0.053,,,
2019-09-30,40503000000,7068000000,194969000000,690906000,10.23,0.036,,,
2022-12-31,281279000000,59972000000,256144000000,12849000000,4.667,0.234,0.092,-0.211,-0.959
2021-12-31,257637000000,76033000000,251635000000,662121000,114.832,0.302,0.412,0.888,0.925
2020-12-31,182527000000,40269000000,222544000000,675222000,59.638,0.181,0.128,0.173,0.195
2019-12-31,161857000000,34343000000,201442000000,688335000,49.893,0.17,,,
