fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-10-28,7433000000,427000000,51880000000,1330148578,0.321,0.008,-0.04,-0.674,-0.671
2022-07-29,7129000000,929000000,52672000000,1329276973,0.699,0.018,-0.092,0.218,0.232
2022-04-29,7917000000,1485000000,52551000000,1330743395,1.116,0.028,-0.016,0.092,0.104
2022-01-28,7650000000,1480000000,52542000000,1342565589,1.102,0.028,0.002,0.165,0.17
2021-10-29,7739000000,1311000000,51991000000,1344861769,0.975,0.025,0.078,1.681,1.682
2021-07-30,7850000000,763000000,51486000000,1344671106,0.567,0.015,0.239,0.567,0.565
2021-04-30,8046000000,1360000000,51428000000,1345400671,1.011,0.026,0.341,1.105,1.098
2021-01-29,7632000000,1270000000,50758000000,1347470889,0.943,0.025,0.009,-0.337,-0.34
2020-10-30,7177000000,489000000,50164000000,1345547814,0.363,0.01,-0.048,-0.641,-0.643
2020-07-31,6336000000,487000000,50296000000,1343318623,0.363,0.01,-0.022,-0.436,-0.437
2020-04-24,5998000000,646000000,50737000000,1341074724,0.482,0.013,,,
2020-01-24,7561000000,1915000000,51808000000,1340786042,1.428,0.037,,,
2019-10-25,7541000000,1364000000,50578000000,1340375745,1.018,0.027,,,
2019-07-26,6478000000,864000000,50363000000,1340797328,0.644,0.017,,,
2022-04-29,31186000000,5039000000,52551000000,1330743395,3.787,0.096,0.08,0.397,0.413
2021-04-30,28884000000,3606000000,51428000000,1345400671,2.68,0.07,0.054,-0.247,-0.249
2020-04-24,27415000000,4789000000,50737000000,1341074724,3.571,0.094,-0.051,0.034,0.034
2019-04-26,28892000000,4631000000,50091000000,1340697595,3.454,0.092,,,
