fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,1492500000,323929000,3652917000,110222819,2.939,0.089,0.058,0.162,0.212
2022-09-30,1603690000,377401000,3558170000,110954501,3.401,0.106,0.145,0.317,0.365
2022-06-30,1667448000,376078000,3555829000,112236107,3.351,0.106,0.264,0.395,0.439
2022-03-31,1498485000,299751000,3503307000,113761155,2.635,0.086,0.331,0.504,0.533
2021-12-31,1410742000,278806000,3679807000,115011172,2.424,0.076,0.315,0.469,0.495
2021-09-30,1400046000,286634000,3419898000,115011172,2.492,0.084,0.323,0.42,0.449
2021-06-30,1319409000,269576000,3402378000,115810083,2.328,0.079,0.472,0.824,0.848
2021-03-31,1125912000,199359000,3191917000,115964663,1.719,0.062,0.14,0.497,0.525
2020-12-31,1072908000,189832000,3326288000,117057696,1.622,0.057,0.063,0.318,0.349
2020-09-30,1058166000,201868000,3170833000,117331447,1.72,0.064,0.009,0.23,-0.162
2020-06-30,896210000,147805000,2982468000,117335353,1.26,0.05,,,
2020-03-31,987286000,133177000,3016049000,118133507,1.127,0.044,,,
2019-12-31,1009206000,144024000,3080717000,119799000,1.202,0.047,,,
2019-09-30,1048457000,164099000,2909528000,79884372,2.054,0.056,,,
2022-12-31,6263502000,1377159000,3652917000,110222819,12.494,0.377,0.191,0.331,0.389
2021-12-31,5256891000,1034375000,3679807000,115011172,8.994,0.281,0.31,0.538,0.565
2020-12-31,4014393000,672682000,3326288000,117057696,5.747,0.202,-0.022,0.093,0.126
2019-12-31,4103045000,615518000,3080717000,120609000,5.103,0.2,,,
