fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5534000000,66000000,54542000000,1612000000,0.041,0.001,0.285,-0.928,-0.946
2022-06-30,6525000000,447000000,55169000000,1612000000,0.277,0.008,0.699,-0.37,-0.526
2022-03-31,5859000000,786000000,55333000000,1620000000,0.485,0.014,0.712,0.416,0.062
2021-12-31,4845000000,974000000,7497000000,1207000000,0.807,0.13,0.498,-0.453,-0.451
2021-09-30,4306000000,923000000,7136000000,1212000000,0.762,0.129,0.543,1.367,1.347
2021-06-30,3840000000,710000000,7065000000,1213000000,0.585,0.1,1.002,3.522,3.377
2021-03-31,3422000000,555000000,6477000000,1215000000,0.457,0.086,0.95,2.426,2.302
2020-12-31,3235000000,1781000000,5837000000,1211000000,1.471,0.305,0.534,9.476,9.122
2020-09-30,2790000000,390000000,3867000000,1202000000,0.324,0.101,0.606,2.25,2.012
2020-06-30,1918000000,157000000,3305000000,1174000000,0.134,0.048,0.274,3.486,3.149
2020-03-31,1755000000,162000000,3037000000,1171000000,0.138,0.053,,,
2019-12-31,2109000000,170000000,2827000000,1170000000,0.145,0.06,,,
2019-09-30,1737000000,120000000,2176000000,1114000000,0.108,0.055,,,
2019-06-30,1506000000,35000000,1901000000,1086000000,0.032,0.018,,,
2021-12-31,16401000000,3162000000,7497000000,1207000000,2.62,0.422,0.694,0.27,0.274
2020-12-31,9684000000,2490000000,5837000000,1211000000,2.056,0.427,0.483,6.302,6.055
2019-12-31,6528000000,341000000,2827000000,1170000000,0.291,0.121,0.007,0.012,-0.131
2018-12-31,6481000000,337000000,1266000000,1005000000,0.335,0.266,,,
