fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2023-01-31,2979000000,168000000,15842000000,281000000,0.598,0.011,0.121,0.68,0.692
2022-10-31,2551000000,40000000,16067000000,281000000,0.142,0.002,0.272,-0.825,-0.83
2022-07-31,2449000000,-56000000,16441000000,281932000,-0.199,-0.003,-0.047,-1.147,-1.143
2022-04-30,5615000000,1794000000,16961000000,282000000,6.362,0.106,0.347,0.225,0.186
2022-01-31,2657000000,100000000,15595000000,283000000,0.353,0.006,0.689,4.0,3.77
2021-10-31,2005000000,228000000,9733000000,273000000,0.835,0.023,0.52,0.152,0.109
2021-07-31,2571000000,380000000,9869000000,273235000,1.391,0.039,0.416,-0.146,-0.182
2021-04-30,4170000000,1464000000,9955000000,273000000,5.363,0.147,0.389,0.351,0.291
2021-01-31,1573000000,20000000,8868000000,270000000,0.074,0.002,-0.073,-0.917,-0.919
2020-10-31,1319000000,198000000,5245000000,263000000,0.753,0.038,0.132,2.474,2.447
2020-07-31,1816000000,445000000,5106000000,261740000,1.7,0.087,,,
2020-04-30,3002000000,1084000000,4740000000,261000000,4.153,0.229,,,
2020-01-31,1696000000,240000000,3727000000,261000000,0.92,0.064,,,
2019-10-31,1165000000,57000000,3633000000,261000000,0.218,0.016,,,
2022-07-31,12726000000,2066000000,16441000000,281932000,7.328,0.126,0.321,0.002,-0.029
2021-07-31,9633000000,2062000000,9869000000,273235000,7.547,0.209,0.254,0.129,0.082
2020-07-31,7679000000,1826000000,5106000000,261740000,6.976,0.358,0.132,0.173,0.166
2019-07-31,6784000000,1557000000,3749000000,260180000,5.984,0.415,,,
