fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,5220794000,1468507000,8304635000,135403000,10.845,0.177,0.249,0.229,0.273
2022-09-30,5034890000,1425879000,7412567000,136374000,10.456,0.192,0.182,0.209,0.248
2022-06-30,4586946000,1208934000,6278366000,136975000,8.826,0.193,0.121,0.056,0.099
2022-03-31,4014649000,1021778000,6026490000,138707000,7.366,0.17,0.058,-0.046,-0.019
2021-12-31,4180570000,1194830000,6475781000,140275000,8.518,0.185,0.23,0.375,0.403
2021-09-30,4259392000,1179744000,5820043000,140811000,8.378,0.203,0.364,0.433,0.471
2021-06-30,4091119000,1144657000,6027188000,142501000,8.033,0.19,0.492,0.643,0.676
2021-03-31,3795959000,1071121000,5371616000,142607000,7.511,0.199,0.541,0.864,0.897
2020-12-31,3399923000,869229000,5503033000,143205000,6.07,0.158,0.339,0.689,0.681
2020-09-30,3123590000,823451000,5419185000,144593000,5.695,0.152,0.473,0.768,0.771
2020-06-30,2741633000,696673000,5172494000,145331000,4.794,0.135,,,
2020-03-31,2462525000,574781000,4537607000,145156000,3.96,0.127,,,
2019-12-31,2538599000,514510000,4379429000,142462000,3.612,0.117,,,
2019-09-30,2121222000,465789000,4936393000,144871000,3.215,0.094,,,
2022-06-30,17041557000,4605286000,6278366000,136975000,33.621,0.734,0.183,0.178,0.226
2021-06-30,14410591000,3908458000,6027188000,142501000,27.428,0.648,0.461,0.736,0.77
2020-06-30,9863979000,2251753000,5172494000,145331000,15.494,0.435,0.034,0.028,0.021
2019-06-30,9537240000,2191430000,4673865000,144433000,15.173,0.469,,,
