fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1537000000.0,227000000.0,3000000.0,254364000.0,,,,,
2022-06-30,1585000000.0,234000000.0,3000000.0,254321000.0,,,,,
2022-03-31,1567000000.0,348000000.0,3000000.0,253637179.0,,,,,
2021-12-31,1603000000.0,202000000.0,3000000.0,253550029.0,,,,,
2021-09-30,1600000000.0,323000000.0,3000000.0,253545051.0,,,,,
2021-06-30,1595000000.0,427000000.0,3000000.0,253516000.0,,,,,
2021-03-31,1506000000.0,399000000.0,4722000000.0,253516000.0,,,,,
2020-12-31,1613000000.0,368000000.0,,,,,,,
2020-09-30,1613000000.0,547000000.0,,,,,,,
2020-06-30,1526000000.0,542000000.0,,,,,,,
2020-03-31,1780000000.0,703000000.0,,,,,,,
2021-12-31,6304000000.0,1351000000.0,3000000.0,254192700.0,5.315,450.333,,,
,,,5486000000.0,253130375.0,,,,,
