fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-12-31,3397000000,1197100000,22664000000,106800000,11.209,0.053,-0.312,-0.463,-0.465
2022-09-30,2920900000,1315700000,21438800000,106900000,12.308,0.061,-0.151,-0.194,-0.199
2022-06-30,2844100000,852100000,20687800000,107900000,7.897,0.041,-0.445,-0.725,-0.732
2022-03-31,2951500000,973500000,19914700000,106800000,9.115,0.049,0.174,-0.127,-0.139
2021-12-31,4937600000,2229000000,18768800000,106300000,20.969,0.119,1.038,0.94,0.925
2021-09-30,3438600000,1632200000,17258000000,106200000,15.369,0.095,0.516,0.938,0.925
2021-06-30,5124100000,3098900000,15127300000,105000000,29.513,0.205,1.638,2.454,2.605
2021-03-31,2514100000,1115200000,11977000000,105400000,10.581,0.093,0.38,0.785,0.86
2020-12-31,2422900000,1149200000,11025300000,105500000,10.893,0.104,0.117,0.451,0.502
2020-09-30,2267700000,842100000,10125500000,105500000,7.982,0.083,0.111,0.258,0.304
2020-06-30,1942300000,897300000,9057400000,109600000,8.187,0.099,,,
2020-03-31,1822100000,624600000,12133000000,109800000,5.689,0.051,,,
2019-12-31,2169500000,792000000,11089700000,109200000,7.253,0.071,,,
2019-09-30,2040600000,669600000,10504400000,109400000,6.121,0.064,,,
2022-12-31,12113500000,4338400000,22664000000,106800000,40.622,0.191,-0.244,-0.463,-0.465
2021-12-31,16014400000,8075300000,18768800000,106300000,75.967,0.43,0.897,1.299,1.281
2020-12-31,8440200000,3513200000,11025300000,105500000,33.3,0.319,0.077,0.66,0.719
2019-12-31,7833200000,2115800000,11089700000,109200000,19.375,0.191,,,
