fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2023-01-28,13516000000,2773000000,41474000000,4095000000,0.677,0.067,0.065,-0.067,-0.055
2022-10-29,13563000000,2670000000,40272000000,4103000000,0.651,0.066,0.053,-0.104,-0.079
2022-07-30,13037000000,2815000000,39773000000,4110000000,0.685,0.071,-0.004,-0.064,-0.04
2022-04-30,12762000000,3044000000,40400000000,4149000000,0.734,0.075,-0.001,0.063,0.08
2022-01-29,12695000000,2973000000,39496000000,4151000000,0.716,0.075,0.065,0.168,0.188
2021-10-30,12882000000,2980000000,42701000000,4217000000,0.707,0.07,0.083,0.371,0.372
2021-07-31,13091000000,3009000000,41275000000,4217000000,0.714,0.073,0.077,0.142,0.147
2021-05-01,12779000000,2863000000,40205000000,4215000000,0.679,0.071,0.071,0.032,0.033
2021-01-23,11923000000,2545000000,39121000000,4221000000,0.603,0.065,0.0,-0.116,-0.112
2020-10-24,11897000000,2174000000,38157000000,4222000000,0.515,0.057,-0.087,-0.257,-0.254
2020-07-25,12154000000,2636000000,37920000000,4237000000,0.622,0.07,,,
2020-04-25,11931000000,2774000000,35708000000,4220000000,0.657,0.078,,,
2020-01-25,11920000000,2878000000,35533000000,4241000000,0.679,0.081,,,
2019-10-26,13036000000,2926000000,34423000000,4241000000,0.69,0.085,,,
2022-07-30,51376000000,11812000000,39773000000,4110000000,2.874,0.297,0.034,0.115,0.144
2021-07-31,49690000000,10591000000,41275000000,4217000000,2.512,0.257,0.014,-0.056,-0.051
2020-07-25,48991000000,11214000000,37920000000,4237000000,2.647,0.296,-0.04,-0.035,-0.032
2019-07-27,51037000000,11621000000,33571000000,4250000000,2.734,0.346,,,
