fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,14115000000.0,739000000.0,18117000000.0,714300000.0,,,,,
2022-06-30,15664000000.0,1661000000.0,18973000000.0,725700000.0,,,,,
2022-03-31,15264000000.0,1569000000.0,18880000000.0,734600000.0,,,,,
2021-12-31,14364000000.0,1736000000.0,18165000000.0,738200000.0,,,,,
2021-09-30,14837000000.0,1683000000.0,16439000000.0,744500000.0,,,,,
2021-06-30,13885000000.0,1901000000.0,15573000000.0,747000000.0,,,,,
2021-03-31,11882000000.0,991000000.0,14003000000.0,744800000.0,,,,,
2020-12-31,10706000000.0,1254000000.0,12435000000.0,742000000.0,,,,,
2020-09-30,9712000000.0,-25000000.0,12354000000.0,740500000.0,,,,,
2020-06-30,8354000000.0,-225000000.0,12537000000.0,739300000.0,,,,,
2020-03-31,9770000000.0,239000000.0,12906000000.0,740200000.0,,,,,
2019-12-31,10204000000.0,-2310000000.0,13541000000.0,740100000.0,,,,,
2019-09-30,10764000000.0,333000000.0,17399000000.0,739800000.0,,,,,
2019-06-30,11014000000.0,75000000.0,17911000000.0,742800000.0,,,,,
2019-03-31,10969000000.0,556000000.0,32668000000.0,747200000.0,,,,,
2018-06-30,12789000000.0,1333000000.0,,,,,,,
2018-03-31,14899000000.0,1342000000.0,,,,,,,
2021-12-31,54968000000.0,6311000000.0,18165000000.0,738200000.0,8.549,0.347,0.426,4.152,4.178
2020-12-31,38542000000.0,1225000000.0,12435000000.0,742000000.0,1.651,0.099,-0.103,1.901,1.899
2019-12-31,42951000000.0,-1359000000.0,13541000000.0,740100000.0,-1.836,-0.1,,,
,,,32483000000.0,750000000.0,,,,,
