fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-10-31,7786000000,210000000,59351000000,997000000,0.211,0.004,0.052,-0.551,-0.559
2022-07-31,7839000000,68000000,60098000000,997000000,0.068,0.001,0.106,-0.873,-0.881
2022-04-30,7492000000,28000000,58876000000,991000000,0.028,0.0,0.176,-0.94,-0.945
2022-01-31,7272000000,-28000000,58131000000,989000000,-0.028,-0.0,0.188,-1.105,-1.097
2021-10-31,7403000000,468000000,57054000000,980000000,0.478,0.008,0.368,-0.567,-0.598
2021-07-31,7085000000,535000000,55520000000,933000000,0.573,0.01,0.338,-0.796,-0.803
2021-04-30,6369000000,469000000,42567000000,921000000,0.509,0.011,0.225,3.737,3.609
2021-01-31,6122000000,267000000,41493000000,919000000,0.291,0.006,0.262,2.077,2.046
2020-10-31,5412000000,1081000000,40310000000,911000000,1.187,0.027,0.17,10.917,10.569
2020-07-31,5294000000,2625000000,38440000000,904000000,2.904,0.068,0.314,27.846,23.762
2020-04-30,5199000000,99000000,34565000000,896000000,0.11,0.003,,,
2020-01-31,4851000000,-248000000,33885000000,893000000,-0.278,-0.007,,,
2019-10-31,4625000000,-109000000,33279000000,879000000,-0.124,-0.003,,,
2019-07-31,4029000000,91000000,17166000000,776000000,0.117,0.005,,,
2022-01-31,28164000000,1444000000,58131000000,989000000,1.46,0.025,0.279,-0.645,-0.67
2021-01-31,22027000000,4072000000,41493000000,919000000,4.431,0.098,0.272,31.317,30.403
2020-01-31,17321000000,126000000,33885000000,893000000,0.141,0.004,0.274,-0.886,-0.902
2019-01-31,13592000000,1110000000,15605000000,770000000,1.442,0.071,,,
