fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3327000000,367000000,24909000000,499400000,0.735,0.015,-0.218,-0.061,-0.02
2022-06-30,3394000000,787000000,25528000000,505400000,1.557,0.031,-0.205,0.646,0.725
2022-03-31,3269000000,488000000,26176000000,512000000,0.953,0.019,-0.177,-0.91,-0.893
2021-12-31,4299000000,204000000,26433000000,515700000,0.396,0.008,-0.181,-0.081,0.308
2021-09-30,4255000000,391000000,26633000000,521500000,0.75,0.015,-0.165,5.949,7.97
2021-06-30,4267000000,478000000,26877000000,529600000,0.903,0.018,-0.116,1.193,1.267
2021-03-31,3970000000,5394000000,27188000000,604800000,8.919,0.198,-0.24,9.756,11.694
2020-12-31,5252000000,222000000,38504000000,734204000,0.302,0.006,0.009,0.261,0.269
2020-09-30,5096000000,-79000000,37559000000,734400000,-0.108,-0.002,-0.061,-1.212,-1.215
2020-06-30,4828000000,-2478000000,37005000000,734300000,-3.375,-0.067,-0.117,-3.34,-3.417
2020-03-31,5221000000,-616000000,39551000000,738600000,-0.834,-0.016,,,
2019-12-31,5204000000,176000000,40987000000,738565000,0.238,0.004,,,
2019-09-30,5426000000,372000000,41344000000,742679000,0.501,0.009,,,
2019-06-30,5468000000,-571000000,42006000000,747444000,-0.764,-0.014,,,
2021-12-31,16791000000,6467000000,26433000000,515700000,12.54,0.245,-0.177,3.191,4.12
2020-12-31,20397000000,-2951000000,38504000000,734204000,-4.019,-0.077,-0.052,-6.926,-6.961
2019-12-31,21512000000,498000000,40987000000,738565000,0.674,0.012,-0.048,-0.87,-0.862
2018-12-31,22594000000,3845000000,94292000000,784143000,4.903,0.041,,,
