fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1313203000,173545000,82000,79259000,2.19,2116.402,0.157,0.166,0.229
2022-06-30,1358614000,204925000,82000000,80271000,2.553,2.499,0.181,-0.244,-0.193
2022-03-31,1248289000,172515000,118153000,82020000,2.103,1.46,0.131,0.051,0.132
2021-12-31,1290353000,209359000,371058000,82473000,2.539,0.564,0.161,0.75,0.896
2021-09-30,1135404000,148865000,334507000,83566000,1.781,0.445,0.226,7.775,8.386
2021-06-30,1150513000,271236000,527638000,85712000,3.165,0.514,0.207,3.925,4.132
2021-03-31,1103993000,164100000,891594000,88352000,1.857,0.184,0.1,1.185,1.207
2020-12-31,1111863000,119607000,1090428000,89339000,1.339,0.11,-0.061,0.767,0.768
2020-09-30,926043000,16964000,1037503000,89378000,0.19,0.016,-0.061,-0.59,-0.588
2020-06-30,953558000,55077000,991219000,89323000,0.617,0.056,-0.097,-0.467,-0.463
2020-03-31,1003632000,75097000,890275000,89219000,0.842,0.084,,,
2019-12-31,1184391000,67701000,938593000,89427000,0.757,0.072,,,
2019-09-30,986634000,41388000,919657000,89846000,0.461,0.045,,,
2019-06-30,1056422000,103406000,963802000,90112000,1.148,0.107,,,
2021-12-31,4676647000,793560000,371058000,82473000,9.622,2.139,0.171,1.975,2.223
2020-12-31,3994622000,266745000,1090428000,89339000,2.986,0.245,-0.045,0.143,0.145
2019-12-31,4181242000,233290000,938593000,89427000,2.609,0.249,-0.023,0.905,0.926
2018-12-31,4277893000,122456000,850757000,90401000,1.355,0.144,,,
