fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,6362000000,2143000000,3653000000,533500000,4.017,0.587,-0.007,0.137,0.205
2022-06-30,6266000000,1317000000,2419000000,534900000,2.462,0.544,-0.04,1.838,2.022
2022-03-31,5943000000,1476000000,916000000,534200000,2.763,1.611,0.007,-0.103,-0.034
2021-12-31,32528000000,1899000000,6700000000,558300000,3.401,0.283,3.903,0.176,0.218
2021-09-30,6410000000,1884000000,8217000000,565000000,3.335,0.229,-0.002,-0.068,-0.037
2021-06-30,6526000000,464000000,8247000000,569600000,0.815,0.056,0.052,-0.743,-0.735
2021-03-31,5901000000,1646000000,9334000000,575300000,2.861,0.176,-0.042,-0.098,-0.078
2020-12-31,6634000000,1615000000,9409000000,578300000,2.793,0.172,0.071,-0.052,-0.03
2020-09-30,6423000000,2021000000,10959000000,583500000,3.464,0.184,0.12,0.027,0.049
2020-06-30,6206000000,1803000000,10659000000,586400000,3.075,0.169,0.057,-0.173,-0.15
2020-03-31,6161000000,1825000000,9485000000,588000000,3.104,0.192,,,
2019-12-31,6197000000,1703000000,9673000000,591400000,2.88,0.176,,,
2019-09-30,5737000000,1968000000,10927000000,596200000,3.301,0.18,,,
2019-06-30,5871000000,2179000000,10794000000,602100000,3.619,0.202,,,
2021-12-31,50799000000,5893000000,6700000000,558300000,10.555,0.88,0.998,-0.189,-0.16
2020-12-31,25424000000,7264000000,9409000000,578300000,12.561,0.772,0.088,-0.074,-0.053
2019-12-31,23362000000,7842000000,9673000000,591400000,13.26,0.811,-0.016,-0.066,-0.005
2018-12-31,23747000000,8394000000,12500000000,629600000,13.332,0.672,,,
