fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3443400000,364500000,2746700000,205000000,1.778,0.133,0.002,0.025,0.07
2022-06-30,3567200000,348400000,2833200000,205300000,1.697,0.123,-0.001,0.001,0.05
2022-03-31,3410300000,173800000,2999700000,208300000,0.834,0.058,-0.005,-0.396,-0.375
2021-12-31,3855800000,416200000,3270200000,209100000,1.99,0.127,0.026,0.045,0.075
2021-09-30,3435000000,355600000,3279000000,214000000,1.662,0.108,0.071,0.135,0.142
2021-06-30,3571600000,348200000,3348800000,215400000,1.617,0.104,0.275,15.388,15.355
2021-03-31,3426900000,287800000,3211200000,215600000,1.335,0.09,0.006,0.115,0.12
2020-12-31,3757000000,398100000,3084400000,215000000,1.852,0.129,-0.093,-0.041,-0.031
2020-09-30,3206500000,313300000,2638800000,215400000,1.455,0.119,-0.115,0.08,0.094
2020-06-30,2800700000,-24200000,2413000000,214900000,-0.113,-0.01,-0.247,-1.065,-1.067
2020-03-31,3406900000,258100000,2447600000,216600000,1.192,0.105,,,
2019-12-31,4141200000,415000000,2853900000,217100000,1.912,0.145,,,
2019-09-30,3623800000,290200000,2464100000,218200000,1.33,0.118,,,
2019-06-30,3719800000,370700000,2410200000,219600000,1.688,0.154,,,
2021-12-31,14289400000,1407800000,3270200000,209100000,6.733,0.43,0.085,0.489,0.531
2020-12-31,13171100000,945400000,3084400000,215000000,4.397,0.307,-0.119,-0.294,-0.287
2019-12-31,14953700000,1339100000,2853900000,217100000,6.168,0.469,-0.022,0.01,0.058
2018-12-31,15290200000,1326400000,2547100000,227600000,5.828,0.521,,,
