fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3881048000,225207000,6060056000,127393378,1.768,0.037,0.027,4.22,4.281
2022-06-30,3804709000,195983000,5933293000,127577542,1.536,0.033,0.069,0.182,0.207
2022-03-31,3834059000,88816000,6077446000,128899796,0.689,0.015,0.084,7.041,7.121
2021-12-31,3430297000,134034000,6069946000,129153184,1.038,0.022,0.019,-0.479,-0.475
2021-09-30,3778090000,43145000,5940041000,128892540,0.335,0.007,0.086,-0.474,-0.47
2021-06-30,3558918000,165794000,6152906000,130293392,1.272,0.027,0.057,-0.323,-0.324
2021-03-31,3535941000,11045000,6008439000,130172177,0.085,0.002,0.15,1.12,1.122
2020-12-31,3367919000,257048000,6099490000,129968000,1.978,0.042,-0.012,0.0,0.023
2020-09-30,3479864000,81993000,5815712000,129747783,0.632,0.014,0.026,-0.424,-0.41
2020-06-30,3368268000,244929000,5835813000,130215000,1.881,0.042,0.069,-0.533,-0.513
2020-03-31,3074876000,-92087000,5561783000,132531000,-0.695,-0.017,,,
2019-12-31,3408733000,257010000,6004425000,132879395,1.934,0.043,,,
2019-09-30,3392862000,142324000,5714691000,132879395,1.071,0.025,,,
2019-06-30,3150644000,524442000,6060063000,135848893,3.86,0.087,,,
2022-09-30,15085641000,644039000,6060056000,127393378,5.056,0.106,0.059,0.35,0.366
2021-09-30,14240868000,477030000,5940041000,128892540,3.701,0.08,0.053,-0.03,-0.024
2020-09-30,13518722000,491845000,5815712000,129747783,3.791,0.085,0.061,-0.42,-0.406
2019-09-30,12737868000,847979000,5714691000,132879395,6.382,0.148,,,
