fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2800000000,40000000,3826000000,126834099,0.315,0.01,0.454,-0.794,-0.796
2022-06-30,2635000000,139000000,3799000000,126759705,1.097,0.037,0.726,-0.65,-0.654
2022-03-31,1656000000,-143000000,3637000000,126087864,-1.134,-0.039,1.078,-0.092,-0.077
2021-12-31,1991000000,18000000,3801000000,125905864,0.143,0.005,1.464,1.04,1.04
2021-09-30,1926000000,194000000,3531000000,125305291,1.548,0.055,1.748,1.45,1.444
2021-06-30,1527000000,397000000,3324000000,125229459,3.17,0.119,2.627,2.855,2.832
2021-03-31,797000000,-131000000,2875000000,124442101,-1.053,-0.046,-0.513,0.435,0.444
2020-12-31,808000000,-447000000,2988000000,124217590,-3.599,-0.15,-0.637,-3.47,-3.445
2020-09-30,701000000,-431000000,3454000000,123661433,-3.485,-0.125,-0.707,-2.339,-2.334
2020-06-30,421000000,-214000000,3861000000,123639314,-1.731,-0.055,-0.816,-1.817,-1.815
2020-03-31,1636000000,-232000000,4015000000,122585013,-1.893,-0.058,,,
2019-12-31,2228000000,181000000,4331000000,123000307,1.472,0.042,,,
2019-09-30,2389000000,322000000,4252000000,123277911,2.612,0.076,,,
2019-06-30,2288000000,262000000,3973000000,123338144,2.124,0.066,,,
2021-12-31,6176000000,478000000,3801000000,125905864,3.796,0.126,0.732,1.361,1.356
2020-12-31,3566000000,-1324000000,2988000000,124217590,-10.659,-0.443,-0.594,-2.722,-2.705
2019-12-31,8781000000,769000000,4331000000,123000307,6.252,0.178,0.063,0.76,0.763
2018-12-31,8264000000,437000000,3751000000,123194430,3.547,0.117,,,
