fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,46549000000,5391000000,28233000000,481388000,11.199,0.191,0.49,12.41,11.263
2022-06-30,50531000000,3167000000,24276000000,483088000,6.556,0.13,0.807,9.699,8.744
2022-03-31,37521000000,582000000,21815000000,449298000,1.295,0.027,0.675,1.89,1.871
2021-12-31,33035000000,1273000000,19166000000,440472000,2.89,0.066,1.013,3.362,3.354
2021-09-30,31244000000,402000000,18139000000,440193000,0.913,0.022,0.908,1.503,1.502
2021-06-30,27970000000,296000000,18149000000,439940000,0.673,0.016,1.484,3.099,3.094
2021-03-31,22397000000,-654000000,17979000000,439504000,-1.488,-0.036,0.046,0.738,0.737
2020-12-31,16409000000,-539000000,18984000000,439110000,-1.227,-0.028,-0.437,-1.732,-1.743
2020-09-30,16375000000,-799000000,19722000000,438916000,-1.82,-0.041,-0.415,-2.122,-2.148
2020-06-30,11260000000,-141000000,20715000000,438756000,-0.321,-0.007,-0.607,-1.099,-1.102
2020-03-31,21412000000,-2496000000,21372000000,441345000,-5.655,-0.117,,,
2019-12-31,29125000000,736000000,24910000000,445262000,1.653,0.03,,,
2019-09-30,27985000000,712000000,24857000000,449005000,1.586,0.029,,,
2019-06-30,28638000000,1424000000,24752000000,453681000,3.139,0.058,,,
2021-12-31,114646000000,1317000000,19166000000,440472000,2.99,0.069,0.752,1.331,1.33
2020-12-31,65436000000,-3975000000,18984000000,439110000,-9.052,-0.209,-0.407,-2.292,-2.31
2019-12-31,110275000000,3076000000,24910000000,445262000,6.908,0.123,-0.041,-0.45,-0.43
2018-12-31,115006000000,5595000000,24653000000,461552000,12.122,0.227,,,
