fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5360000000,740000000,10364000000,591400000,1.251,0.071,0.083,0.104,0.113
2022-06-30,5018000000,921000000,10315000000,592200000,1.555,0.089,0.068,0.469,0.483
2022-03-31,4791000000,674000000,10575000000,593900000,1.135,0.064,0.074,0.201,0.213
2021-12-31,4473000000,896000000,10249000000,594000000,1.508,0.087,0.075,1.013,1.033
2021-09-30,4947000000,670000000,9883000000,595800000,1.125,0.068,0.085,-0.073,-0.07
2021-06-30,4697000000,627000000,9291000000,597800000,1.049,0.067,0.2,0.571,0.571
2021-03-31,4462000000,561000000,9130000000,599700000,0.935,0.061,0.072,0.085,0.081
2020-12-31,4161000000,445000000,8895000000,599800000,0.742,0.05,0.002,0.365,0.392
2020-09-30,4558000000,723000000,8405000000,598000000,1.209,0.086,-0.083,0.008,0.03
2020-06-30,3914000000,399000000,7831000000,597600000,0.668,0.051,-0.164,-0.339,-0.32
2020-03-31,4162000000,517000000,7517000000,597500000,0.865,0.069,,,
2019-12-31,4151000000,326000000,8421000000,611600000,0.533,0.039,,,
2019-09-30,4971000000,717000000,8233000000,611000000,1.173,0.087,,,
2019-06-30,4684000000,604000000,8755000000,615100000,0.982,0.069,,,
2022-09-30,19622000000,3231000000,10364000000,591400000,5.463,0.312,0.074,0.403,0.413
2021-09-30,18267000000,2303000000,9883000000,595800000,3.865,0.233,0.088,0.172,0.176
2020-09-30,16785000000,1965000000,8405000000,598000000,3.286,0.234,-0.086,-0.148,-0.129
2019-09-30,18372000000,2306000000,8233000000,611000000,3.774,0.28,,,
