fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5279000000,951000000,9488000000,448900000,2.119,0.1,-0.061,0.101,0.101
2022-06-30,5315000000,511000000,9043000000,448900000,1.138,0.057,-0.066,0.183,0.183
2022-03-31,5168000000,360000000,8887000000,448900000,0.802,0.041,-0.033,0.032,0.032
2021-12-31,5086000000,107000000,9082000000,448900000,0.238,0.012,-0.029,-0.301,-0.301
2021-09-30,5622000000,864000000,9622000000,448900000,1.925,0.09,0.121,3.235,3.235
2021-06-30,5689000000,432000000,8352000000,448900000,0.962,0.052,0.198,0.624,0.624
2021-03-31,5345000000,349000000,7758000000,448900000,0.777,0.045,0.021,3.475,3.475
2020-12-31,5239000000,153000000,7854000000,448900000,0.341,0.019,-0.047,-0.073,-0.073
2020-09-30,5013000000,204000000,7093000000,448900000,0.454,0.029,-0.079,-0.407,-0.407
2020-06-30,4750000000,266000000,7057000000,448900000,0.593,0.038,-0.143,-0.089,-0.089
2020-03-31,5235000000,-141000000,6857000000,448900000,-0.314,-0.021,,,
2019-12-31,5499000000,165000000,7713000000,448916000,0.368,0.021,,,
2019-09-30,5445000000,344000000,7441000000,448900000,0.766,0.046,,,
2019-06-30,5545000000,292000000,7482000000,448900000,0.65,0.039,,,
2021-12-31,39054000000,1752000000,9082000000,448900000,3.903,0.193,-0.046,2.635,2.635
2020-12-31,40947000000,482000000,7854000000,448900000,1.074,0.061,-0.075,-0.607,-0.607
2019-12-31,44282000000,1225000000,7713000000,448916000,2.729,0.159,-0.039,-0.391,-0.391
2018-12-31,46086000000,2012000000,7362000000,448916000,4.482,0.273,,,
