fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1089500000,65800000,7193900000,406049747,0.162,0.009,0.136,0.041,0.007
2022-06-30,1183200000,67000000,7224600000,405878297,0.165,0.009,0.2,0.111,0.074
2022-03-31,1873300000,426800000,7201900000,405734408,1.052,0.059,0.212,0.444,0.396
2021-12-31,892000000,165900000,6947300000,405303023,0.409,0.024,1.673,0.966,0.9
2021-09-30,959400000,63200000,6494900000,392628625,0.161,0.01,0.063,1.366,1.357
2021-06-30,986000000,60300000,6523100000,392328441,0.154,0.009,0.024,13.83,13.522
2021-03-31,1545600000,295500000,5931600000,392129866,0.754,0.05,-0.037,2.909,2.815
2020-12-31,333700000,84400000,5752200000,391760051,0.215,0.015,-0.815,1.606,1.591
2020-09-30,902500000,-172900000,5424900000,383114130,-0.451,-0.032,-0.031,-27.197,-26.536
2020-06-30,962700000,-4700000,5661800000,382917033,-0.012,-0.001,-0.047,-1.016,-1.015
2020-03-31,1605500000,75600000,5741400000,382694308,0.198,0.013,,,
2019-12-31,1801500000,-139300000,5986700000,382135680,-0.365,-0.023,,,
2019-09-30,931500000,6600000,5848500000,373446862,0.018,0.001,,,
2019-06-30,1010400000,296900000,5976200000,373249295,0.795,0.05,,,
2021-12-31,4383000000,584900000,6947300000,405303023,1.443,0.084,0.152,34.233,33.122
2020-12-31,3804400000,-17600000,5752200000,391760051,-0.045,-0.003,-0.436,-1.046,-1.045
2019-12-31,6743700000,383100000,5986700000,382135680,1.003,0.064,-0.019,8.571,8.378
2018-12-31,6875800000,-50600000,5750900000,372363656,-0.136,-0.009,,,
