fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,61174149000,294737000,-211559000,206203817,1.429,-1.393,0.038,-0.327,-0.32
2022-06-30,60064601000,406964000,224299000,207860757,1.958,1.814,0.125,0.393,0.392
2022-03-31,57719446000,548014000,550309000,209402090,2.617,0.996,0.174,0.259,0.235
2021-12-31,59628810000,449105000,241546000,209041341,2.148,1.859,0.135,0.198,0.173
2021-09-30,58912421000,437698000,223354000,208089298,2.103,1.96,0.196,1.09,1.089
2021-06-30,53405695000,292122000,37962000,207710721,1.406,7.695,0.177,0.009,-0.009
2021-03-31,49154171000,435267000,-281756000,205326154,2.12,-1.545,0.037,-0.547,-0.551
2020-12-31,52516556000,374845000,-697222000,204692947,1.831,-0.538,0.097,0.998,1.008
2020-09-30,49244768000,-4846072000,-1018924000,204226465,-23.729,4.756,0.079,-37.541,-37.995
2020-06-30,45366777000,289439000,3857252000,203961405,1.419,0.075,0.003,-0.041,-0.021
2020-03-31,47417639000,960277000,3590590000,203351729,4.722,0.267,,,
2019-12-31,47864742000,187640000,2954626000,205778204,0.912,0.064,,,
2019-09-30,45637802000,132619000,2878917000,206760654,0.641,0.046,,,
2019-06-30,45239265000,301959000,2989422000,208379917,1.449,0.101,,,
2022-09-30,238587006000,1698820000,-211559000,206203817,8.239,-8.03,0.115,0.103,0.113
2021-09-30,213988843000,1539932000,223354000,208089298,7.4,6.895,0.127,1.452,1.443
2020-09-30,189893926000,-3408716000,-1018924000,204226465,-16.691,3.345,0.057,-4.985,-5.035
2019-09-30,179589121000,855365000,2878917000,206760654,4.137,0.297,,,
