fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,6333000000,1812000000,47513000000,1486000000,1.219,0.038,0.014,-0.107,-0.108
2022-06-30,5954000000,1531000000,48605000000,1486000000,1.03,0.031,-0.03,-0.228,-0.226
2022-03-31,5684000000,1557000000,51200000000,1485000000,1.048,0.03,-0.123,-0.317,-0.309
2021-12-31,5899000000,1673000000,54918000000,1500000000,1.115,0.03,0.073,0.101,0.101
2021-09-30,6248000000,2028000000,53743000000,1483000000,1.367,0.038,0.133,0.284,0.303
2021-06-30,6136000000,1982000000,53039000000,1489000000,1.331,0.037,0.43,1.877,1.909
2021-03-31,6479000000,2280000000,51678000000,1502000000,1.518,0.044,0.293,0.947,0.968
2020-12-31,5499000000,1519000000,53095000000,1500000000,1.013,0.029,0.071,0.022,0.022
2020-09-30,5515000000,1580000000,52565000000,1506000000,1.049,0.03,-0.068,-0.172,-0.134
2020-06-30,4292000000,689000000,51850000000,1506000000,0.458,0.013,-0.263,-0.622,-0.601
2020-03-31,5010000000,1171000000,51532000000,1518000000,0.771,0.023,,,
2019-12-31,5134000000,1486000000,51853000000,1500000000,0.991,0.029,,,
2019-09-30,5920000000,1908000000,53517000000,1575000000,1.211,0.036,,,
2019-06-30,5822000000,1821000000,52913000000,1590000000,1.145,0.034,,,
2021-12-31,24762000000,7963000000,54918000000,1500000000,5.309,0.145,0.219,0.606,0.606
2020-12-31,20316000000,4959000000,53095000000,1500000000,3.306,0.093,-0.095,-0.283,-0.283
2019-12-31,22453000000,6914000000,51853000000,1500000000,4.609,0.133,-0.008,-0.026,0.039
2018-12-31,22637000000,7096000000,51029000000,1600000000,4.435,0.139,,,
