fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,690400000,2671500000,1981100000,808800000,652900000,231200000,None,1225100000,None,-294000000,199300000,294000000,694700000,478500000,None,898100000,875800000,36100000,294400000,819700000,-30300000,1169800000,2067900000,839700000
2022-06-30,USD,812600000,2674300000,1861700000,794000000,782300000,222900000,None,1087400000,None,-276600000,14300000,276600000,611700000,378300000,None,826500000,905600000,7400000,276600000,890900000,-77000000,1182200000,2008700000,898200000
2022-03-31,USD,763400000,2660300000,1896900000,771500000,725100000,293900000,None,1151500000,None,-262400000,9900000,262400000,451400000,252600000,None,815800000,734200000,22500000,262400000,702700000,897600000,996600000,1812400000,711700000
2021-12-31,USD,635500000,2445200000,1809700000,705300000,626600000,215900000,None,1350400000,None,-224100000,1192100000,224100000,314300000,126500000,None,500600000,540700000,87300000,236600000,441200000,146500000,626600000,1265400000,453400000
2021-09-30,USD,1204800000,2454300000,1249500000,693400000,827500000,205900000,None,641300000,None,-226100000,36200000,226100000,385200000,166800000,None,611400000,774400000,51400000,226100000,726200000,193900000,1000500000,1318500000,723000000
2021-06-30,USD,1155300000,2298900000,1143600000,623300000,849200000,207200000,None,560100000,None,-213700000,59200000,213700000,326500000,177600000,None,554800000,819100000,72800000,213700000,747900000,905000000,1032800000,1587600000,746300000
2021-03-31,USD,1107400000,2158500000,1051100000,563300000,828700000,182600000,None,538200000,None,-207000000,11400000,207000000,210900000,95200000,None,522500000,695300000,50300000,232700000,652300000,342800000,902300000,1424800000,645000000
2020-12-31,USD,703100000,2122500000,1419400000,563100000,674300000,196300000,None,1071700000,None,-196100000,11500000,196100000,65000000,-70000000,None,376800000,423200000,58100000,196100000,361600000,796900000,619300000,996100000,365100000
2020-09-30,USD,1056000000,2012900000,956900000,552100000,785100000,176000000,None,420100000,None,-190900000,181200000,190900000,45000000,-64500000,None,215100000,503700000,39300000,228100000,462900000,547700000,694600000,909700000,464400000
2020-06-30,USD,945900000,1913000000,967100000,530300000,691300000,188600000,None,475000000,None,-197700000,8400000,197700000,79600000,-42500000,None,210800000,457200000,11100000,197700000,448400000,443300000,654900000,865700000,446100000
2020-03-31,USD,1532000000,1993100000,461100000,7900000,736800000,217800000,None,467400000,None,-208800000,10100000,208800000,17900000,-63800000,None,217500000,436100000,21100000,243400000,418600000,-1033100000,644900000,862400000,415000000
2019-12-31,USD,1923700000,1923700000,703700000,6900000,661300000,179600000,None,824700000,None,-200900000,10500000,200900000,116800000,-2000000,228000000,369200000,462200000,-100500000,200900000,661300000,718100000,663100000,1032300000,562700000
2019-09-30,USD,1534500000,1953600000,419100000,11900000,728300000,187900000,None,441900000,None,-201300000,12200000,201300000,136200000,2800000,224700000,197900000,535300000,36700000,201300000,505300000,126300000,736600000,934500000,498600000
2019-06-30,USD,1492400000,1889600000,397200000,13900000,683900000,164800000,None,412000000,None,-204500000,11700000,204500000,1913500000,-5100000,229100000,199600000,458700000,29600000,226600000,434300000,494600000,663200000,862800000,429100000
2019-03-31,USD,1388000000,1813400000,425400000,10400000,614900000,198100000,None,435100000,None,-207500000,175000000,207500000,1860800000,21900000,223700000,192700000,431400000,34000000,100000,407600000,368100000,638900000,831600000,397400000
2018-12-31,USD,2131900000,2131900000,1025200000,9900000,388900000,192500000,None,1354500000,None,-208800000,None,208800000,4227400000,9700000,216200000,529100000,182200000,-95400000,3300000,388900000,331000000,391000000,920100000,277600000
2018-09-30,USD,1387700000,1785500000,397800000,13600000,567200000,177900000,None,432600000,None,-209200000,None,209200000,3537100000,21100000,221000000,207400000,379400000,12500000,0,377300000,180700000,588600000,796000000,366900000
2018-06-30,USD,4345400000,1780900000,965800000,13100000,546000000,157900000,None,472500000,None,-207900000,None,207900000,3530300000,-34800000,223400000,205200000,310600000,3900000,0,314400000,-368800000,518500000,723700000,306700000
2018-03-31,USD,4117500000,1741800000,1076500000,12500000,402900000,204900000,None,724400000,None,-199600000,None,199600000,3452200000,27800000,222500000,202400000,254100000,-31100000,0,280300000,428900000,453700000,656100000,285200000
2017-12-31,USD,1704500000,1704500000,1215151000,-1495050000,329000000,171100000,None,932406000,None,-190093000,None,190093000,1621117000,-8600000,None,206900000,185100000,-53400000,-559204000,329000000,99200000,375193000,582093000,238500000
