Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,461.79998779296875,465.0299987792969,456.1300048828125,464.8599853515625,460.0205383300781,927200
2022-01-04,465.7699890136719,467.0,457.57000732421875,458.1700134277344,453.4002380371094,957300
2022-01-05,460.94000244140625,465.1300048828125,458.04998779296875,458.2200012207031,453.4497375488281,835300
2022-01-06,445.8299865722656,452.92999267578125,432.9700012207031,439.45001220703125,434.8751220703125,1763000
2022-01-07,435.8299865722656,438.4200134277344,426.2799987792969,434.989990234375,430.4615173339844,1355400
2022-01-10,434.2099914550781,439.55999755859375,430.7900085449219,437.8299865722656,433.27197265625,1104200
2022-01-11,439.7799987792969,454.9700012207031,437.989990234375,453.7300109863281,449.0064697265625,1080000
2022-01-12,452.7799987792969,454.989990234375,448.489990234375,451.8299865722656,447.1262512207031,732200
2022-01-13,449.92999267578125,451.8800048828125,444.54998779296875,446.8299865722656,442.1782531738281,601500
2022-01-14,448.3399963378906,452.3900146484375,446.3399963378906,452.1400146484375,447.4330139160156,830600
2022-01-18,447.8800048828125,450.45001220703125,444.0199890136719,448.0899963378906,443.4251708984375,1053200
2022-01-19,449.7099914550781,459.2099914550781,446.5400085449219,448.2900085449219,443.6230773925781,1168500
2022-01-20,448.32000732421875,461.5400085449219,447.2300109863281,452.7200012207031,448.0069580078125,1303000
2022-01-21,451.9800109863281,455.94000244140625,440.2699890136719,441.55999755859375,436.9631652832031,1103900
2022-01-24,439.2699890136719,452.5199890136719,431.1000061035156,449.5,444.82049560546875,1798100
2022-01-25,443.1400146484375,445.17999267578125,434.3299865722656,439.17999267578125,434.6079406738281,2109200
2022-01-26,431.17999267578125,439.6499938964844,420.7300109863281,428.44000244140625,423.9797668457031,2261200
2022-01-27,432.7200012207031,445.17999267578125,429.07000732421875,435.8299865722656,431.2928161621094,1637600
2022-01-28,434.6400146484375,442.44000244140625,431.5,442.0899963378906,437.4876403808594,906700
2022-01-31,438.9800109863281,442.6400146484375,435.95001220703125,440.989990234375,436.39910888671875,1127100
2022-02-01,444.3500061035156,444.3500061035156,431.9599914550781,438.8999938964844,434.3308410644531,1137400
2022-02-02,438.8999938964844,447.79998779296875,437.510009765625,444.1600036621094,439.53607177734375,1771400
2022-02-03,454.8699951171875,457.25,444.5799865722656,451.7900085449219,447.0866394042969,1720900
2022-02-04,445.7200012207031,452.32000732421875,441.5299987792969,446.260009765625,441.6142272949219,1027100
2022-02-07,450.0199890136719,454.3500061035156,444.67999267578125,449.42999267578125,444.751220703125,1077300
2022-02-08,448.5799865722656,468.1499938964844,447.7200012207031,465.760009765625,460.9112548828125,1314000
2022-02-09,471.989990234375,472.010009765625,465.3500061035156,468.010009765625,463.1378173828125,949600
2022-02-10,462.8699951171875,468.17999267578125,455.1099853515625,457.6000061035156,452.836181640625,880500
2022-02-11,455.8399963378906,462.17999267578125,446.6499938964844,447.9100036621094,443.2470397949219,877000
2022-02-14,448.4599914550781,450.0400085449219,439.0299987792969,443.9700012207031,439.34808349609375,1187300
2022-02-15,448.3800048828125,452.3800048828125,446.19000244140625,449.8900146484375,445.2064514160156,878200
2022-02-16,448.0899963378906,459.8800048828125,448.0899963378906,458.5799865722656,453.80596923828125,1062700
2022-02-17,455.3900146484375,457.7099914550781,448.0,451.3399963378906,446.641357421875,649800
2022-02-18,450.1099853515625,457.05999755859375,445.95001220703125,446.239990234375,441.59442138671875,838500
2022-02-22,445.1199951171875,448.489990234375,439.0,444.010009765625,439.3876647949219,811800
2022-02-23,446.5799865722656,450.1000061035156,441.8999938964844,442.5299987792969,437.9230651855469,828200
2022-02-24,435.489990234375,443.6199951171875,432.0299987792969,441.80999755859375,437.2105407714844,1076400
2022-02-25,443.9599914550781,455.1600036621094,443.57000732421875,453.69000244140625,448.9668884277344,1090700
2022-02-28,444.0799865722656,452.54998779296875,443.1400146484375,451.8500061035156,447.1460266113281,1221300
2022-03-01,449.1499938964844,452.25,439.6400146484375,451.5,446.7996520996094,1418700
2022-03-02,454.5799865722656,469.25,454.5799865722656,463.489990234375,458.6648254394531,1550200
2022-03-03,464.1000061035156,471.80999755859375,462.010009765625,469.0199890136719,464.1372985839844,1211300
2022-03-04,460.94000244140625,477.4700012207031,457.0,476.8399963378906,471.8758850097656,1234600
2022-03-07,470.7699890136719,473.82000732421875,453.2099914550781,454.5299987792969,449.7981262207031,1529300
2022-03-08,452.6400146484375,467.1000061035156,451.80999755859375,456.07000732421875,451.3221130371094,1774800
2022-03-09,460.989990234375,469.5299987792969,455.95001220703125,465.3699951171875,461.8214416503906,1168300
2022-03-10,458.6400146484375,474.5,457.6000061035156,473.20001220703125,469.59173583984375,1243000
2022-03-11,473.760009765625,478.0,464.010009765625,465.260009765625,461.7122802734375,1074500
2022-03-14,470.3800048828125,473.3900146484375,454.07000732421875,458.3299865722656,454.8350830078125,1427800
2022-03-15,462.0899963378906,469.260009765625,460.260009765625,467.69000244140625,464.1237487792969,1303900
2022-03-16,470.1199951171875,476.239990234375,462.04998779296875,470.82000732421875,467.2298889160156,1337700
2022-03-17,467.95001220703125,478.4700012207031,466.9800109863281,478.1300048828125,474.484130859375,1246400
2022-03-18,475.8500061035156,482.1600036621094,472.8299865722656,478.0199890136719,474.37493896484375,2823500
2022-03-21,478.0199890136719,485.79998779296875,472.4700012207031,476.0,472.370361328125,1659100
2022-03-22,477.8699951171875,480.1199951171875,469.79998779296875,471.5400085449219,467.94439697265625,1612200
2022-03-23,467.0400085449219,470.3699951171875,461.92999267578125,462.1700134277344,458.64581298828125,1092300
2022-03-24,464.260009765625,475.6300048828125,463.3299865722656,473.7300109863281,470.11767578125,882200
2022-03-25,473.79998779296875,480.9599914550781,473.6600036621094,480.760009765625,477.0941162109375,857300
2022-03-28,483.55999755859375,485.17999267578125,477.0199890136719,484.7900085449219,481.0933532714844,904000
2022-03-29,489.70001220703125,492.2200012207031,485.17999267578125,491.0299987792969,487.2857666015625,1271500
2022-03-30,492.3800048828125,502.6499938964844,492.2699890136719,502.4800109863281,498.6484680175781,1442500
2022-03-31,500.0,505.95001220703125,491.17999267578125,491.2200012207031,487.4743347167969,1445600
2022-04-01,493.7799987792969,500.1000061035156,489.4800109863281,499.3299865722656,495.5224914550781,1226100
2022-04-04,498.739990234375,500.9599914550781,487.07000732421875,489.3399963378906,485.6086730957031,1065700
2022-04-05,486.7200012207031,501.7799987792969,486.010009765625,494.7799987792969,491.0071716308594,1032700
2022-04-06,497.7099914550781,507.8599853515625,495.0799865722656,506.8699951171875,503.0049743652344,1524100
2022-04-07,505.80999755859375,516.7999877929688,504.42999267578125,514.6599731445312,510.735595703125,1357800
2022-04-08,518.030029296875,526.6199951171875,517.77001953125,520.6699829101562,516.69970703125,1368500
2022-04-11,521.1300048828125,523.530029296875,508.7099914550781,510.6400146484375,506.7462463378906,915400
2022-04-12,510.0,514.5399780273438,506.3999938964844,509.6099853515625,505.7240905761719,897700
2022-04-13,508.760009765625,513.1099853515625,506.6199951171875,512.2100219726562,508.3042907714844,1062200
2022-04-14,514.3400268554688,522.77001953125,514.3400268554688,516.719970703125,512.7798461914062,1571800
2022-04-18,513.780029296875,519.3400268554688,510.80999755859375,512.9500122070312,509.03863525390625,740900
2022-04-19,516.0700073242188,520.4400024414062,513.5,517.0399780273438,513.097412109375,1157300
2022-04-20,522.4000244140625,532.1599731445312,516.1599731445312,529.8400268554688,525.7998657226562,1590900
2022-04-21,533.6799926757812,533.6799926757812,520.6699829101562,522.8699951171875,518.8829956054688,932000
2022-04-22,518.9000244140625,519.1300048828125,502.0,502.6300048828125,498.79730224609375,956600
2022-04-25,500.0,508.6099853515625,492.510009765625,506.8699951171875,503.0049743652344,1211500
2022-04-26,504.1400146484375,511.3699951171875,502.0400085449219,502.30999755859375,498.4797668457031,1119200
2022-04-27,503.57000732421875,514.6900024414062,498.1600036621094,508.3800048828125,504.50347900390625,1140500
2022-04-28,510.0299987792969,519.1900024414062,505.1400146484375,516.739990234375,512.7997436523438,1181200
2022-04-29,510.2200012207031,513.260009765625,501.0,501.92999267578125,498.1026611328125,937600
2022-05-02,505.5,509.9800109863281,488.3299865722656,497.1099853515625,493.31939697265625,1095200
2022-05-03,499.6099853515625,503.67999267578125,496.9100036621094,498.4800109863281,494.6789855957031,841700
2022-05-04,499.489990234375,513.1300048828125,492.510009765625,510.2900085449219,506.39892578125,1227200
2022-05-05,511.05999755859375,517.1799926757812,499.0799865722656,506.8599853515625,502.9950256347656,985200
2022-05-06,500.8800048828125,508.07000732421875,498.239990234375,504.6400146484375,500.7919921875,946600
2022-05-09,500.32000732421875,501.6600036621094,487.6400146484375,490.8800048828125,487.13690185546875,1115100
2022-05-10,494.4599914550781,497.29998779296875,484.69000244140625,489.32000732421875,485.58880615234375,1296400
2022-05-11,489.32000732421875,505.3299865722656,485.8500061035156,487.3599853515625,483.64373779296875,1166800
2022-05-12,485.82000732421875,486.6400146484375,474.82000732421875,484.5199890136719,480.82537841796875,1280500
2022-05-13,487.2099914550781,488.5199890136719,480.1400146484375,486.45001220703125,482.7406921386719,1065200
2022-05-16,488.05999755859375,498.0799865722656,486.7099914550781,493.5899963378906,489.82623291015625,851900
2022-05-17,497.7900085449219,499.2300109863281,491.010009765625,497.19000244140625,493.3988037109375,916500
2022-05-18,493.42999267578125,496.4100036621094,473.6499938964844,476.3900146484375,472.7574157714844,981300
2022-05-19,468.8800048828125,483.80999755859375,466.7799987792969,479.9200134277344,476.260498046875,1284900
