fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,14192000000,3357000000,183000000,183000000,490000000,2249000000,41541000000,40939000000,None,None,None,None,602000000,602000000,None,925000000,None,12361000000,2754000000,804000000,None,125000000,239000000,8575000000,32000000,5404000000,123000000,None,-57000000,1825000000,427000000,1831000000,None,-6257000000,0,330000000
2022-06-30,USD,13839000000,3062000000,228000000,228000000,437000000,1963000000,41166000000,40548000000,None,None,None,None,618000000,618000000,None,871000000,None,12331000000,3022000000,827000000,None,125000000,246000000,8327000000,33000000,5160000000,123000000,None,-57000000,1721000000,468000000,1508000000,None,-6679000000,0,342000000
2022-03-31,USD,13494000000,2560000000,144000000,144000000,495000000,1721000000,40799000000,40223000000,None,None,None,None,576000000,576000000,None,695000000,None,12562000000,2154000000,633000000,None,125000000,235000000,9508000000,33000000,5764000000,123000000,None,-58000000,1222000000,510000000,932000000,None,-7605000000,0,347000000
2021-12-31,USD,14393000000,2395000000,279000000,279000000,438000000,1467000000,41839000000,40474000000,None,None,None,None,1365000000,1365000000,None,649000000,None,17120000000,2231000000,651000000,None,215000000,314000000,11190000000,34000000,7510000000,215000000,7295000000,7510000000,1170000000,572000000,-1595000000,0,-9488000000,0,362000000
2021-09-30,USD,14426000000,2169000000,348000000,348000000,441000000,1222000000,49856000000,8113000000,33889000000,None,None,None,1538000000,1538000000,None,599000000,None,16073000000,2038000000,643000000,None,215000000,0,10987000000,87000000,7193000000,215000000,None,-69000000,937000000,527000000,-1095000000,0,-9870000000,0,379000000
2021-06-30,USD,14388000000,2686000000,1022000000,1022000000,450000000,1065000000,50084000000,8297000000,33744000000,None,None,None,1554000000,1554000000,None,599000000,None,15885000000,1778000000,587000000,None,215000000,0,11045000000,102000000,8420000000,215000000,None,-88000000,942000000,537000000,-964000000,0,-9757000000,0,379000000
2021-03-31,USD,13975000000,2047000000,281000000,281000000,484000000,1057000000,51991000000,8544000000,35146000000,None,None,None,1567000000,1567000000,None,709000000,None,15678000000,1343000000,508000000,None,2000000,0,11440000000,106000000,8715000000,2000000,8713000000,8715000000,777000000,579000000,-1258000000,0,-10073000000,0,379000000
2020-12-31,USD,12746000000,1846000000,262000000,262000000,492000000,908000000,44514000000,8819000000,34810000000,0,None,0,1555000000,1555000000,None,676000000,None,15973000000,1308000000,444000000,None,2000000,0,11511000000,36000000,8772000000,2000000,8770000000,8772000000,862000000,602000000,-1639000000,3189000000,-10461000000,262000000,377482630
2020-09-30,USD,12875000000,1719000000,162000000,162000000,503000000,899000000,10591000000,9067000000,34486000000,None,None,None,1524000000,1524000000,None,658000000,None,15751000000,1382000000,395000000,None,184000000,0,11530000000,35000000,8934000000,184000000,8750000000,8934000000,803000000,650000000,-1641000000,3189000000,-10471000000,262000000,378000000
2020-06-30,USD,12999000000,1658000000,135000000,135000000,477000000,871000000,10752000000,9344000000,34090000000,None,None,None,1408000000,1408000000,None,652000000,None,16041000000,1710000000,459000000,None,294000000,0,11333000000,36000000,8817000000,294000000,8523000000,8817000000,957000000,675000000,-1635000000,3189000000,-10467000000,262000000,378000000
