fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,3716000000,14812000000,11096000000,5022000000,4603000000,3304000000,1654000000,7728000000,63000000,-560000000,63000000,560000000,-36000000,330000000,181000000,2000000000,4397000000,448000000,560000000,3952000000,3702000000,4957000000,6957000000,3949000000
2022-06-30,USD,3201000000,14583000000,11382000000,4170000000,3295000000,5412000000,1878000000,9090000000,24000000,-556000000,24000000,556000000,-47000000,-1533000000,203000000,1800000000,1179000000,255000000,556000000,928000000,712000000,1735000000,3535000000,924000000
2022-03-31,USD,4504000000,13538000000,9034000000,4052000000,4717000000,3127000000,1642000000,6624000000,9000000,-548000000,9000000,548000000,-25000000,776000000,198000000,1855000000,4926000000,436000000,548000000,4493000000,4405000000,5474000000,7329000000,4490000000
2021-12-31,USD,10566000000,14886000000,4320000000,4320000000,5074000000,3260000000,2232000000,7280000000,9000000,-580000000,9000000,580000000,56181000000,-216000000,173000000,1788000000,4270000000,226000000,580000000,10566000000,4301000000,4850000000,6638000000,4044000000
2021-09-30,USD,4969000000,14342000000,9373000000,4390000000,4306000000,3083000000,2063000000,7046000000,11000000,-596000000,11000000,596000000,-12000000,-21000000,223000000,1900000000,3687000000,508000000,596000000,3180000000,3126000000,4283000000,6183000000,3179000000
2021-06-30,USD,4272000000,13959000000,9687000000,4523000000,4441000000,3164000000,1899000000,7063000000,9000000,-615000000,9000000,615000000,-14000000,-2658000000,201000000,2000000000,1160000000,394000000,615000000,769000000,958000000,1775000000,3775000000,766000000
2021-03-31,USD,3946000000,13010000000,9064000000,4213000000,4103000000,2842000000,1852000000,6703000000,10000000,-632000000,10000000,632000000,-9000000,395000000,206000000,2009000000,3865000000,312000000,632000000,3555000000,3375000000,4497000000,6506000000,3553000000
2020-12-31,USD,9174000000,13858000000,4684000000,4684000000,3753000000,3231000000,2190000000,7254000000,11000000,-629000000,11000000,629000000,45787000000,-4625000000,227000000,1833000000,-1509000000,-1545000000,629000000,9174000000,178000000,-880000000,953000000,36000000
2020-09-30,USD,2906000000,12902000000,9996000000,5050000000,3255000000,2846000000,1751000000,6697000000,10000000,-630000000,10000000,630000000,-20000000,-115000000,175000000,2100000000,2495000000,187000000,630000000,2313000000,2484000000,3125000000,5225000000,2308000000
2020-06-30,USD,1787000000,10425000000,8638000000,3711000000,752000000,3527000000,2435000000,7362000000,18000000,-632000000,18000000,632000000,-29000000,-802000000,149000000,1400000000,-692000000,46000000,632000000,-739000000,-476000000,-60000000,1340000000,-738000000
2020-03-31,USD,4521000000,8619000000,4098000000,1942000000,3603000000,1695000000,1379000000,3535000000,135000000,-563000000,135000000,563000000,-5000000,-72000000,115000000,444000000,3098000000,88000000,563000000,3010000000,2909000000,3661000000,4105000000,3010000000
2019-12-31,USD,6698000000,8704000000,2006000000,2006000000,3956000000,1951000000,1681000000,3704000000,104000000,-559000000,104000000,559000000,33255000000,-416000000,118000000,391000000,3074000000,273000000,559000000,6698000000,1733000000,3633000000,4024000000,2801000000
2019-09-30,USD,6559000000,8479000000,1920000000,1920000000,2617000000,1657000000,2285000000,4353000000,60000000,-480000000,60000000,480000000,-19000000,-177000000,114000000,389000000,2001000000,117000000,480000000,1884000000,1847000000,2481000000,2870000000,1884000000
2019-06-30,USD,6436000000,8255000000,1819000000,1819000000,3400000000,1654000000,1382000000,3443000000,49000000,-358000000,49000000,358000000,-6000000,-2278000000,114000000,388000000,807000000,66000000,358000000,741000000,766000000,1165000000,1553000000,741000000
2019-03-31,USD,6134000000,7828000000,1694000000,1694000000,3010000000,1680000000,1444000000,3676000000,62000000,-387000000,331000000,387000000,-6000000,-135000000,118000000,385000000,2544000000,88000000,387000000,2456000000,2420000000,2931000000,3316000000,2456000000
2018-12-31,USD,6283000000,8305000000,2022000000,2022000000,-2441000000,1929000000,6795000000,14128000000,61000000,-380000000,None,380000000,8299000000,393000000,122000000,320000000,-2373000000,-547000000,380000000,6283000000,-1747000000,-1993000000,-1673000000,-1826000000
2018-09-30,USD,6401000000,8236000000,1835000000,1835000000,3159000000,1919000000,1323000000,3584000000,37000000,-339000000,None,339000000,8234000000,-94000000,115000000,320000000,2761000000,14000000,339000000,2747000000,2827000000,3100000000,3420000000,2747000000
2018-06-30,USD,6344000000,8278000000,1934000000,1934000000,2762000000,1760000000,1322000000,3407000000,48000000,-320000000,None,320000000,8270000000,-470000000,119000000,324000000,2012000000,29000000,320000000,1983000000,1974000000,2332000000,2656000000,1983000000
2018-03-31,USD,6007000000,7934000000,1927000000,1927000000,2903000000,1791000000,1313000000,3456000000,58000000,-309000000,None,309000000,7926000000,153000000,115000000,330000000,2797000000,14000000,309000000,2783000000,2880000000,3106000000,3436000000,2783000000
2017-12-31,USD,5458000000,7739000000,2281000000,2281000000,1782000000,1956000000,1714000000,4339000000,47000000,-299000000,None,299000000,-320000000,-17000000,101000000,268000000,1193000000,1141000000,299000000,5459000000,-62000000,1492000000,1760000000,52000000
