fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2020-09-30,67056000000,1224000000,68807000000,1309000000,0.935,0.018,0.035,-0.2,-0.205
2020-06-30,65341000000,2975000000,68022000000,1307000000,2.276,0.044,0.03,0.537,0.527
2020-03-31,66755000000,2007000000,65140000000,1305000000,1.538,0.031,0.083,0.401,0.393
2019-12-31,66889000000,1735000000,63864000000,1302000000,1.333,0.027,0.218,5.141,5.119
2019-09-30,64810000000,1530000000,62614000000,1301000000,1.176,0.024,0.371,0.101,-0.138
2019-06-30,63431000000,1936000000,61282000000,1299000000,1.49,0.032,0.358,1.755,1.591
2019-03-31,61646000000,1433000000,59686000000,1298000000,1.104,0.024,0.349,0.436,0.124
2018-12-31,54909000000,-419000000,58225000000,1295000000,-0.324,-0.007,0.135,-1.127,-1.1
2018-09-30,47269000000,1390000000,36618000000,1019000000,1.364,0.038,0.024,0.082,0.075
2018-06-30,46708000000,-2563000000,35607000000,1017000000,-2.52,-0.072,0.022,-3.334,-3.33
2018-03-31,45693000000,998000000,38673000000,1016000000,0.982,0.026,,,
2017-12-31,48385000000,3287000000,37691000000,1014000000,3.242,0.087,,,
2017-09-30,46181000000,1285000000,34863000000,1013000000,1.269,0.037,,,
2017-06-30,45685000000,1098000000,34142000000,1015000000,1.082,0.032,,,
2019-12-31,256776000000,6634000000,63864000000,1302000000,5.095,0.104,0.32,12.168,12.108
2018-12-31,194579000000,-594000000,58225000000,1295000000,-0.459,-0.01,0.053,-1.09,-1.07
2017-12-31,184765000000,6622000000,37691000000,1014000000,6.531,0.176,0.041,0.245,0.303
2016-12-31,177526000000,5317000000,36830000000,1061000000,5.011,0.144,,,
