fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2020-12-31,19978000000,5857000000,81038000000,4098000000,1.429,0.072,-0.011,-0.152,-0.112
2020-09-30,18333000000,4276000000,74554000000,4098000000,1.043,0.057,-0.045,-0.286,-0.242
2020-06-30,19728000000,5105000000,82010000000,4253000000,1.2,0.062,0.195,0.222,0.272
2020-03-31,19828000000,5661000000,76354000000,4234000000,1.337,0.074,0.235,0.425,0.506
2019-12-31,20209000000,6905000000,77504000000,4290000000,1.61,0.089,0.083,0.329,0.399
2019-09-30,19190000000,5990000000,74242000000,4350000000,1.377,0.081,0.001,-0.064,-0.018
2019-06-30,16505000000,4179000000,74947000000,4430000000,0.943,0.056,-0.027,-0.165,-0.131
2019-03-31,16061000000,3974000000,73661000000,4477000000,0.888,0.054,-0.0,-0.108,-0.071
2018-12-31,18657000000,5195000000,74563000000,4516000000,1.15,0.07,0.094,8.562,8.848
2018-09-30,19163000000,6398000000,71483000000,4564000000,1.402,0.09,0.187,0.417,0.453
2018-06-30,16962000000,5006000000,70047000000,4611000000,1.086,0.071,,,
2018-03-31,16066000000,4454000000,70165000000,4660000000,0.956,0.063,,,
2017-12-31,17053000000,-687000000,69019000000,4687000000,-0.147,-0.01,,,
2017-09-30,16149000000,4516000000,70936000000,4680000000,0.965,0.064,,,
2020-12-31,77867000000,20899000000,81038000000,4290000000,4.872,0.258,0.082,-0.007,-0.007
2019-12-31,71965000000,21048000000,77504000000,4290000000,4.906,0.272,0.016,-0.0,0.052
2018-12-31,70848000000,21053000000,74563000000,4516000000,4.662,0.282,0.129,1.193,1.276
2017-12-31,62761000000,9601000000,69019000000,4687000000,2.048,0.139,,,
