fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-10-31,USD,5593677000,2364605000,1539391000,1539391000,53866000,634225000,3229072000,2582481000,871819000,446691000,51847000,394844000,None,None,None,137123000,87370000,740843000,504477000,None,19319000,None,22083000,144696000,113753000,1969000,None,1969000,115722000,446974000,156945000,4852834000,None,4201961000,48000,476195814
2022-07-31,USD,5308864000,2202455000,1384236000,1236990000,58791000,628455000,3106459000,2485764000,842362000,456634000,54680000,401954000,None,None,None,130973000,47708000,683265000,440889000,187170000,20061000,23000,21794000,242363000,13000,1996000,None,1996000,119473000,83027000,160320000,4625599000,None,3956408000,48000,238040974
2022-04-30,USD,5443874000,2457426000,1454818000,1454818000,56988000,587495000,2986448000,2402809000,814119000,388854000,40854000,348000000,224889000,None,224889000,133236000,73779000,1090820000,449095000,None,21087000,None,22687000,542115000,122297000,402733000,None,402733000,525030000,6907000,160969000,4353054000,None,3693726000,24000,237613616
2022-01-31,USD,5136956000,2189373000,971651000,971651000,52979000,646055000,2947583000,2376013000,786167000,395639000,42731000,352908000,374866000,None,374866000,143822000,55622000,1047100000,417860000,None,20577000,None,23126000,530781000,121585000,403829000,None,403829000,525414000,6458000,155652000,4089856000,None,3415379000,24000,237474492
2021-10-31,USD,4918852000,2039780000,1298373000,1298373000,48194000,563174000,2879072000,2318701000,757293000,397976000,43914000,354062000,None,None,None,130039000,39141000,1125031000,491911000,None,19951000,None,23536000,532200000,124456000,408940000,None,408940000,533396000,37175000,152014000,3793821000,None,3128317000,24000,237181350
2021-07-31,USD,4562143000,1702611000,1048260000,1048260000,44968000,500640000,2860095000,2296624000,730772000,401590000,45873000,355717000,0,None,None,108743000,41831000,1032942000,421031000,163237000,20973000,530000,22472000,513950000,36000,400000000,None,397636000,400000000,108980000,None,3529201000,None,2868203000,24000,237014273
2021-04-30,USD,4281946000,1499371000,911890000,911890000,39229000,445461000,2782575000,2227531000,710178000,390050000,42535000,347515000,None,None,None,102791000,39285000,1032569000,413045000,None,20660000,None,24006000,511037000,132493000,397633000,None,397633000,530126000,9140000,164124000,3249377000,None,2617436000,24000,236568394
2021-01-31,USD,3934438000,1225467000,616403000,616403000,30203000,468903000,2708971000,2175346000,680839000,391236000,44270000,346966000,None,None,None,109958000,34566000,991846000,371015000,None,14431000,1250000,23804000,620831000,109111000,402703000,1250000,None,511814000,8672000,328000,2942592000,None,2330791000,24000,236307042
2020-10-31,USD,3741188000,1138176000,605732000,605732000,28244000,408812000,2603012000,2072059000,648521000,388440000,45864000,342576000,None,None,None,95388000,30026000,1030355000,407536000,None,9476000,1593000,25604000,622819000,114094000,411845000,1593000,None,525939000,12640000,311000,2710833000,None,2137649000,24000,236118007
2020-07-31,USD,3455261000,963759000,477718000,477718000,20080000,376947000,2492911000,1941719000,624541000,391394000,47772000,343622000,None,None,None,89014000,39934000,965745000,356044000,132919000,8233000,751000,25572000,609701000,566000,400000000,None,396900000,400000000,100300000,430000,2489516000,None,1937853000,24000,235315337
2020-04-30,USD,3161583000,794152000,306387000,306387000,19809000,377822000,2375559000,1838297000,599035000,386710000,48671000,338039000,None,None,None,90134000,35480000,880572000,286568000,None,7884000,3543000,26938000,594004000,4496000,403653000,None,None,516289000,905000,134000,2281011000,None,1773580000,23000,234701014
