fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,-167940000,1632800000,1800740000,1238898000,-185230000,375291000,None,561842000,None,-17410000,None,17410000,1650210000,31500000,None,186551000,-306099000,-10705000,17410000,-295394000,-522604000,-288689000,-102138000,-295394000
2022-06-30,USD,-565591000,1018392000,1583983000,1073316000,-396802000,329080000,None,510667000,None,-16789000,None,16789000,1035181000,30991000,None,181587000,-510188000,-867000,205189000,-509321000,-635805000,-493399000,-311812000,-509321000
2022-03-31,USD,-884056000,326640000,1210696000,735413000,-688756000,296207000,None,475283000,None,-15267000,None,15267000,341907000,38120000,None,179076000,-978321000,4393000,203700000,-982714000,-948436000,-963054000,-783978000,-982714000
2021-12-31,USD,487437000,487437000,1174309000,717699000,-686872000,273632000,None,456610000,None,-2030089000,None,2030089000,487437000,66453000,None,182978000,-1570403000,2318000,2828366000,-641872000,-1592816000,459686000,642664000,-1572721000
2021-09-30,USD,-700783000,141404000,842187000,439756000,-689106000,229142000,None,402431000,None,-21577000,None,21577000,162981000,4700000,None,173289000,-845591000,294000,21577000,-845885000,-877973000,-824014000,-650725000,-845885000
2021-06-30,USD,-712852000,4368000,696119000,249727000,-605104000,185483000,None,359745000,None,-21301000,None,21301000,4568000,25500000,None,174262000,-716862000,927000,21301000,-717789000,-659474000,-695561000,-521299000,-717789000
2021-03-31,USD,-1292390000,3100000,656504000,200855000,-571266000,203195000,None,373511000,None,-27033000,150441000,27033000,-608853000,27243000,None,170316000,-1368464000,1728000,648927000,-1370192000,-1421293000,-1341431000,-1171115000,-1370192000
2020-12-31,USD,9579000,9579000,766198000,206992000,-546880000,186564000,None,349467000,None,-51150000,389101000,440251000,9579000,-1325000,None,162903000,-707409000,31524000,51150000,-546880000,-607046000,-267158000,-104255000,-738933000
2020-09-30,USD,-625174000,6518000,589872000,190157000,-517783000,156656000,None,334144000,None,-29520000,146300000,29520000,-5782000,-23700000,None,177488000,-681127000,-3761000,29520000,-677366000,-553483000,-651607000,-474119000,-677366000
2020-06-30,USD,-734355000,6729000,741084000,301652000,-595411000,131436000,None,310688000,None,-114537000,135696000,114537000,6729000,-14418000,None,179252000,-724366000,-9123000,None,-715266000,-631881000,-595411000,-416159000,-715243000
2020-03-31,USD,-2051308000,1266782000,3318090000,994260000,-1824061000,270689000,None,2076683000,None,-68907000,68507000,68907000,1266782000,5800000,None,198197000,-1887145000,-6173000,None,-1880972000,-2164731000,-1824061000,-1625864000,-1880972000
2019-12-31,USD,1480618000,1480618000,1716774000,887422000,199376000,229859000,None,393820000,None,-271914000,63799000,271914000,1480618000,-7233000,None,163961000,118934000,-2363000,281323000,199376000,215440000,199376000,554809000,121297000
2019-09-30,USD,285941000,1923901000,1637960000,990764000,511724000,255148000,None,411363000,None,-318000,60188000,318000,1923751000,10300000,None,156215000,461784000,11200000,318000,450584000,240720000,511724000,618317000,450584000
2019-06-30,USD,76155000,1661136000,1584981000,958424000,308681000,240901000,None,397172000,None,-326000,64794000,326000,1660977000,3600000,None,156271000,246290000,6100000,326000,240190000,213821000,308681000,402887000,240190000
2019-03-31,USD,-68714000,1399727000,1468441000,826651000,158296000,248942000,None,418683000,None,-342000,67410000,342000,1399727000,-434000,None,169741000,84359000,-33798000,2903000,118157000,126404000,158296000,254442000,118157000
2018-12-31,USD,1381193000,1381193000,1595851000,1016758000,209580000,208943000,None,354355000,None,None,None,68178000,1381193000,9299000,None,145412000,150701000,-3933000,270400000,209580000,-63131000,209580000,354992000,154634000
2018-09-30,USD,322369000,1858156000,1535787000,928944000,550276000,235436000,None,379136000,None,None,None,69540000,1858156000,98000,None,143700000,480834000,10456000,0,470378000,475144000,550276000,693976000,470378000
2018-06-30,USD,85515000,1534874000,1449359000,862783000,292152000,226535000,None,367239000,None,None,None,72988000,1534874000,12900000,None,140704000,232086000,5410000,None,226676000,204166000,292152000,432856000,226676000
2018-03-31,USD,-8755000,1293403000,1302158000,943899000,167053000,227015000,None,358259000,None,None,None,59698000,1800000,-1666000,None,131244000,105689000,2534000,None,103155000,150051000,167053000,298297000,103155000
2017-12-31,USD,1249553000,1249553000,1395899000,1079879000,177194000,185841000,None,318920000,None,-84305000,None,84309000,1249553000,1285000,None,133079000,94170000,-4627000,None,177194000,186818000,177194000,310273000,98797000
