fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-10-31,USD,152971000,677790000,524819000,320398000,177609000,185574000,None,267398000,570000,-5665000,570000,5665000,683455000,46247000,12222000,18847000,177540000,36291000,5665000,141249000,151048000,183205000,202052000,141249000
2022-07-31,USD,166472000,656391000,489919000,296544000,184918000,180666000,None,194163000,572000,-5737000,572000,5737000,662128000,752000,12178000,12709000,180505000,38694000,5737000,141811000,122439000,186242000,198951000,141811000
2022-04-30,USD,166040000,630042000,464002000,277768000,183973000,173662000,None,186414000,419000,-5361000,419000,5361000,635403000,-39764000,12393000,12572000,139267000,29633000,5361000,109634000,97558000,144628000,157200000,109634000
2022-01-31,USD,136932000,603323000,466391000,269032000,155860000,184274000,None,198023000,465000,-5650000,465000,5650000,608973000,1292000,12305000,13085000,151967000,31558000,5650000,120409000,110111000,157617000,170702000,120409000
2021-10-31,USD,126991000,593905000,466914000,268097000,151435000,179715000,None,258282000,829000,-5281000,829000,5281000,599186000,-6874000,12940000,19102000,140109000,29649000,5281000,110460000,127420000,145390000,164492000,110460000
2021-07-31,USD,169456000,640719000,471263000,281587000,188276000,176995000,None,190130000,492000,-6139000,492000,6139000,646858000,-2232000,14216000,12681000,180397000,38215000,6139000,142182000,142633000,186536000,199217000,142182000
2021-04-30,USD,146635000,582399000,435764000,251839000,166391000,171308000,None,184226000,449000,-7139000,449000,7139000,589538000,-3843000,12700000,12617000,155858000,31714000,7139000,124144000,125586000,162997000,175614000,124144000
2021-01-31,USD,88652000,519273000,430621000,236606000,109025000,180935000,None,194479000,380000,-6932000,380000,6932000,526205000,-4661000,12940000,13080000,97812000,20230000,6932000,77582000,109012000,104744000,117824000,77582000
2020-10-31,USD,296868000,558525000,532520000,261657000,37368000,172129000,None,388000,380000,-6812000,380000,6812000,558525000,-4634000,19569000,11363000,26302000,7827000,6812000,296868000,3981000,33114000,44477000,18475000
2020-07-31,USD,280808000,530867000,444482000,257373000,112055000,168753000,None,187109000,434000,-7314000,434000,7314000,538181000,-9668000,11923000,18356000,95507000,8526000,7314000,86981000,118545000,102821000,121177000,86981000
2020-04-30,USD,289598000,521185000,420908000,239880000,125029000,164569000,None,181028000,278000,-8293000,278000,8293000,529478000,-429000,12386000,16459000,116585000,24506000,8293000,92079000,74750000,124878000,141337000,92079000
2020-01-31,USD,263194000,485067000,437710000,231722000,75093000,188101000,None,206097000,588000,-9740000,588000,9740000,494807000,-2846000,12445000,17887000,63095000,11091000,9740000,52004000,58026000,72835000,90722000,52004000
2019-10-31,USD,318975000,585451000,458916000,266476000,139660000,179315000,None,254612000,691000,-10907000,691000,10907000,585451000,-2162000,None,13125000,127282000,24609000,10907000,318975000,44551000,138189000,151314000,102673000
2019-07-31,USD,302623000,548246000,443373000,257123000,130276000,172347000,None,186250000,511000,-11500000,511000,11500000,559746000,210000,None,13903000,119497000,25569000,11500000,93928000,89134000,130997000,144900000,93928000
2019-04-30,USD,301529000,538747000,436356000,249590000,128896000,172633000,None,186766000,325000,-12372000,11420000,12372000,551119000,-568000,None,14133000,116281000,24358000,12372000,91923000,84457000,128653000,142786000,91923000
2019-01-31,USD,268976000,484070000,427258000,228934000,84281000,184695000,None,199799000,316000,-12365000,None,12365000,496435000,-4189000,None,13629000,68043000,19476000,12365000,48567000,66382000,80408000,94037000,48567000
2018-10-31,USD,307864000,569295000,261431000,261431000,116795000,191069000,58806000,266616000,519000,-12366000,None,12366000,569295000,-761000,None,13351000,104188000,17486000,12366000,307738000,41767000,116554000,129905000,86702000
2018-07-31,USD,320476000,581243000,260767000,260767000,137542000,182934000,None,198856000,356000,-13765000,None,13765000,581243000,-1438000,None,14036000,122695000,27811000,13765000,94884000,71319000,136460000,150496000,94884000
2018-04-30,USD,307015000,553706000,246691000,246691000,128892000,178123000,None,194295000,219000,-12127000,None,12127000,553706000,1135000,None,14172000,118119000,26884000,12127000,91235000,74763000,130246000,144418000,91235000
2018-01-31,USD,300973000,550424000,249451000,249451000,119350000,181623000,None,197917000,289000,-11317000,None,11317000,-748000,-4804000,None,13889000,103518000,-1037000,11317000,104555000,144646000,114835000,128724000,104555000
