fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-08-31,USD,216511000,353000,-216158000,6858907000,435379000,115557000,None,-218868000,None,353000,None,-353000,0,-92722000,None,18402000,1818924000,351580000,-353000,1472694000,1467686000,1818571000,1837326000,1467344000
2022-05-31,USD,-105207000,8358696000,105207000,6384772000,-210414000,105207000,None,105207000,None,469000,None,-469000,7572000,-75245000,None,19430000,1753032000,432276000,-469000,1322558000,1320818000,1752563000,1772462000,1320756000
2022-02-28,USD,6089855000,6203516000,113661000,4996952000,802934000,113661000,None,113661000,None,490000,None,-490000,0,-800263000,None,20089000,671001000,167420000,-490000,509315000,506608000,802934000,691090000,503581000
2021-11-30,USD,8257169000,8433560000,176391000,0,21597216000,176391000,None,167309000,None,518000,None,-518000,11286000,-110391000,None,20109000,1577646000,387155000,-2722000,1193650000,1190450000,1577128000,1597755000,1190491000
2021-08-31,USD,6846461000,6941403000,94942000,0,1924495000,94942000,None,94942000,None,1539000,None,-1539000,0,492023000,None,21102000,1812024000,405136000,-1539000,1409218000,1407019000,1924495000,1833126000,1406888000
2021-05-31,USD,6339528000,6430245000,90717000,5181605000,1202095000,90717000,None,90717000,None,2357000,None,-2357000,17429000,-123620000,None,22418000,1091476000,260113000,-2357000,836772000,831679000,1202095000,1113894000,831363000
2021-02-28,USD,5214937000,5325468000,110531000,4351449000,1449859000,110531000,None,109364000,None,2361000,None,-2361000,1167000,474823000,None,22325000,1311474000,310105000,-2361000,1016909000,1000427000,1449859000,1333799000,1001369000
2020-11-30,USD,1574242000,6825890000,5251648000,4447000,1260105000,168059000,None,175279000,None,6143000,None,-6143000,-15217000,24264000,None,25782000,1156497000,273737000,1854000,1164646000,882118000,1260105000,1182279000,882760000
2020-08-31,USD,1262550000,5870254000,4607704000,8292000,951674000,92661000,None,92661000,None,4793000,None,-4793000,-1941000,-43638000,None,24307000,856108000,189690000,-4793000,669323000,666593000,951674000,880415000,666418000
2020-05-31,USD,1062310000,5287373000,4225063000,12128000,760028000,83451000,None,83451000,None,6896000,None,-6896000,10216000,37766000,None,24050000,677885000,160479000,-6896000,516098000,516616000,760028000,701935000,517406000
2020-02-29,USD,848988000,4505337000,3656349000,19944000,510399000,86847000,None,83937000,None,6943000,None,-6943000,7571000,-18482000,None,20414000,430781000,32329000,-6943000,391223000,398406000,510399000,451195000,398452000
2019-11-30,USD,1385859000,6971531000,5585672000,600000,981729000,177343000,None,164523000,None,6369000,None,-6369000,6151000,24585000,None,28378000,891807000,217503000,-6369000,888686000,674395000,981729000,920185000,674304000
2019-08-31,USD,1085633000,5857058000,4771425000,5116086000,759698000,92615000,None,92615000,None,6506000,None,-6506000,4925000,29569000,None,22836000,667806000,154440000,-6506000,512643000,513546000,759698000,690642000,513366000
2019-05-31,USD,1038587000,5562890000,4524303000,4887168000,635512000,76113000,None,76113000,None,6287000,None,-6287000,0,-77402000,None,22624000,562002000,140530000,-6287000,418869000,421857000,635512000,584626000,421472000
2019-02-28,USD,726079000,3868082000,3142003000,3465974000,398467000,79343000,None,79343000,None,7048000,None,-7048000,10865000,-14506000,None,18362000,319610000,79700000,-7048000,239424000,240118000,398467000,337972000,239910000
2018-11-30,USD,1274241000,6459210000,5184969000,1900000,1237035000,166963000,None,173489000,None,5794000,None,-5794000,6392000,246312000,None,24467000,1034449000,238301000,-5794000,1036528000,796397000,1237035000,1058916000,796148000
2018-08-31,USD,1057903000,5672569000,4614666000,11800000,565918000,96346000,None,108338000,None,5766000,None,-5766000,0,-4827000,None,25284000,551509000,98298000,-5766000,467620000,452935000,565918000,576793000,453211000
2018-05-31,USD,840042000,5459061000,4619019000,10700000,390810000,84915000,None,108790000,None,12024000,None,-12024000,4900000,9481000,None,21860000,386218000,75961000,-12024000,314849000,309542000,390810000,408078000,310257000
2018-02-28,USD,516628000,2980791000,2464163000,6900000,269428000,67810000,None,171798000,None,-40000,None,40000,165087000,158706000,None,19570000,268826000,132611000,40000,136817000,135557000,269428000,288396000,136215000
2017-11-30,USD,747502000,3785569000,3038067000,400000,547539000,132556000,None,122217000,None,-4233000,None,4233000,10339000,19533000,None,19417000,473791000,164201000,4233000,461983000,309373000,547539000,493208000,309590000
