fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,420068000,594469000,174401000,174401000,-954780000,221786000,108040000,1374848000,None,None,None,None,594469000,5763000,None,24127000,-949017000,14051000,None,-963068000,-1098800000,-954780000,-924890000,-963068000
2022-06-30,USD,413714000,585135000,171421000,171421000,72561000,239058000,102095000,341153000,None,None,None,None,585135000,601000,None,25027000,73162000,39000,None,73123000,-72972000,72561000,98189000,73123000
2022-03-31,USD,406271000,579266000,172995000,172995000,84315000,232480000,89476000,321956000,None,None,None,None,584833000,1672000,None,24754000,85987000,-122000,None,86109000,70092000,84315000,110741000,86109000
2021-12-31,USD,508173000,717139000,208966000,208966000,142249000,283369000,82555000,365924000,216000,-3539000,216000,3539000,722586000,5663000,None,24991000,144373000,-17184000,3539000,161557000,155955000,147912000,172903000,161557000
2021-09-30,USD,378769000,532429000,153660000,153660000,83741000,221507000,73521000,295028000,139000,-2779000,139000,2779000,535127000,2837000,None,23211000,83799000,-6131000,2779000,89930000,23154000,86578000,109789000,89930000
2021-06-30,USD,379931000,528900000,148969000,148969000,89105000,229073000,61753000,290826000,803000,-1882000,803000,1882000,526628000,-1469000,None,12985000,85754000,-12500000,1882000,98254000,100986000,87636000,100621000,98254000
2021-03-31,USD,407729000,550646000,142917000,142917000,150637000,203386000,53706000,257092000,979000,-1685000,979000,1685000,558443000,8776000,None,13080000,157728000,13962000,1685000,143766000,132447000,159413000,172493000,143766000
2020-12-31,USD,466575000,617355000,150780000,150780000,161335000,254083000,51157000,305240000,599000,-11417000,599000,11417000,620145000,3389000,None,13101000,153307000,4769000,11417000,148538000,156377000,164724000,177825000,148538000
2020-09-30,USD,331310000,451478000,120168000,120168000,118169000,167233000,45908000,213141000,1158000,-10615000,1158000,10615000,433159000,-17161000,None,15754000,90393000,-1368000,27470000,91761000,97572000,101008000,116762000,91761000
2020-06-30,USD,317356000,428737000,111381000,111381000,119140000,152983000,45233000,198216000,1732000,-10026000,1732000,10026000,430207000,3202000,None,14171000,112316000,15891000,10026000,96425000,99425000,122342000,136513000,96425000
2020-03-31,USD,145639000,228055000,82416000,82416000,25365000,82492000,37782000,120274000,3613000,-9967000,3613000,9967000,218737000,-5705000,None,15163000,9693000,-2829000,9967000,12522000,10522000,19660000,34823000,12522000
2019-12-31,USD,179174000,269998000,90824000,90824000,25038000,118435000,35701000,154136000,3540000,-9912000,3540000,9912000,274083000,7625000,None,12782000,22751000,-8540000,9912000,31243000,34115000,32663000,45445000,31291000
2019-09-30,USD,128998000,197947000,68949000,68949000,14232000,82301000,32465000,114766000,2883000,-5077000,2883000,5077000,195998000,934000,None,3252000,10089000,-4712000,5077000,14801000,10693000,15166000,18418000,14801000
2019-06-30,USD,122490000,181095000,58605000,58605000,17848000,75877000,28765000,104642000,3391000,-4678000,3391000,4678000,180903000,3199000,None,3320000,16369000,-1854000,4678000,18223000,19583000,21047000,24367000,18223000
2019-03-31,USD,116681000,169339000,52658000,52658000,31643000,60091000,24947000,85038000,3385000,-4653000,206000,4653000,170401000,4447000,None,3370000,31437000,-142000,4653000,31579000,30617000,36090000,39460000,31579000
2018-12-31,USD,142917000,200028000,57111000,57111000,29489000,84886000,28542000,113428000,3055000,-6154000,None,6154000,196514000,-459000,None,-2800000,22876000,-18375000,6154000,41251000,40525000,29030000,26230000,41251000
2018-09-30,USD,103419000,150366000,46947000,46947000,18737000,60264000,24418000,84682000,2367000,-6135000,None,6135000,149993000,1994000,None,1500000,14596000,-5298000,6135000,19894000,19355000,20731000,22231000,19894000
2018-06-30,USD,86978000,132387000,45409000,45409000,12762000,50648000,23568000,74216000,2438000,-6125000,None,6125000,127937000,-2012000,None,700000,4625000,1246000,6125000,3379000,3112000,10750000,11450000,3379000
2018-03-31,USD,79617000,120912000,41295000,41295000,13798000,45098000,20721000,65819000,1097000,-3764000,None,3764000,1850000,2947000,None,600000,12981000,14000,3764000,12967000,13065000,16745000,17345000,12967000
2017-12-31,USD,92048000,136268000,44220000,44220000,18290000,131208000,17788000,73758000,758000,-2935000,None,2935000,2153000,2911000,None,0,18266000,-26484000,2935000,-1742000,42473000,18290000,21201000,44750000
