fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-12-31,USD,892718000,1054604000,161886000,161886000,253567000,640071000,118426000,794454000,None,-1436000,None,1436000,1056040000,2395000,None,35811000,255962000,60002000,1400000,195960000,195960000,253567000,293209000,195960000
2020-12-31,USD,715876000,839422000,123546000,123546000,186123000,531765000,90244000,649614000,None,-19000,None,19000,839441000,-168000,None,27605000,185936000,42483000,1500000,143453000,143453000,185955000,213560000,143453000
2019-12-31,USD,625528000,735275000,109747000,118047000,226224000,401700000,73080000,496580000,None,-940000,460000,940000,736215000,803000,None,21800000,226087000,45511000,1600000,180576000,180576000,227027000,248827000,180576000
2018-12-31,USD,475573000,566336000,90763000,97263000,173715000,301858000,46247000,363230000,None,-766000,34000,766000,566815000,1762000,None,15125000,174711000,37646000,1600000,137065000,137065000,175477000,190602000,137065000
2017-12-31,USD,361019000,433047000,72028000,77028000,129710000,231309000,30430000,322650000,None,-911000,111000,911000,-944000,-1067000,None,9805000,127732000,4246000,1834000,66807000,66807000,128643000,138448000,123486000
