fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,12793000000,10492000000,4242000000,7881000000,None,2220000000,1889000000,412000000,None,1263000000,1263000000,None,7520000000,None,3639000000,391000000,186000000,9752000000,7242000000,None,663000000,None,None,2510000000,217000000,2175000000,None,2175000000,-25000000,5761000000,118000000,3041000000,None,2937000000,58000,58000000
2022-06-30,USD,12572000000,10332000000,4312000000,7879000000,None,2240000000,1839000000,401000000,None,1286000000,1286000000,None,7353000000,None,3567000000,213000000,193000000,9742000000,7225000000,None,13000000,None,None,2517000000,216000000,2175000000,None,2175000000,-25000000,6497000000,126000000,2830000000,None,2707000000,58000,58000000
2022-03-31,USD,12360000000,10146000000,4804000000,7792000000,None,2156000000,1821000000,393000000,None,1305000000,1305000000,None,6197000000,None,2988000000,198000000,181000000,9566000000,7041000000,None,18000000,None,None,2525000000,217000000,2174000000,None,2174000000,-26000000,6214000000,134000000,2794000000,None,2657000000,59000,59000000
2021-12-31,USD,12209000000,10064000000,4438000000,7640000000,None,2177000000,2296000000,190000000,632000000,1252000000,270000000,982000000,6616000000,None,3202000000,247000000,179000000,9579000000,7047000000,None,370000000,15000000,None,2631000000,219000000,4408000000,None,2173000000,4408000000,5835000000,140000000,2630000000,None,2399000000,58000,58000000
2021-09-30,USD,11033000000,9366000000,4357000000,7257000000,None,1912000000,1282000000,385000000,None,915000000,214000000,701000000,8856000000,None,2900000000,197000000,128000000,8515000000,6070000000,None,1000000,None,None,2445000000,220000000,2130000000,None,2130000000,-20000000,5272000000,95000000,2518000000,None,2296000000,58000,58000000
2021-06-30,USD,10530000000,8874000000,4608000000,6849000000,None,1857000000,1273000000,383000000,None,929000000,225000000,704000000,6868000000,None,2241000000,168000000,134000000,8160000000,5707000000,None,42000000,None,None,2453000000,223000000,2129000000,None,2129000000,-21000000,5014000000,101000000,2370000000,None,2153000000,58000,58000000
2021-03-31,USD,9950000000,8308000000,4431000000,6369000000,None,1776000000,1264000000,378000000,None,923000000,237000000,686000000,4014000000,None,1938000000,163000000,137000000,7786000000,5323000000,None,71000000,None,None,2463000000,223000000,2128000000,None,2128000000,-22000000,4557000000,112000000,2164000000,None,1968000000,58000,58000000
2020-12-31,USD,9532000000,7876000000,4154000000,6029000000,None,1672000000,1727000000,175000000,577000000,941000000,249000000,692000000,3886000000,None,1875000000,175000000,119000000,7436000000,4965000000,None,375000000,12000000,26000000,2513000000,225000000,4312000000,0,2127000000,4312000000,3949000000,119000000,2096000000,None,1860000000,59000,59000000
2020-09-30,USD,7881000000,6953000000,3196000000,4965000000,None,1775000000,533000000,395000000,None,265000000,265000000,None,3631000000,None,1769000000,213000000,101000000,5680000000,3556000000,None,61000000,0,None,2124000000,226000000,1813000000,None,1813000000,-17000000,2929000000,85000000,2201000000,None,1983000000,59000,59000000
2020-06-30,USD,7876000000,7062000000,3303000000,5209000000,None,1580000000,415000000,399000000,None,164000000,164000000,None,3899000000,87000000,1906000000,273000000,99000000,5880000000,3755000000,None,54000000,0,None,2125000000,229000000,1812000000,None,1812000000,-18000000,2825000000,84000000,1996000000,None,1798000000,59000,59000000
