fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,4627400000,3195600000,231500000,231500000,1678100000,1110600000,1431800000,1008500000,None,None,None,None,None,None,None,172200000,173500000,1466200000,802600000,277200000,None,150300000,243000000,663600000,253900000,555000000,150300000,404700000,555000000,279200000,4800000,3161200000,None,3239700000,5800000,572754406
2022-06-30,USD,4592300000,3152700000,247900000,247900000,1665200000,1103900000,1439600000,1008700000,None,None,None,None,None,None,None,129200000,176100000,1413600000,849000000,291800000,None,195000000,288500000,564600000,259000000,505000000,195000000,310000000,505000000,262200000,None,3178700000,None,3171600000,5800000,574676079
2022-03-31,USD,4466700000,3034000000,234200000,234200000,1600800000,1071600000,1432700000,1008400000,None,None,None,None,None,None,None,127400000,178300000,1324700000,745500000,289900000,None,35000000,126300000,579200000,250900000,365000000,35000000,330000000,365000000,268200000,None,3142000000,None,3063000000,5800000,575601845
2021-12-31,USD,4299000000,2856600000,236200000,236200000,1523600000,900200000,1442400000,1019200000,1178000000,None,None,None,None,None,None,188100000,180900000,1256800000,682200000,233100000,None,60000000,150800000,574600000,246800000,390000000,60000000,330000000,390000000,289800000,0,3042200000,None,2970900000,5800000,575464682
2021-09-30,USD,4222500000,2770300000,250500000,250500000,1401100000,949400000,1452200000,1019200000,None,None,None,None,None,None,None,162600000,183300000,1257800000,662500000,256900000,None,35000000,127600000,595300000,253300000,365000000,35000000,330000000,365000000,278000000,None,2964700000,None,2900800000,2900000,575163289
2021-06-30,USD,4166600000,2705300000,321800000,321800000,1327900000,908900000,1461300000,1015800000,None,None,None,None,None,None,None,146700000,185900000,1285800000,650200000,236100000,None,40000000,134800000,635600000,262400000,405000000,40000000,365000000,405000000,279300000,None,2880800000,None,2818300000,2900000,574704880
2021-03-31,USD,4074400000,2614200000,333900000,333900000,1305300000,851000000,1460200000,1022000000,None,None,None,None,None,None,None,124000000,188600000,1287700000,661200000,215100000,None,40000000,133100000,626500000,252000000,405000000,40000000,365000000,405000000,313000000,None,2786700000,None,2739400000,2900000,574424155
2020-12-31,USD,3964700000,2499600000,245700000,245700000,1337500000,769400000,1465100000,1030700000,1053900000,None,None,None,None,None,None,140300000,191400000,1231500000,612700000,207000000,None,40000000,133600000,618800000,245100000,405000000,40000000,365000000,405000000,272100000,None,2733200000,None,2689600000,5700000,574159575
2020-09-30,USD,4108600000,2646700000,331800000,331800000,1342600000,834500000,1461900000,1023700000,None,None,None,None,None,None,None,123200000,193800000,1223000000,603000000,210400000,None,40000000,134400000,620000000,246500000,405000000,40000000,365000000,405000000,258200000,None,2885600000,None,2866700000,2900000,574049821
2020-06-30,USD,4085200000,2606300000,201500000,201500000,1401500000,881500000,1478900000,1029700000,None,None,None,None,None,None,None,121800000,196400000,1302200000,631300000,194100000,None,96700000,96700000,670900000,254700000,405000000,0,405000000,405000000,340500000,7600000,2783000000,None,2788600000,2900000,573570647
2020-03-31,USD,3934700000,2464300000,160700000,160700000,1345500000,833900000,1470400000,1027700000,None,None,None,None,None,None,None,124200000,200300000,1278100000,580400000,212100000,None,101300000,101300000,697700000,244100000,455000000,4900000,450100000,455000000,267000000,None,2656600000,None,2692900000,2900000,572817649
2019-12-31,USD,3799900000,2457200000,174900000,174900000,1366400000,741800000,1342700000,1023200000,943700000,None,None,None,None,None,None,157400000,76300000,1134300000,544700000,192800000,None,100400000,100400000,589600000,245600000,345000000,3000000,342000000,345000000,251500000,0,2665600000,None,2633900000,2900000,574128911
2019-09-30,USD,3814200000,2500800000,191200000,191200000,1354700000,817300000,1313400000,997700000,None,None,None,None,None,None,None,137200000,77300000,1228500000,555100000,215200000,None,98600000,98600000,673400000,240400000,445000000,3000000,442000000,445000000,241300000,None,2585700000,None,2581500000,2900000,573526178
2019-06-30,USD,3756400000,2468300000,175000000,175000000,1345700000,819800000,1053600000,975100000,None,None,None,None,None,None,None,123800000,78500000,1252700000,527900000,203800000,None,3000000,98100000,497000000,236200000,500000000,3000000,497000000,500000000,226000000,None,2503700000,None,2494200000,2900000,573396959
2019-03-31,USD,3651800000,2389200000,185400000,185400000,1293900000,793000000,1041700000,943300000,None,None,None,None,None,19000000,None,116900000,98400000,1254600000,554600000,183900000,None,4400000,96200000,484600000,222200000,489000000,4400000,484600000,489000000,274500000,None,2397200000,None,2412700000,2900000,286265537
2018-12-31,USD,3321500000,2316200000,167200000,167200000,1278700000,714300000,1005300000,924800000,821400000,None,None,None,None,None,None,147000000,80500000,1018800000,437400000,193600000,None,3000000,3000000,497000000,None,500000000,3000000,497000000,500000000,240800000,None,2302700000,None,2341600000,2900000,285901919
2018-09-30,USD,3193900000,2225500000,129700000,129700000,1194700000,772500000,968400000,883800000,None,None,None,None,None,None,None,126400000,84600000,878300000,416100000,186000000,None,2500000,2500000,387500000,None,390000000,2500000,387500000,390000000,227600000,None,2315600000,None,2342000000,2900000,287056618
2018-06-30,USD,3100100000,2140700000,135500000,135500000,1163400000,733700000,959400000,880100000,None,None,None,None,None,None,None,108100000,79300000,873500000,381000000,172100000,None,2500000,2500000,422500000,None,425000000,2500000,422500000,425000000,206400000,None,2226600000,None,2259200000,2900000,286948535
2018-03-31,USD,3029600000,2060300000,137100000,137100000,1134900000,688600000,969300000,889000000,None,None,None,None,None,None,None,99700000,80300000,857600000,403000000,148100000,None,13100000,13100000,391900000,None,405000000,13100000,391900000,405000000,241800000,None,2172000000,None,2178500000,2900000,287687089
2017-12-31,USD,2910500000,1935700000,116900000,116900000,1092900000,607800000,974800000,893600000,711300000,None,None,None,None,None,None,118100000,81200000,813600000,351000000,147500000,None,3000000,3000000,412000000,None,415000000,3000000,412000000,415000000,200500000,None,2096900000,None,2110600000,2900000,287591536
