fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,3048000000,3157000000,109000000,941000000,2376000000,109000000,None,507000000,None,-125000000,125000000,125000000,3287000000,35000000,None,471000000,797000000,282000000,125000000,606000000,670000000,922000000,1393000000,515000000
2022-06-30,USD,2891000000,2988000000,97000000,814000000,2278000000,95000000,None,448000000,None,-121000000,121000000,121000000,3120000000,30000000,None,391000000,995000000,328000000,121000000,754000000,948000000,1116000000,1507000000,667000000
2022-03-31,USD,2255000000,2371000000,116000000,711000000,1746000000,110000000,None,401000000,None,-123000000,123000000,123000000,2421000000,36000000,None,337000000,614000000,197000000,123000000,505000000,57000000,737000000,1074000000,417000000
2021-12-31,USD,2092000000,2255000000,163000000,763000000,1660000000,86000000,None,402000000,None,-121000000,121000000,121000000,2267000000,18000000,None,398000000,477000000,212000000,121000000,25000000,655000000,598000000,996000000,265000000
2021-09-30,USD,1734000000,1811000000,77000000,724000000,1261000000,76000000,None,380000000,None,-125000000,125000000,125000000,1852000000,23000000,None,349000000,258000000,143000000,125000000,185000000,155000000,383000000,732000000,115000000
2021-06-30,USD,1511000000,1598000000,87000000,744000000,1045000000,84000000,None,399000000,None,-118000000,118000000,118000000,1646000000,19000000,None,385000000,49000000,122000000,118000000,13000000,-133000000,167000000,552000000,-73000000
2021-03-31,USD,1820000000,1919000000,99000000,698000000,1412000000,94000000,None,359000000,None,-117000000,117000000,117000000,1947000000,21000000,None,2072412,375000000,123000000,117000000,336000000,231000000,492000000,492000000,252000000
2020-12-31,USD,1284000000,1417000000,133000000,831000000,1027000000,82000000,None,316000000,None,-118000000,118000000,118000000,1262000000,17000000,None,2072412000,-25000000,72000000,118000000,-281000000,-489000000,93000000,2165412000,-97000000
2020-09-30,USD,1065000000,1176000000,111000000,0,817000000,84000000,None,392000000,None,-118000000,117000000,118000000,1015000000,17000000,None,1588,-238000000,5000000,118000000,-183000000,-419000000,-120000000,-120000000,-243000000
2020-06-30,USD,753000000,842000000,89000000,0,594000000,89000000,None,375000000,None,-119000000,117000000,119000000,617000000,9000000,None,None,-329000000,-9000000,119000000,-263000000,-746000000,-210000000,-210000000,-320000000
2020-03-31,USD,-912000000,1369000000,2281000000,53000000,-1250000000,102000000,None,405000000,None,-113000000,112000000,113000000,1287000000,15000000,None,None,-2512000000,-79000000,113000000,-2433000000,-1495000000,-2399000000,-2399000000,-2433000000
2019-12-31,USD,1521000000,1699000000,178000000,1431000000,1058000000,131000000,None,496000000,None,-95000000,88000000,95000000,1650000000,16000000,None,9000000,-103000000,119000000,95000000,-222000000,-145000000,-8000000,1000000,-222000000
2019-09-30,USD,1327000000,1515000000,188000000,1335000000,918000000,90000000,None,411000000,None,-90000000,91000000,90000000,1578000000,-65000000,None,10000000,-96000000,116000000,90000000,-212000000,-340000000,-6000000,4000000,-212000000
2019-06-30,USD,1608000000,1697000000,89000000,1302000000,1223000000,89000000,None,352000000,None,-97000000,99000000,97000000,1693000000,15000000,None,None,126000000,132000000,97000000,-6000000,-4000000,223000000,223000000,-6000000
2019-03-31,USD,1505000000,1599000000,94000000,1211000000,1167000000,87000000,None,353000000,None,-98000000,103000000,98000000,1557000000,27000000,None,None,126000000,94000000,98000000,32000000,-312000000,224000000,224000000,32000000
2018-12-31,USD,1482000000,1682000000,200000000,1340000000,1093000000,91000000,None,383000000,None,-99000000,None,99000000,1664000000,32000000,None,None,23000000,27000000,99000000,-4000000,292000000,122000000,122000000,-4000000
2018-09-30,USD,1685000000,1828000000,143000000,1293000000,1228000000,143000000,None,395000000,None,-99000000,None,99000000,1855000000,21000000,None,None,79000000,121000000,99000000,-42000000,-22000000,178000000,178000000,-42000000
2018-06-30,USD,1437000000,1566000000,129000000,1224000000,973000000,129000000,None,406000000,None,-98000000,None,98000000,1566000000,21000000,None,None,-16000000,114000000,124000000,-130000000,-81000000,82000000,82000000,-130000000
2018-03-31,USD,866000000,1390000000,524000000,358000000,434000000,110000000,None,391000000,None,-103000000,None,103000000,1367000000,37000000,None,None,-33000000,73000000,130000000,-106000000,10000000,70000000,70000000,-106000000
2017-12-31,USD,-1123000000,1291000000,2359000000,416000000,-1607000000,125000000,None,846000000,None,-80000000,None,80000000,-352000000,-10000000,None,None,-2519000000,158000000,80000000,-2768000000,-1891000000,-2439000000,-2439000000,-2677000000
