fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,941800000,1350300000,408500000,408500000,393200000,548600000,None,548600000,None,-41300000,41300000,41300000,1350300000,3600000,9300000,147100000,405600000,78600000,41300000,276900000,146100000,446900000,594000000,327000000
2022-06-30,USD,911500000,1310800000,399300000,399300000,362900000,548600000,None,548600000,None,-44700000,44700000,44700000,1310800000,-1300000,7700000,143200000,360700000,91900000,44700000,225000000,187000000,405400000,548600000,268800000
2022-03-31,USD,1030100000,1526600000,496500000,496500000,421100000,609000000,None,757100000,None,-52600000,52600000,52600000,1526600000,-1900000,11000000,148100000,2099500000,79000000,52600000,287600000,1997600000,2152100000,2300200000,2020500000
2021-12-31,USD,1018000000,1828400000,810400000,494300000,320600000,791200000,None,1371400000,None,-55900000,55900000,55900000,1512300000,-1300000,15800000,145600000,386900000,99100000,55900000,199900000,255200000,442800000,588400000,287800000
2021-09-30,USD,871700000,1232100000,360400000,466700000,346900000,524800000,None,592600000,None,-58200000,58200000,58200000,1462800000,-1700000,10400000,145600000,365300000,75800000,58200000,210800000,254100000,423500000,569100000,289500000
2021-06-30,USD,839200000,1189800000,350600000,553500000,316200000,523000000,None,616100000,None,-59500000,59500000,59500000,1587600000,900000,10400000,146600000,338400000,52100000,59500000,204400000,303600000,397900000,544500000,286300000
2021-03-31,USD,936000000,1376100000,440100000,534800000,374600000,561400000,None,739900000,None,-60600000,60600000,60600000,1528600000,27000000,13100000,146600000,360200000,71200000,60600000,269900000,303600000,420800000,567400000,289000000
2020-12-31,USD,900900000,1335600000,434700000,538700000,343000000,557900000,None,1179600000,None,-63700000,63700000,63700000,1505300000,500000,13600000,147600000,310500000,54700000,63700000,225000000,350200000,374200000,521800000,255800000
2020-09-30,USD,809900000,1198200000,388300000,490200000,330500000,479400000,None,508300000,None,-62300000,-100000,62200000,1366100000,-2200000,8000000,116800000,293600000,59200000,62300000,207000000,277800000,355800000,472600000,234400000
2020-06-30,USD,772500000,1233800000,461300000,461300000,291600000,510100000,None,510100000,None,-47500000,47500000,47500000,1305000000,-2000000,12300000,101200000,284100000,64900000,47500000,184000000,275400000,331600000,432800000,219200000
2020-03-31,USD,787500000,1281400000,493900000,493900000,308400000,507600000,None,609400000,None,-45400000,45400000,45400000,1350700000,800000,12800000,101800000,304600000,64300000,45400000,209500000,112100000,350000000,451800000,240300000
2019-12-31,USD,892900000,1042700000,149800000,501900000,398400000,377600000,None,1056800000,None,-49000000,-400000,48600000,1394800000,798600000,7200000,103600000,1105900000,234800000,49000000,743200000,943400000,1154500000,1258100000,871100000
2019-09-30,USD,873600000,1354500000,480900000,480900000,385200000,488400000,None,488400000,None,-48800000,48800000,48800000,1354500000,1500000,12500000,93800000,337900000,60400000,48800000,277500000,235600000,386700000,480500000,277500000
2019-06-30,USD,850000000,1330300000,480300000,480300000,368400000,481600000,None,481600000,None,-45100000,45100000,45100000,1330300000,-1000000,11700000,86500000,322300000,72600000,45100000,249700000,221100000,367400000,453900000,249700000
2019-03-31,USD,810600000,1287200000,476600000,476600000,346400000,464200000,None,427500000,None,-43700000,None,43700000,1406800000,116500000,11700000,82900000,419200000,49600000,43700000,369600000,398300000,462900000,545800000,369600000
2018-12-31,USD,873100000,1376300000,503200000,503200000,364400000,508700000,316800000,889700000,None,-47300000,None,47300000,1376300000,None,12200000,64200000,318100000,61000000,47300000,364400000,213400000,365400000,429600000,257100000
2018-09-30,USD,840000000,1318700000,478700000,478700000,377500000,462500000,None,468900000,None,-48400000,None,48400000,2621500000,-17500000,12100000,6400000,311600000,64000000,64300000,247600000,252600000,360000000,366400000,247600000
2018-06-30,USD,815900000,1293700000,477800000,477800000,354300000,461600000,None,468000000,None,-43200000,None,43200000,1293700000,2300000,12600000,6400000,313400000,85000000,43200000,228400000,152200000,356600000,363000000,228400000
2018-03-31,USD,750500000,1202500000,452000000,452000000,300200000,450300000,None,530500000,None,-43200000,None,43200000,1202500000,-1700000,12600000,80200000,255300000,44000000,43200000,211300000,269100000,298500000,378700000,211300000
2017-12-31,USD,765100000,1226600000,461500000,461471000,346900000,418200000,281100000,773163000,None,-43365000,35000,43400000,1226600000,-877000,12700000,73934000,303400000,-140500000,43365000,346983000,434900000,346800000,420734000,443900000
