fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,179595000,277547000,208939000,90060000,56317000,99375000,23903000,123278000,433000,-3790000,433000,3790000,281337000,50756000,None,19504000,103537000,13982000,3790000,89734000,72945000,107327000,126831000,89555000
2022-06-30,USD,200350000,285723000,241224000,87878000,80573000,96629000,23148000,119777000,188000,-2505000,188000,2505000,288228000,796000,None,-37448000,78661000,17137000,2505000,61915000,41469000,81166000,43718000,61524000
2022-03-31,USD,201458000,287883000,242481000,88918000,90447000,89269000,21742000,111011000,168000,-2493000,168000,2493000,290376000,-19350000,None,55731000,69367000,8628000,2493000,60144000,65068000,71860000,127591000,60739000
2021-12-31,USD,183691000,266374000,242493000,85585000,62348000,100693000,20650000,121343000,245000,-2902000,245000,2902000,269276000,26488000,None,37258000,94293000,14120000,2902000,72059000,84915000,97195000,134453000,80173000
2021-09-30,USD,170997000,254310000,193234000,86722000,63222000,86175000,21600000,107775000,193000,-3409000,193000,3409000,257719000,7377000,None,18606000,68017000,-1598000,3409000,68981000,62690000,71426000,90032000,69615000
2021-06-30,USD,175944000,255737000,188428000,83084000,68582000,86641000,20721000,107362000,167000,-3291000,167000,3291000,259028000,-58345000,None,18703000,7429000,-7531000,3291000,14644000,21692000,10720000,29423000,14960000
2021-03-31,USD,168274000,240892000,157874000,75278000,68626000,82596000,17052000,99648000,114000,-2660000,114000,2660000,243552000,-20726000,None,15433000,45734000,-48000,2660000,45402000,45997000,48394000,63827000,45782000
2020-12-31,USD,150900000,220668000,156469000,73353000,50995000,83116000,16789000,99905000,78000,-3585000,78000,3585000,224253000,8880000,None,15229000,56498000,10224000,3585000,46144000,65178000,60083000,75312000,46274000
2020-09-30,USD,137731000,199783000,154641000,66468000,49092000,72598000,16041000,88639000,114000,-4416000,114000,4416000,204199000,-5451000,None,15575000,39339000,5944000,4416000,33395000,47452000,43755000,59330000,33395000
2020-06-30,USD,113314000,175834000,62520000,62520000,39310000,57225000,16779000,74004000,119000,-4617000,119000,4617000,175834000,26713000,None,15470000,61527000,2680000,4617000,113314000,65103000,66144000,81614000,58847000
2020-03-31,USD,130063000,190194000,130935000,64617000,47791000,66318000,15954000,82272000,144000,-4486000,144000,4486000,194680000,3372000,None,15517000,46821000,10389000,4486000,36432000,11327000,51307000,66824000,36432000
2019-12-31,USD,121403000,180062000,131561000,63531000,36992000,68030000,16381000,84411000,231000,-4872000,4641000,4872000,184934000,117975000,None,15159000,150326000,30704000,4872000,119622000,132897000,155198000,170357000,119622000
2019-09-30,USD,118414000,178021000,148788000,64829000,33327000,69010000,16077000,85087000,111000,-5222000,111000,5222000,183243000,-10410000,None,14949000,17806000,3408000,5222000,14398000,6292000,23028000,37977000,14398000
2019-06-30,USD,128260000,191664000,63405000,63405000,43264000,68737000,16259000,84996000,270000,-5595000,270000,5595000,191664000,-15153000,None,14918000,22785000,6326000,5595000,128259000,12573000,28380000,43298000,16459000
2019-03-31,USD,124610000,179748000,125219000,60251000,44090000,64968000,15552000,80520000,84000,-5113000,5029000,5113000,184861000,10816000,None,14443000,49877000,5223000,5113000,44654000,48032000,54990000,69433000,44654000
2018-12-31,USD,113018000,168751000,125095000,61492000,33603000,63603000,15812000,79415000,114000,-5759000,None,5759000,174510000,-6191000,None,15041000,21767000,4211000,5759000,17556000,5177000,27526000,42567000,17556000
2018-09-30,USD,107603000,157731000,136731000,55367000,25763000,67051000,14789000,81840000,102000,-5239000,None,5239000,162970000,-3040000,None,14313000,17586000,183000,5239000,17403000,16267000,22825000,37138000,17403000
2018-06-30,USD,122181000,180254000,58074000,58074000,42915000,65287000,13979000,79266000,102000,-3053000,None,3053000,180254000,60000,None,12465000,56270000,14569000,3053000,122180000,12749000,59323000,71788000,41701000
2018-03-31,USD,110261000,161413000,123243000,53712000,43084000,53285000,13892000,67177000,162000,-2560000,None,2560000,163973000,542000,None,11936000,24982000,5244000,2560000,19738000,60694000,27542000,39478000,19738000
2017-12-31,USD,101834000,151822000,116094000,52319000,24148000,63775000,13911000,77686000,68000,-2331000,None,2331000,154153000,-154000,None,11296000,21731000,-27116000,2331000,48847000,41789000,24062000,35358000,48847000
