fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,375090000000,39746000000,2082000000,2082000000,3133000000,23670000000,348084000000,103004000000,197866000000,189036000000,160488000000,28548000000,25268000000,1083000000,None,10861000000,15633000000,302618000000,53141000000,None,15908000000,14995000000,18956000000,233166000000,26136000000,7000000000,14995000000,None,7000000000,11950000000,20073000000,86726000000,4015000000,78545000000,429000000,4202000000
2022-06-30,USD,370147000000,37499000000,1857000000,1857000000,3646000000,36902000000,344285000000,101310000000,195390000000,188648000000,160010000000,28638000000,24339000000,1113000000,None,8087000000,14479000000,298610000000,49224000000,None,15412000000,12873000000,16785000000,233566000000,26509000000,6206000000,12873000000,None,6206000000,11483000000,17506000000,85362000000,4020000000,76401000000,429000000,4201000000
2022-03-31,USD,365716000000,35580000000,1661000000,1661000000,3659000000,23615000000,330136000000,99843000000,192725000000,188144000000,159515000000,28629000000,23056000000,1074000000,None,6645000000,13581000000,295980000000,46585000000,None,7504000000,13421000000,17268000000,233956000000,26779000000,6471000000,13421000000,None,6471000000,11148000000,14618000000,83265000000,4023000000,73891000000,429000000,4201000000
2021-12-31,USD,366596000000,36728000000,2921000000,2921000000,3055000000,23846000000,330914000000,99696000000,190201000000,187899000000,159296000000,28603000000,22364000000,1061000000,None,6906000000,13329000000,325165000000,47160000000,8040000000,13282000000,7443000000,0,236236000000,925000000,150868000000,7443000000,None,150868000000,11025000000,13513000000,81252000000,4104000000,71993000000,429000000,4169000000
2021-09-30,USD,353457000000,40277000000,9936000000,9936000000,2303000000,22195000000,313180000000,95756000000,191665000000,177676000000,152789000000,24887000000,20091000000,1100000000,1100000000,5843000000,10679000000,312586000000,41358000000,None,6034000000,8016000000,11229000000,233610000000,908000000,4823000000,7623000000,None,4823000000,9976000000,11754000000,76554000000,6630000000,70062000000,429000000,4142000000
2021-06-30,USD,349190000000,35626000000,4657000000,4657000000,1421000000,21257000000,313564000000,94202000000,189452000000,129951000000,105036000000,24915000000,19097000000,560000000,560000000,8291000000,14761000000,313655000000,40078000000,None,5846000000,7400000000,10904000000,234000000000,898000000,5029000000,7023000000,None,5029000000,11846000000,11499000000,73276000000,6632000000,66310000000,429000000,4141000000
2021-03-31,USD,345573000000,39647000000,10205000000,10205000000,1303000000,22507000000,305926000000,94876000000,187866000000,132153000000,107316000000,24837000000,18498000000,555000000,555000000,5632000000,10537000000,286114000000,38730000000,None,5783000000,8802000000,12338000000,234160000000,21302000000,5205000000,8802000000,None,5205000000,9173000000,11695000000,70950000000,6634000000,63107000000,429000000,4141000000
2020-12-31,USD,316481000000,54594000000,22171000000,22171000000,1796000000,23917000000,263014000000,94833000000,184904000000,130283000000,105510000000,24773000000,18548000000,589000000,589000000,6710000000,10879000000,281868000000,39660000000,6667000000,10441000000,5889000000,320000000,207549000000,916000000,128742000000,5889000000,None,129062000000,9628000000,12008000000,67507000000,6719000000,60464000000,429000000,4143000000
2020-09-30,USD,296994000000,38572000000,8983000000,8983000000,1457000000,22617000000,258422000000,93182000000,183028000000,130356000000,105557000000,24799000000,17132000000,535000000,535000000,5515000000,11669000000,243918000000,36185000000,None,5321000000,5770000000,9264000000,194279000000,21649000000,5059000000,5770000000,None,5059000000,9530000000,13011000000,64773000000,6721000000,58473000000,429000000,4140000000
2020-06-30,USD,293259000000,37333000000,7882000000,7882000000,1289000000,22672000000,255926000000,92754000000,179960000000,130034000000,105367000000,24667000000,17608000000,529000000,None,5490000000,10178000000,239257000000,38886000000,None,5275000000,10921000000,1000000000,190260000000,21428000000,4206000000,6651000000,None,5206000000,9668000000,14293000000,62460000000,6722000000,56746000000,429000000,4139000000
