fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,126937000,728858000,601921000,372440000,143683000,213581000,None,229481000,None,-846000,846000,846000,729704000,1980000,None,24282000,144822000,37200000,None,107617000,95205000,143683000,167965000,107622000
2022-06-30,USD,116477000,713169000,596692000,361105000,132957000,219987000,None,235587000,None,-880000,880000,880000,714049000,1911000,None,24325000,133988000,33689000,None,100299000,83024000,132957000,157282000,100299000
2022-03-31,USD,66255000,590112000,523857000,320225000,91670000,178785000,None,206610000,None,-568000,568000,568000,590680000,1279000,None,24847000,92381000,19936000,None,72445000,74982000,91670000,116517000,72445000
2021-12-31,USD,-36231000,567249000,603480000,391934000,91390000,187538000,None,215906000,None,504000,504000,504000,566745000,2081000,None,23686000,93988000,28651000,None,65337000,66391000,91390000,115076000,65337000
2021-09-30,USD,150689000,650424000,499735000,305474000,126847000,194261000,None,193814000,None,-222000,222000,222000,650646000,447000,None,23617000,127053000,33200000,None,93853000,87278000,126847000,150464000,93853000
2021-06-30,USD,154873000,638204000,483331000,297862000,133554000,183482000,None,182591000,None,-506000,506000,506000,891000,891000,None,23306000,133939000,35085000,None,98854000,99119000,133554000,156860000,98854000
2021-03-31,USD,85512000,535554000,450042000,261552000,88198000,162208000,None,220750000,None,-606000,606000,606000,32260000,32260000,None,23596000,119852000,27209000,None,92643000,92385000,88198000,111794000,92643000
2020-12-31,USD,-228373000,536292000,764665000,266344000,677146000,159086000,None,235990000,None,-591000,591000,591000,-1625898000,-970000,None,22403000,86898000,24279000,None,62619000,74875000,677146000,699549000,62619000
2020-09-30,USD,140218000,583698000,443480000,275474000,-27788000,168006000,None,169361000,None,-866000,866000,866000,582343000,-1355000,None,22404000,108902000,29323000,None,79579000,85589000,-27788000,-5384000,79579000
2020-06-30,USD,126454000,553329000,426875000,255622000,-44799000,171253000,None,170802000,None,-1460000,1460000,1460000,553780000,451000,None,21925000,103520000,28162000,None,75358000,84906000,-44799000,-22874000,75358000
2020-03-31,USD,55003000,487901000,432898000,251152000,-126744000,157862000,None,181472000,None,-2165000,2165000,2165000,488176000,275000,None,21597000,55400000,12132000,None,43268000,25666000,-126744000,-105147000,43268000
2019-12-31,USD,251701000,505985000,254284000,254284000,494595000,154795000,None,481848000,None,-2466000,2466000,2466000,175000,175000,None,22606000,72009000,21244000,None,251701000,56402000,494595000,517201000,50765000
2019-09-30,USD,287748000,556466000,268718000,268718000,-46588000,167168000,None,167195000,None,-2826000,2826000,2826000,-27000,None,None,21690000,46139000,2078000,None,44061000,85823000,-46588000,-24898000,44061000
2019-06-30,USD,270624000,523957000,253333000,253333000,-53148000,161886000,None,161634000,None,-1899000,1899000,1899000,252000,252000,None,20132000,86959000,22664000,None,64295000,64523000,-53148000,-33016000,64295000
2019-03-31,USD,211811000,429069000,217258000,217258000,-102297000,139530000,None,157714000,None,274000,274000,274000,429159000,181000,None,16683000,56053000,11827000,None,44226000,46568000,-102297000,-85614000,44226000
2018-12-31,USD,223389000,444623000,221234000,221235000,223389000,135760000,None,240735000,None,290000,None,290000,445723000,197000,None,14526000,243893000,20504000,None,223389000,34527000,223389000,85998000,223389000
2018-09-30,USD,251452000,487739000,236287000,236287000,-38243000,145072000,None,144758000,None,63000,None,63000,487811000,314000,None,16867000,89890000,23262000,None,66628000,66017000,-38243000,106757000,66628000
2018-06-30,USD,249689000,480461000,230772000,230772000,-36636000,143379000,None,143071000,None,-75000,None,75000,480661000,308000,None,16366000,90177000,24635000,None,65542000,60424000,-36636000,106543000,65542000
2018-03-31,USD,202599000,408742000,206143000,206143000,357580000,126487000,None,127363000,None,-58000,None,58000,408889000,56000,None,16916000,59194000,10669000,None,48525000,45573000,357580000,374496000,48525000
2017-12-31,USD,207194000,414713000,207519000,207519000,207194000,123680000,None,211636000,None,-83000,None,83000,590000,62000,None,13903000,242003000,34809000,None,207194000,47380000,207194000,82447000,207194000
