fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,737717000,4455977000,3718260000,2795456000,787417000,835804000,None,545587000,None,-117794000,489794000,117794000,4573771000,19624000,66967000,87000000,503162000,115308000,117794000,388037000,87272000,787417000,707956000,387854000
2022-06-30,USD,680145000,4184459000,3504314000,2980654000,805713000,426210000,None,715793000,None,-71270000,47270000,71270000,4255729000,-598651000,62369000,77450000,118093000,-10738000,71270000,128906000,116893000,805713000,266813000,128831000
2022-03-31,USD,662693000,4023115000,3360422000,2927991000,774084000,412431000,None,432431000,None,-63272000,46272000,63272000,4086387000,-248704000,63832000,78000000,433918000,85901000,63272000,348088000,361850000,774084000,575190000,348017000
2021-12-31,USD,617785000,3763220000,3145435000,2764725000,701181000,380710000,None,380710000,None,-61360000,61360000,61360000,3824580000,-127461000,65362000,79000000,490195000,102595000,61360000,387729000,447997000,701181000,630555000,387600000
2021-09-30,USD,515297000,3716959000,3201662000,2504382000,694057000,626749000,None,487735000,None,-59350000,40350000,59350000,3776309000,-583000,65751000,80000000,571439000,120282000,59350000,451463000,412394000,694057000,710789000,451157000
2021-06-30,USD,451653000,3897203000,3445550000,2832281000,735105000,414048000,None,872672000,None,-60258000,2000000,60258000,3957461000,-105063000,65328000,81254000,657320000,151582000,60258000,505914000,1094356000,735105000,798832000,505738000
2021-03-31,USD,580892000,3682496000,3101604000,2712785000,665230000,386831000,None,386831000,None,-60830000,2000000,60830000,3743326000,13460000,69295000,81253000,599254000,126101000,60830000,471733000,447369000,660084000,741337000,473153000
2020-12-31,USD,472798000,3348915000,2876117000,2518165000,553841000,356572000,None,356572000,None,-62990000,50990000,62990000,3411905000,103714000,68581000,81237000,577701000,129350000,62990000,447497000,706317000,640691000,721928000,448351000
2020-09-30,USD,354053000,3189935000,2835882000,2386449000,505765000,369851000,None,451056000,None,-65958000,2000000,65958000,3255893000,4892000,66739000,81703000,412866000,93063000,65958000,321717000,490206000,478824000,560527000,319803000
2020-06-30,USD,3160603000,3160603000,2795286000,2363092000,462647000,352793000,None,735148000,None,-74549000,None,74549000,3160603000,-6601000,65845000,80737000,369187000,73471000,74549000,3160603000,-72068000,443736000,524473000,295716000
2020-03-31,USD,393514000,3573667000,3180153000,2759637000,535680000,413460000,None,413460000,None,-80765000,None,80765000,3654432000,12643000,67313000,75721000,461097000,88501000,80765000,367369000,117523000,541862000,617583000,372596000
2019-12-31,USD,241197000,3415083000,3173886000,2686131000,450534000,491121000,None,491121000,None,-82891000,None,82891000,3497974000,13549000,64885000,77068000,251256000,49331000,82891000,204598000,389336000,334147000,411215000,201925000
2019-09-30,USD,331100000,3276056000,2944956000,2480992000,517843000,399179000,None,454946000,None,-69956000,None,69956000,3346012000,47521000,54856000,51106000,431762000,93811000,69956000,339041000,267352000,501718000,552824000,337951000
2019-06-30,USD,3681467000,3681467000,3196854000,2725064000,592852000,391493000,None,758457000,None,-50072000,None,50072000,3681467000,23609000,55044000,48637000,517176000,103508000,50072000,3681467000,95687000,567248000,615885000,413668000
2019-03-31,USD,511700000,3639309000,3127609000,2766744000,598220000,360865000,None,360865000,None,-48209000,None,48209000,3687518000,17500000,55631000,51437000,529067000,117819000,48209000,411381000,477830000,577276000,628713000,411248000
2018-12-31,USD,424929000,3424527000,2999598000,2602339000,504432000,397259000,None,397259000,None,-47518000,None,47518000,3472045000,6225000,57207000,51601000,430978000,119241000,47518000,311913000,292223000,478496000,530097000,311737000
2018-09-30,USD,389590000,3432224000,3042634000,2594823000,540735000,394322000,None,447014000,None,-44339000,None,44339000,3476563000,13913000,57793000,53489000,459535000,83824000,44339000,375899000,364548000,503874000,557363000,375711000
2018-06-30,USD,3817477000,3817477000,3312485000,2830198000,585097000,418210000,327877000,826488000,None,-53040000,None,53040000,3817477000,-22585000,58394000,54177000,497855000,144599000,53040000,3817477000,239208000,550895000,605072000,353256000
2018-03-31,USD,449843000,3749591000,3245603000,2819804000,538460000,416457000,None,420595000,None,-54145000,None,54145000,3749591000,10642000,59077000,56571000,469686000,103697000,54145000,366130000,484679000,523831000,580402000,365989000
2017-12-31,USD,336008000,3370673000,2981532000,2564449000,430819000,408338000,None,412462000,None,-53133000,None,53133000,3370673000,15468000,60375000,56277000,360058000,303899000,53133000,56322000,112934000,413191000,469468000,56159000
