fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2020-09-30,USD,133225771000,3691149000,3691149000,3691149000,None,None,229185000,1319140000,None,229185000,57569000,171616000,None,19755099000,1711202000,106061553000,None,121881162000,5000000,None,None,5000000,5000000,16248577000,969747000,1773830000,5000000,None,5000000,None,None,11344609000,None,5102229000,1722000,172932000
2020-06-30,USD,128303887000,3099170000,3099170000,3099170000,1071000,None,230975000,1295756000,None,230975000,59359000,171616000,None,20211741000,1576956000,101429661000,None,117727959000,5000000,None,None,5000000,5000000,18116446000,938241000,1773205000,5000000,None,5000000,None,None,10575928000,None,4858965000,1721000,172659000
2020-03-31,USD,123914929000,3949378000,3949378000,3949378000,1071000,None,232985000,1261807000,None,232985000,61369000,171616000,None,19899899000,1243798000,96905063000,None,113555164000,85144000,None,None,85144000,85144000,18918503000,None,1772732000,None,None,85144000,None,None,10359765000,None,4652089000,1714000,172039000
2019-12-31,USD,116263634000,1699557000,1699557000,1699557000,None,None,235269000,1020349000,None,235269000,63653000,171616000,None,19549897000,1282169000,91899157000,None,106412527000,800000000,None,None,800000000,800000000,14287145000,None,1275604000,350000000,None,800000000,None,None,9851107000,None,106412527,1686000,170835000
2019-09-30,USD,111028735000,2181600000,2181600000,2181600000,None,None,198447000,1134033000,None,264658000,66211000,198447000,None,18462624000,1401105000,88299373000,None,101597529000,775000000,None,None,775000000,775000000,12953532000,None,1275275000,300000000,None,775000000,None,None,9431206000,None,4281249000,1685000,169346000
2019-06-30,USD,105699636000,2220973000,2220973000,2220973000,None,None,198447000,1093471000,None,267490000,69043000,198447000,None,17233350000,1438061000,84142499000,None,96479993000,95205046000,None,None,None,None,11867278000,None,1274947000,None,None,11867278000,None,None,9219643000,None,4091636000,1682000,169572000
2019-03-31,USD,101847228000,3693396000,3693396000,3693396000,None,None,198447000,983139000,None,270594000,72147000,198447000,None,17128156000,1624970000,78737642000,None,92801244000,91126802000,None,None,None,None,9674442000,None,9674442000,None,None,9674442000,None,None,90459840000,None,3914294000,1674000,169410000
2018-12-31,USD,99205204000,2811159000,2811159000,2811159000,98985000,None,273974000,206769000,None,273974000,75527000,198447000,None,17565589000,1779116000,76327945000,None,90527427000,100000000,None,None,None,100000000,10373907000,None,6424300000,3949607000,None,10473907000,None,None,8677777000,None,3731205000,1649000,167112000
2018-09-30,USD,96094222000,2013645000,2013645000,2013645000,274181000,None,277625000,324052000,None,277625000,79178000,198447000,None,17388995000,2000271000,73031947000,None,87427535000,100000000,None,None,None,100000000,11273377000,None,10073981000,1199396000,None,11373377000,None,None,8666687000,None,3546298000,1648000,165498000
2018-06-30,USD,93851460000,3993226000,3993226000,3993226000,46753000,None,198447000,312278000,None,281550000,83103000,198447000,None,17522377000,2163773000,69516160000,None,85575487000,600000000,None,None,None,600000000,11322850000,None,9772850000,1550000000,None,11922850000,None,None,8275973000,None,2279725000,1626000,165013000
2018-03-31,USD,90223508000,3839931000,3839931000,3839931000,686393000,None,198447000,299587000,None,285749000,87302000,198447000,None,17629623000,2256295000,65849230000,None,82386970000,80715000000,None,None,None,2150000000,10172327000,None,10172327000,2150000000,None,10172327000,None,None,7836538000,None,3211804000,1619000,164839000
2017-12-31,USD,87780507000,2297021000,2297021000,2297021000,87695000,None,198447000,296197000,None,290221000,157913000,198447000,None,19965729000,2418088000,62359726000,None,79962206000,100000000,None,None,None,100000000,9971807000,None,9971807000,2800000000,None,10071807000,None,None,7818301000,None,3051611000,1617000,161752000
