fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,5097000000,29869000000,2968000000,2935000000,2968000000,13000000,None,26000000,None,-138000000,138000000,138000000,28920000000,None,None,13000000,2709000000,622000000,None,2201000000,1842000000,2968000000,2981000000,2087000000
2022-06-30,USD,5184000000,28984000000,2730000000,2648000000,3056000000,10000000,None,77000000,None,-126000000,126000000,126000000,28241000000,None,None,287000000,2827000000,594000000,None,2331000000,2950000000,3056000000,3343000000,2233000000
2022-03-31,USD,5138000000,27611000000,2865000000,2608000000,3298000000,21000000,None,253000000,None,-154000000,-154000000,0,27087000000,None,None,253000000,2950000000,619000000,None,2521000000,2148000000,3298000000,3203000000,2331000000
2021-12-31,USD,5297000000,29603000000,3972000000,2807000000,2947000000,749000000,None,1749000000,None,-146000000,146000000,146000000,28889000000,None,None,279000000,2686000000,593000000,None,2175000000,3036000000,2947000000,3226000000,2093000000
2021-09-30,USD,5526000000,30457000000,2641000000,2596000000,3455000000,12000000,None,18000000,None,-154000000,154000000,154000000,29739000000,None,None,235000000,3161000000,735000000,None,2539000000,2571000000,3455000000,3690000000,2426000000
2021-06-30,USD,5241000000,28689000000,2399000000,2353000000,3129000000,34000000,None,19000000,None,-161000000,161000000,161000000,28015000000,None,None,239000000,2818000000,646000000,None,2295000000,2253000000,3129000000,3368000000,2172000000
2021-03-31,USD,5311000000,27536000000,2595000000,2274000000,3444000000,12000000,None,293000000,None,-167000000,-167000000,0,26940000000,None,None,245000000,3115000000,697000000,None,2552000000,2853000000,3444000000,3360000000,2418000000
2020-12-31,USD,4872000000,7444000000,3588000000,2572000000,2905000000,29000000,None,1482000000,None,-164000000,164000000,274000000,7444000000,None,None,272000000,2589000000,613000000,None,4872000000,1362000000,2905000000,3177000000,1976000000
2020-09-30,USD,5030000000,28600000000,2457000000,2416000000,3243000000,23000000,None,18000000,None,-163000000,163000000,163000000,27890000000,None,None,239000000,2947000000,640000000,None,2417000000,1749000000,3243000000,3482000000,2307000000
2020-06-30,USD,4472000000,25080000000,2291000000,2179000000,2731000000,22000000,None,90000000,None,-162000000,162000000,162000000,24470000000,None,None,229000000,2475000000,528000000,None,2019000000,2712000000,2731000000,2960000000,1947000000
2020-03-31,USD,4751000000,26054000000,2666000000,2402000000,2789000000,1967000000,None,241000000,None,-129000000,129000000,129000000,25406000000,None,None,241000000,2422000000,596000000,None,2041000000,415000000,2789000000,3030000000,1826000000
2019-12-31,USD,4935000000,7713000000,4148000000,2778000000,2506000000,2441000000,None,1807000000,None,-136000000,136000000,362000000,7713000000,None,None,255000000,2239000000,623000000,None,4935000000,1219000000,2506000000,2761000000,1616000000
2019-09-30,USD,5037000000,28791000000,2662000000,2605000000,2788000000,2254000000,None,37000000,None,-132000000,132000000,132000000,28022000000,None,None,237000000,2531000000,635000000,None,2001000000,1981000000,2788000000,3025000000,1896000000
2019-06-30,USD,5034000000,28370000000,2724000000,2665000000,3187000000,1851000000,None,39000000,None,-150000000,150000000,150000000,27686000000,None,None,232000000,2930000000,611000000,None,2406000000,2505000000,3187000000,3419000000,2319000000
2019-03-31,USD,4286000000,24876000000,2746000000,2465000000,2050000000,2238000000,None,260000000,None,-152000000,None,152000000,24456000000,None,None,240000000,1778000000,424000000,None,1453000000,2228000000,2050000000,2290000000,1354000000
2018-12-31,USD,4718000000,7499000000,4266000000,2781000000,2702000000,2019000000,383000000,1846000000,None,-125000000,None,315000000,7499000000,None,None,255000000,2461000000,551000000,None,4718000000,998000000,2702000000,2957000000,1910000000
2018-09-30,USD,4886000000,27798000000,2645000000,2618000000,3156000000,1717000000,None,20000000,None,-145000000,None,145000000,27943000000,None,None,246000000,2938000000,691000000,None,2313000000,1956000000,3156000000,3402000000,2247000000
2018-06-30,USD,4982000000,28658000000,16139000000,2744000000,3093000000,1874000000,None,21000000,None,-168000000,None,168000000,28826000000,None,None,246000000,2842000000,644000000,None,2275000000,2173000000,3093000000,3339000000,2198000000
2018-03-31,USD,4281000000,25095000000,14387000000,2615000000,2426000000,1839000000,None,242000000,None,-227000000,None,227000000,25322000000,None,None,242000000,2115000000,559000000,None,1634000000,1208000000,2426000000,2668000000,1556000000
2017-12-31,USD,5293000000,21585000000,17403000000,3001000000,3340000000,868000000,453000000,1564000000,None,-259000000,None,441000000,8294000000,2000000,None,243000000,2959000000,2265000000,None,5293000000,956000000,3340000000,3583000000,694000000
