fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-11-27,USD,411600000,2497300000,930000000,808500000,233200000,121500000,None,121500000,None,-19800000,19800000,19800000,2497300000,None,None,96800000,213100000,25900000,None,187500000,192800000,233200000,309900000,187200000
2022-08-28,USD,423200000,2445000000,912400000,793800000,244200000,118600000,None,118600000,None,-19800000,19800000,19800000,2445000000,None,None,95600000,223800000,30800000,None,193600000,195300000,244200000,299600000,193000000
2022-05-29,USD,518200000,2553900000,970100000,829300000,337500000,104400000,None,142900000,None,-18900000,18900000,18900000,2592900000,700000,None,93000000,319300000,37600000,None,281700000,277800000,337500000,393400000,281700000
2022-02-27,USD,474600000,2451500000,909000000,798700000,301000000,110300000,None,110300000,None,-17500000,17500000,17500000,2451500000,-200000,None,94300000,282400000,35400000,None,247900000,248400000,301000000,359200000,247000000
2021-11-28,USD,426400000,2268700000,858100000,744800000,242600000,113300000,None,113300000,None,-16700000,16700000,16700000,2268700000,-300000,None,92100000,225700000,32500000,None,193400000,188000000,242900000,301100000,193200000
2021-08-29,USD,482600000,2311200000,872700000,736000000,280600000,136700000,None,136700000,None,-15600000,15600000,15600000,2311200000,-200000,None,89000000,264200000,33300000,None,231700000,232500000,280800000,337600000,230900000
2021-05-30,USD,515100000,2235400000,832100000,690700000,323400000,121700000,None,144000000,None,-17100000,17100000,17100000,2281200000,-300000,None,89100000,305500000,-63000000,None,369000000,372000000,323400000,377500000,368500000
2021-02-28,USD,318200000,1746600000,657500000,559400000,148000000,98100000,None,98100000,None,-15200000,15200000,15200000,1746600000,-500000,None,88200000,131800000,3100000,None,129200000,136500000,148000000,204800000,128700000
2020-11-29,USD,296600000,1667100000,644200000,535500000,120700000,108700000,None,108700000,None,-14600000,14600000,14600000,1667100000,-400000,None,86000000,104800000,8800000,None,96900000,101400000,120700000,176200000,96000000
2020-08-30,USD,272500000,1532000000,705600000,500700000,56600000,157100000,None,204900000,None,-16600000,16600000,16600000,1532000000,-7500000,None,87600000,31300000,-4800000,None,37300000,41200000,56600000,102300000,36100000
2020-05-31,USD,-20900000,1270100000,390000000,532700000,-592100000,118200000,None,390000000,None,-37800000,19900000,37800000,1270100000,1700000,None,2800000,-610600000,-130600000,37800000,-479700000,-497200000,-592100000,-570000000,-480000000
2020-02-23,USD,466400000,2344700000,929300000,753800000,278300000,171900000,None,175500000,None,-4200000,13200000,4200000,2348900000,0,None,2500000,264100000,31800000,4200000,233300000,232400000,278300000,270800000,232300000
2019-11-24,USD,339200000,2051200000,853700000,692300000,160200000,157600000,None,161400000,None,-4000000,13100000,4000000,2055200000,-153300000,None,2100000,-6900000,-31600000,4000000,25400000,125200000,160200000,-800000,24700000
2019-08-25,USD,385700000,2131500000,873400000,703800000,201500000,166700000,None,169600000,None,-3300000,11100000,3300000,2134800000,0,None,1500000,189200000,18600000,3300000,171800000,167800000,201500000,194000000,170600000
2019-05-26,USD,435400000,2229100000,904200000,718000000,229800000,171500000,None,189800000,None,-11900000,11900000,11900000,2229100000,0,None,87900000,217200000,9200000,44300000,208700000,190800000,229800000,293200000,208000000
2019-02-24,USD,455200000,2248000000,878700000,711400000,265500000,165200000,None,167300000,None,-12400000,None,12400000,2248000000,0,None,85300000,251600000,28000000,None,225100000,221300000,265500000,324500000,223600000
2018-11-25,USD,328700000,1973500000,818100000,662400000,148100000,153100000,None,155700000,None,None,None,12800000,1973500000,0,None,82800000,135000000,19400000,None,115900000,113300000,148100000,205000000,115600000
2018-08-26,USD,374400000,2078800000,850400000,679300000,189100000,171000000,None,171100000,None,None,None,13100000,2078800000,None,None,80700000,173300000,7100000,102200000,168900000,175000000,189100000,240900000,166200000
2018-05-27,USD,416300000,2134100000,19900000,-2071700000,230000000,172100000,None,19900000,None,None,None,13200000,2134100000,None,None,79000000,215900000,41400000,152400000,175400000,169700000,230000000,281700000,174500000
2018-02-25,USD,422400000,2035000000,1816100000,1647100000,233400000,169000000,None,169000000,None,None,None,117400000,-93400000,None,None,79200000,115300000,-102500000,102200000,218500000,205600000,233400000,77100000,217800000
