fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,787800000,1399400000,991300000,626800000,149300000,351500000,274000000,638500000,5500000,-15200000,5500000,15200000,1414600000,1900000,None,53900000,138100000,16600000,15200000,123600000,69000000,153300000,207200000,121500000
2022-06-30,USD,694100000,1302000000,917500000,575500000,107800000,341500000,244300000,586300000,3300000,-13400000,3300000,13400000,1315400000,1800000,None,55200000,145000000,31600000,13400000,113900000,101600000,158400000,213600000,113400000
2022-03-31,USD,649400000,1155700000,861100000,518800000,58500000,333500000,248600000,590900000,2600000,-12500000,2600000,12500000,1168200000,300000,None,56300000,45600000,-10100000,12500000,55700000,69500000,58100000,114400000,55700000
2021-12-31,USD,750400000,1287600000,920500000,549500000,153900000,341500000,254900000,596500000,4400000,-12300000,4400000,12300000,1299900000,1000000,None,20500000,161300000,28400000,12300000,132900000,86800000,173600000,194100000,132900000
2021-09-30,USD,692200000,1176600000,837100000,496600000,120100000,318400000,251800000,572100000,3000000,-12200000,3000000,12200000,1188800000,200000,None,20200000,111800000,22900000,12200000,88900000,77000000,124000000,144200000,88900000
2021-06-30,USD,681900000,1159700000,860600000,490400000,85700000,328800000,245800000,596200000,3400000,-12600000,3400000,12600000,1172300000,-500000,None,19800000,74800000,12800000,12600000,62000000,36600000,87400000,107200000,62000000
2021-03-31,USD,615600000,1000100000,810900000,458800000,27800000,313800000,254700000,587800000,4100000,-13700000,4100000,13700000,1013800000,800000,None,19000000,-37800000,-6700000,74300000,-31100000,-5400000,-24100000,-5100000,-31100000
2020-12-31,USD,717000000,1222600000,947200000,505600000,98100000,323300000,242500000,618900000,5900000,-18500000,5900000,18500000,1222600000,-1900000,None,11900000,39200000,8400000,73500000,39200000,71200000,57700000,69600000,30800000
2020-09-30,USD,657800000,1119100000,770700000,480400000,125100000,289100000,242400000,532700000,6100000,-19100000,6100000,19100000,1138200000,-2500000,None,9400000,111600000,-33800000,19100000,145400000,183500000,130700000,140100000,145400000
2020-06-30,USD,619600000,1067000000,754800000,466700000,90500000,283300000,241000000,529100000,9300000,-19300000,9300000,19300000,1086300000,-900000,None,9400000,86100000,24900000,19300000,61200000,97500000,105400000,114800000,61200000
2020-03-31,USD,579300000,977900000,726100000,418700000,39400000,298500000,232500000,539900000,15000000,-20100000,15000000,20100000,998000000,-200000,None,9900000,28300000,7900000,20100000,20400000,-20300000,48400000,58300000,20400000
2019-12-31,USD,719300000,1208100000,841200000,488800000,178600000,301400000,239600000,540700000,16100000,-20400000,16100000,20400000,1208100000,-1100000,None,54800000,174000000,5600000,20400000,174000000,176700000,194400000,249200000,168400000
2019-09-30,USD,678400000,1095700000,750100000,454700000,138500000,296500000,244500000,539900000,19700000,-22100000,19700000,22100000,1117800000,700000,None,53800000,118100000,18800000,37400000,99300000,83800000,140200000,194000000,99300000
2019-06-30,USD,636800000,1080500000,776100000,465700000,82400000,289000000,244000000,554400000,19800000,-22000000,19800000,22000000,1102500000,400000,None,53000000,77800000,31600000,22000000,46200000,45800000,99800000,152800000,46200000
2019-03-31,USD,582300000,977500000,731400000,419400000,42700000,296700000,227600000,539600000,23500000,-24200000,23500000,24200000,1001700000,900000,None,48700000,44500000,13400000,24200000,31100000,38400000,68700000,117400000,31100000
2018-12-31,USD,710900000,1181000000,774800000,470100000,196800000,277900000,231200000,514100000,22900000,-25500000,None,25500000,1181000000,-200000,None,51300000,188400000,-3800000,25500000,188400000,198500000,213900000,265200000,192200000
2018-09-30,USD,711000000,1154000000,765900000,468800000,160100000,292700000,253800000,550900000,18900000,-25800000,None,25800000,1179800000,700000,None,48300000,152000000,-71800000,25800000,223800000,215700000,177800000,226100000,223800000
2018-06-30,USD,700900000,1178200000,795500000,503200000,159800000,292500000,248800000,541100000,16000000,-25900000,None,25900000,1204100000,400000,None,55200000,150900000,34400000,25900000,116500000,87600000,176800000,232000000,116500000
2018-03-31,USD,618400000,1082600000,464200000,464200000,55500000,295400000,269400000,562900000,14900000,-26000000,None,26000000,1082600000,-2500000,None,40500000,41400000,7000000,26000000,34400000,46600000,67400000,107900000,34400000
2017-12-31,USD,751200000,1239500000,488300000,488300000,202700000,284400000,227900000,548500000,15900000,-25600000,None,25600000,1239500000,-700000,None,4900000,200200000,348300000,25600000,200200000,-147100000,225800000,230700000,-148100000
