fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,18721282000,13612664000,4256499000,4256499000,4360325000,4569735000,3375280000,1718791000,None,1610385000,110385000,1500000000,120551000,None,120551000,305554000,1513940000,11308715000,5053382000,1146286000,1951210000,7110000,7110000,6255333000,None,4996363000,7110000,None,5003473000,1575549000,418756000,7412567000,19591249000,19644623000,136000,136374000
2022-06-30,USD,17195632000,12285235000,3522001000,3522001000,3966294000,4313818000,5143872000,1605434000,1440325000,1616963000,101850000,1515113000,135731000,None,135731000,347391000,1394313000,10917266000,4564759000,1011208000,1571898000,7381000,7381000,7078320000,35990000,4962459000,7381000,None,4962459000,1508671000,422941000,6278366000,19481429000,18454724000,137000,136975000
2022-03-31,USD,16589031000,11888101000,4194719000,4194719000,3479332000,3702320000,3146038000,1561875000,None,1627035000,113306000,1513729000,160072000,None,160072000,351658000,1260984000,10562541000,4194741000,1007026000,1545109000,7689000,7689000,6367800000,None,4962049000,7689000,None,4962049000,1407393000,450475000,6026490000,18616780000,17451404000,139000,138707000
2021-12-31,USD,16685428000,12102862000,5086544000,5086544000,3074177000,3402840000,3096641000,1503385000,None,1612077000,112077000,1500000000,242590000,None,242590000,296711000,1226563000,10209647000,3863151000,952666000,1133878000,6201000,6201000,6346496000,26476000,4961645000,6201000,None,4961645000,1622627000,466830000,6475781000,17294255000,16637683000,140000,140275000
2021-09-30,USD,15565552000,11144682000,4042151000,4042151000,2872141000,3397180000,3055628000,1372533000,None,1614959000,125014000,1489945000,569472000,None,569472000,263738000,1181930000,9745509000,3409220000,837708000,931415000,6368000,6368000,6336289000,None,4961249000,6368000,None,4961249000,1441762000,466000000,5820043000,16863573000,15653440000,141000,140811000
2021-06-30,USD,15892152000,11652387000,4418263000,4418263000,2689294000,3026430000,4421038000,1259425000,1271356000,1622499000,132365000,1490134000,1310872000,None,1310872000,207528000,1061300000,9864964000,3527867000,829710000,967325000,11349000,11349000,6982782000,29398000,4960935000,0,4960935000,4960935000,1719483000,398727000,6027188000,15646701000,14684912000,143000,142501000
2021-03-31,USD,15284913000,11322270000,3673366000,3673366000,2552032000,2809068000,2690456000,1279836000,None,1633254000,143264000,1489990000,2116101000,None,2116101000,171703000,796093000,9910080000,3612333000,760942000,733783000,825434000,825434000,6297747000,None,5774263000,813786000,4960477000,5774263000,1292174000,381505000,5371616000,15212934000,13725681000,143000,142607000
2020-12-31,USD,15370374000,11467952000,3687165000,3687165000,2348955000,2900362000,2702005000,1208285000,None,1641168000,156090000,1485078000,2355067000,None,2355067000,176403000,800162000,9861826000,3591053000,722490000,556474000,832847000,832847000,6270773000,44539000,5780804000,820702000,4960102000,5780804000,1479242000,376230000,5503033000,14135555000,12839890000,143000,143205000
2020-09-30,USD,15057008000,11274883000,4129067000,4129067000,2138050000,2317922000,2656681000,1133529000,None,1646343000,161714000,1484629000,2528841000,None,2528841000,161003000,748795000,9631516000,3406868000,662674000,576488000,834138000,834138000,6224648000,None,5782784000,823051000,4959733000,5782784000,1333568000,351283000,5419185000,13416986000,12157153000,145000,144593000
2020-06-30,USD,14559047000,10853535000,4915172000,4915172000,1900024000,2097099000,3888387000,1053090000,1082827000,1668532000,168532000,1500000000,1795080000,None,1795080000,146160000,727134000,9375558000,3162442000,592387000,457523000,839877000,839877000,6652616000,11477000,5795478000,836107000,4959371000,5795478000,1272655000,332559000,5172494000,12949889000,11520591000,145000,145331000
2020-03-31,USD,12938635000,9408785000,3961586000,3961586000,1674740000,2191070000,2661090000,1205591000,None,1666732000,182682000,1484050000,1431550000,None,1431550000,149839000,560344000,8389482000,2105661000,498860000,539601000,42407000,42407000,6283821000,11153000,5071741000,38963000,5032778000,5071741000,1024793000,350603000,4537607000,12918730000,10991046000,145000,145156000
2019-12-31,USD,11914122000,8454965000,3035887000,3035887000,1528620000,2030490000,2537288000,1148859000,None,1677940000,193116000,1484824000,1647867000,3605000,1647867000,212101000,480056000,7496389000,2565501000,452779000,366417000,632292000,632292000,4930888000,11719000,4402963000,628614000,3774349000,4402963000,1114013000,272043000,4379429000,12673292000,10584005000,142000,142462000
2019-09-30,USD,12343502000,8834615000,4607182000,4607182000,1483385000,1635643000,3636953000,1030168000,None,1690648000,206256000,1484392000,983650000,1411000,983650000,124755000,533417000,7364556000,2457682000,415808000,406681000,645158000,645158000,4906874000,12133000,4417309000,641353000,3775956000,4417309000,990035000,261890000,4936393000,11680689000,10233005000,145000,144871000
2019-06-30,USD,12001333000,8560409000,3658219000,3658219000,1540140000,1455522000,3446459000,1059077000,963682000,1701547000,216950000,1484597000,1772984000,1537000,1772984000,133544000,425123000,7278029000,2371650000,376561000,381317000,667131000,667131000,5279379000,None,4430011000,662308000,3767703000,4430011000,946641000,190821000,4673865000,11602573000,9930919000,144000,144433000
2019-03-31,USD,12895262000,9442241000,4931611000,4931611000,1622242000,1522273000,3459014000,1040329000,None,1707930000,223022000,1484908000,1209315000,None,1209315000,156800000,448988000,7554283000,2805628000,416187000,None,964107000,964107000,4748655000,None,4716455000,961154000,3755301000,4716455000,1046938000,83986000,5291196000,10509750000,9547961000,150000,149886000
2018-12-23,USD,10768458000,7355845000,3359793000,3359793000,1703307000,1868842000,3414167000,1013306000,None,1736468000,251898000,1484570000,275670000,None,275670000,148233000,407547000,4927086000,2166837000,343942000,None,187102000,187102000,2760249000,None,1951879000,184523000,1767356000,1951879000,1203577000,87827000,5784363000,9573486000,9165445000,154000,153961000
2018-09-23,USD,10957577000,7515873000,2568085000,2568085000,1874194000,1846845000,3443392000,951376000,None,1767562000,282689000,1484873000,1050863000,None,1051000000,176000000,466842000,5575940000,2824965000,384403000,None,550369000,550369000,2750975000,None,2306959000,548400000,1758559000,2306959000,1348310000,100144000,5322825000,9582409000,8767786000,153000,153384000
2018-06-30,USD,12492433000,9150000000,4512000000,4512000000,1876000000,None,3329000000,902547000,None,318000000,318000000,1485000000,None,None,437000000,148000000,None,5773035000,3150000000,None,559391000,None,610030000,2828000000,None,1806562000,None,None,2495030000,1308884000,942565000,6580043000,-7846476000,8261000000,157000,175432000
2018-03-31,USD,13663499000,10425797000,4698995000,4698995000,1693128000,2082632000,3239771000,826500000,None,1825891000,340238000,1485653000,1785976000,None,1786000000,165000000,328724000,6779471000,3948420000,630912000,None,1423265000,1423265000,2831051000,None,3184467000,1422594000,1761873000,3184467000,1893735000,230620000,6803055000,6551630000,7414395000,164000,164100000
2017-12-31,USD,12912265000,9666122000,1745173000,1745173000,1507435000,2279044000,3248577000,807340000,None,1866159000,380929000,1485230000,3954526000,None,3955000000,180000000,316660000,6638710000,3911695000,421788000,None,1401660000,1401660000,2727015000,None,3171993000,1401015000,1770978000,3171993000,2088340000,118177000,6143131000,6470434000,6717621000,159000,159451000
