fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,392711000,772935000,380224000,565942000,-52991000,201275000,None,598563000,6892000,-165277000,6892000,165277000,895561000,-864000,161700000,172502000,-141502000,1390000,165277000,-207791000,-142333000,23775000,196277000,-142892000
2022-06-30,USD,439041000,806889000,367848000,569590000,-52028000,200378000,None,595548000,2691000,-154830000,2691000,154830000,910394000,-10099000,154100000,162968000,-129333000,718000,154830000,-213422000,-129523000,25497000,188465000,-130051000
2022-03-31,USD,439767000,853800000,414033000,618354000,-94865000,196780000,None,686821000,1280000,-152158000,1280000,152158000,960734000,-15127000,176300000,184556000,-182184000,1140000,152158000,-254610000,-180027000,-30026000,154530000,-183324000
2021-12-31,USD,542295000,946308000,404013000,707917000,-105624000,221923000,None,680763000,1082000,-151961000,1082000,151961000,1047028000,-6602000,162100000,170424000,-179061000,-1871000,151961000,-256431000,-175305000,-27100000,143324000,-177190000
2021-09-30,USD,516032000,891825000,375793000,687561000,-83664000,197350000,None,613671000,507000,-150325000,507000,150325000,995082000,-11784000,169700000,177110000,-165094000,1155000,151063000,-245983000,-168423000,-14769000,162341000,-166249000
2021-06-30,USD,512642000,895989000,383347000,630195000,-29521000,197545000,None,620189000,720000,-150424000,720000,150424000,991085000,5553000,176100000,183307000,-130672000,697000,150424000,-173397000,-131577000,19752000,203059000,-131369000
2021-03-31,USD,258240000,624762000,366522000,522009000,-175732000,179774000,None,608521000,904000,-152852000,904000,152852000,728870000,-11093000,177700000,185121000,-280485000,493000,154174000,-336179000,-278081000,-127633000,57488000,-280978000
2020-12-31,USD,233231000,591671000,358440000,536258000,-178611000,173544000,None,610659000,1415000,-149287000,1415000,149287000,687214000,15541000,177200000,184004000,-268934000,568000,149287000,-310291000,-265000000,-119647000,64357000,-269502000
2020-09-30,USD,-105563000,239696000,345259000,286707000,-283007000,160896000,None,573994000,2033000,-145142000,2033000,145142000,371988000,412000,177300000,183486000,-350777000,407365000,148281000,-831533000,-758132000,-205635000,-22149000,-758142000
2020-06-30,USD,-355054000,16809000,333533000,240267000,-523016000,152081000,None,561999000,3983000,-133218000,3983000,133218000,81785000,2233000,172800000,179266000,-556626000,80938000,133837000,-734831000,-637525000,-423408000,-244142000,-637564000
2020-03-31,USD,392761000,808386000,415625000,737660000,-247411000,234328000,None,678320000,7953000,-128827000,7953000,128827000,937213000,10335000,172300000,178746000,-326237000,75800000,129670000,-450253000,-401305000,-197410000,-18664000,-402037000
2019-12-31,USD,1135322000,1543855000,408533000,1007123000,226578000,230682000,None,633916000,4470000,-113049000,4470000,113049000,1656904000,18505000,168500000,175054000,84477000,157419000,113290000,-17491000,-71921000,197526000,372580000,-72942000
2019-09-30,USD,1097757000,1518813000,421056000,1036619000,177835000,246442000,None,644203000,6427000,-114652000,6427000,114652000,1633465000,-8703000,166500000,172998000,16231000,19727000,126848000,26910000,-4210000,130883000,303881000,-3496000
2019-06-30,USD,1149503000,1561879000,412376000,1016729000,218716000,202224000,None,677824000,6265000,-93149000,6265000,93149000,1655028000,11715000,135600000,140269000,92551000,-2000000,93149000,142234000,95622000,185700000,325969000,94551000
2019-03-31,USD,1175265000,1556857000,381592000,1006582000,255176000,217322000,None,626615000,7287000,-93180000,87402000,93180000,1650037000,-6358000,132300000,136557000,106557000,1685000,93180000,159731000,104231000,199737000,336294000,104872000
2018-12-31,USD,324274000,1687586000,1363312000,990294000,246283000,215872000,None,630044000,8837000,-100717000,None,100717000,47307000,-5113000,None,138911000,92153000,-372713000,102744000,515510000,464999000,192870000,331781000,464866000
2018-09-30,USD,357126000,1709072000,1351946000,1008447000,290983000,192327000,None,560168000,6948000,-93007000,None,93007000,-252000,11216000,None,137458000,152215000,-3900000,93205000,219772000,155970000,245222000,382680000,156115000
2018-06-30,USD,333562000,1605424000,1271862000,939165000,279572000,183631000,None,528085000,6861000,-89898000,None,89898000,0,-957000,None,137870000,146054000,-9702000,89898000,205280000,155692000,235952000,373822000,155756000
2018-03-31,USD,434035000,1715578000,1281543000,965256000,-81294000,169585000,None,962601000,7220000,-98227000,None,98227000,2329000,-9220000,None,136357000,-315352000,-111045000,95898000,-137478000,-195125000,-217125000,-80768000,-204307000
2017-12-31,USD,267237000,1622164000,1351371000,1024396000,301419000,182850000,None,503664000,9195000,-96789000,None,96789000,26301000,-1869000,None,136880000,157657000,-334025000,109088000,543964000,490510000,254446000,391326000,491682000
