fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,1031000000,2303000000,1798000000,1342000000,373000000,378000000,197000000,665000000,2000000,-62000000,2000000,62000000,2364000000,19000000,45000000,64000000,332000000,53000000,62000000,280000000,132000000,394000000,458000000,279000000
2022-06-30,USD,990000000,2070000000,1580000000,1150000000,358000000,356000000,191000000,621000000,3000000,-59000000,3000000,59000000,2127000000,-2000000,47000000,67000000,299000000,71000000,65000000,229000000,121000000,358000000,425000000,228000000
2022-03-31,USD,857000000,1892000000,1035000000,1035000000,239000000,338000000,188000000,592000000,2000000,-56000000,2000000,58000000,None,34000000,45000000,111000000,218000000,-49000000,None,268000000,262000000,276000000,387000000,267000000
2021-12-31,USD,1183000000,2271000000,1574000000,1137000000,549000000,368000000,189000000,912000000,1000000,-55000000,50000000,55000000,2323000000,22000000,49000000,66000000,517000000,116000000,37000000,402000000,438000000,572000000,638000000,401000000
2021-09-30,USD,1045000000,2046000000,1475000000,1062000000,451000000,351000000,183000000,596000000,2000000,-58000000,2000000,58000000,2102000000,10000000,49000000,58000000,404000000,97000000,58000000,308000000,279000000,462000000,520000000,307000000
2021-06-30,USD,952000000,1901000000,1420000000,1019000000,370000000,331000000,181000000,585000000,2000000,-46000000,2000000,46000000,1946000000,14000000,52000000,61000000,339000000,46000000,64000000,294000000,315000000,385000000,446000000,293000000
2021-03-31,USD,860000000,1724000000,1293000000,913000000,298000000,303000000,180000000,560000000,2000000,-56000000,2000000,56000000,1779000000,45000000,52000000,61000000,288000000,44000000,56000000,245000000,280000000,344000000,405000000,244000000
2020-12-31,USD,1146000000,2273000000,1470000000,1127000000,555000000,343000000,182000000,525000000,5000000,-58000000,54000000,58000000,2273000000,21000000,52000000,59000000,521000000,109000000,58000000,555000000,399000000,579000000,638000000,412000000
2020-09-30,USD,909000000,1801000000,1342000000,959000000,352000000,313000000,175000000,558000000,2000000,-60000000,67000000,60000000,1859000000,-42000000,49000000,57000000,250000000,45000000,60000000,206000000,247000000,310000000,367000000,205000000
2020-06-30,USD,766000000,1554000000,1244000000,852000000,218000000,297000000,161000000,560000000,2000000,-60000000,2000000,60000000,1613000000,16000000,47000000,54000000,175000000,40000000,60000000,136000000,226000000,235000000,289000000,135000000
2020-03-31,USD,787000000,1654000000,1283000000,868000000,259000000,341000000,168000000,546000000,3000000,-55000000,3000000,55000000,1708000000,17000000,46000000,56000000,223000000,26000000,55000000,198000000,71000000,278000000,334000000,197000000
2019-12-31,USD,1220000000,2377000000,1525000000,1157000000,590000000,368000000,182000000,550000000,4000000,-59000000,4000000,59000000,2377000000,-343000000,50000000,57000000,194000000,-50000000,109000000,590000000,562000000,253000000,310000000,244000000
2019-09-30,USD,1007000000,1911000000,1419000000,987000000,413000000,359000000,172000000,599000000,6000000,-60000000,6000000,60000000,1970000000,-11000000,47000000,55000000,347000000,80000000,60000000,268000000,245000000,407000000,462000000,267000000
2019-06-30,USD,931000000,1765000000,1347000000,929000000,349000000,351000000,170000000,589000000,3000000,-59000000,3000000,59000000,1823000000,-21000000,44000000,55000000,274000000,67000000,102000000,208000000,194000000,333000000,388000000,207000000
2019-03-31,USD,773000000,1588000000,1269000000,884000000,229000000,327000000,162000000,546000000,5000000,-60000000,5000000,60000000,1648000000,10000000,45000000,50000000,184000000,33000000,60000000,152000000,192000000,244000000,294000000,151000000
2018-12-31,USD,1088000000,2254000000,1166000000,1166000000,516000000,337000000,165000000,572000000,3000000,-62000000,None,62000000,2254000000,8000000,45000000,48000000,465000000,42000000,62000000,516000000,228000000,527000000,575000000,423000000
2018-09-30,USD,901000000,1862000000,961000000,961000000,294000000,323000000,158000000,554000000,3000000,-62000000,None,62000000,1862000000,29000000,43000000,46000000,269000000,22000000,56000000,248000000,256000000,331000000,377000000,247000000
2018-06-30,USD,822000000,1760000000,938000000,938000000,273000000,316000000,162000000,556000000,5000000,-63000000,None,63000000,1752000000,13000000,43000000,53000000,226000000,46000000,63000000,181000000,108000000,289000000,342000000,180000000
2018-03-31,USD,669000000,1468000000,799000000,799000000,171000000,279000000,152000000,486000000,8000000,-54000000,None,54000000,-15000000,4000000,41000000,41000000,140000000,23000000,54000000,117000000,171000000,194000000,235000000,117000000
2017-12-31,USD,970000000,1957000000,987000000,987000000,503000000,267000000,155000000,459000000,4000000,-51000000,None,51000000,1957000000,10000000,50000000,39000000,464000000,1039000000,51000000,-577000000,-1011000000,515000000,554000000,-575000000
