fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-02,USD,15441000000,17606000000,2165000000,236000000,6098000000,6187000000,2987000000,9343000000,61000000,-112000000,None,112000000,-21000000,41000000,None,594000000,6008000000,1252000000,112000000,4756000000,4600000000,6120000000,6714000000,4756000000
2021-12-03,USD,13920000000,15785000000,1865000000,181000000,5802000000,5406000000,2540000000,8118000000,17000000,-113000000,17000000,113000000,-17000000,0,None,561000000,5705000000,883000000,113000000,4822000000,4843000000,5818000000,6379000000,4822000000
2020-11-27,USD,11146000000,12868000000,1722000000,205000000,4237000000,4559000000,2188000000,6909000000,43000000,-116000000,43000000,116000000,-2000000,42000000,None,559000000,4176000000,-1084000000,116000000,5260000000,5290000000,4292000000,4851000000,5260000000
2019-11-29,USD,9498000000,11171000000,1673000000,227000000,3268000000,4124984000,1930228000,6230000000,68321000,-157214000,-214000,157000000,-26252000,42255000,None,575400000,3205000000,254000000,157214000,2951458000,2911000000,3362000000,3937400000,2951000000
2018-11-30,USD,7835000000,9030000000,1195000000,91300000,2840000000,3365727000,1537812000,4995000000,92540000,-89242000,-242000,89000000,-42612000,39536000,None,339700000,2794000000,203000000,89242000,2590774000,2555000000,2883000000,3222700000,2591000000
