fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-11-27,USD,730000000,5129200000,4399200000,3515600000,799800000,894200000,None,905300000,None,-91500000,91500000,91500000,5220700000,25400000,None,None,753000000,147100000,91500000,608300000,526300000,844500000,753000000,605900000
2022-08-28,USD,1019600000,5060800000,4041200000,3269900000,1085600000,791400000,None,362100000,None,-87700000,87700000,87700000,5148500000,19800000,None,134300000,1036100000,216100000,87700000,823300000,792100000,1123800000,1082700000,820000000
2022-05-29,USD,1769900000,4995700000,3225800000,3121300000,1016100000,809400000,None,996900000,None,-104500000,104500000,104500000,4891200000,None,None,139700000,957300000,134500000,104500000,1769900000,975000000,1061800000,992500000,822800000
2022-02-27,USD,1403700000,4621300000,3865400000,3134000000,815300000,751400000,None,588400000,None,-86500000,86500000,86500000,4707800000,29900000,None,143700000,783500000,123200000,86500000,662600000,901700000,870000000,1013700000,660300000
2021-11-28,USD,1631200000,4931300000,4196200000,3392800000,800100000,828800000,None,831100000,None,-92700000,92700000,92700000,5024000000,33000000,None,141100000,756900000,159700000,92700000,608400000,630800000,849600000,805300000,597200000
2021-08-29,USD,1597400000,4444000000,3666000000,2942500000,844300000,757400000,None,753100000,None,-95900000,95900000,95900000,4539900000,None,None,145800000,795900000,168900000,95900000,638200000,658500000,891800000,845800000,627000000
2021-05-30,USD,1582900000,4626200000,3043300000,2940700000,547900000,823000000,None,1274300000,None,-102600000,102600000,102600000,4523600000,28200000,None,146800000,523700000,106900000,102600000,1571700000,830300000,626300000,567900000,416800000
2021-02-28,USD,1553900000,4414000000,3660000000,2966100000,826600000,716300000,None,727300000,None,-106000000,106000000,106000000,4520000000,11800000,None,159400000,757700000,162000000,106000000,603800000,620600000,863700000,811100000,595700000
2020-11-29,USD,1721100000,4618800000,3769900000,2998300000,916600000,804100000,None,804500000,None,-100600000,100600000,100600000,4719400000,36400000,None,149000000,877800000,189400000,100600000,695900000,729500000,978400000,926200000,688400000
2020-08-30,USD,1590400000,4252900000,3477000000,2773600000,853700000,736200000,None,736700000,None,-111100000,111100000,111100000,4364000000,41300000,None,146100000,809700000,170800000,111100000,646400000,644600000,920800000,844700000,638900000
2020-05-31,USD,1768100000,5141600000,3373500000,3254900000,829500000,927100000,None,1163000000,None,-118600000,118600000,118600000,5023000000,33600000,None,138300000,765300000,139600000,118600000,1768100000,295800000,883900000,785000000,625700000
2020-02-23,USD,1403200000,4070500000,3499200000,2777100000,650800000,746600000,None,752400000,None,-109800000,109800000,109800000,4180300000,10800000,None,148700000,572300000,118200000,109800000,463900000,459400000,682100000,611200000,454100000
2019-11-24,USD,1569100000,4301400000,3579400000,2851700000,811200000,759000000,None,757900000,None,-119400000,119400000,119400000,4420800000,24900000,None,153600000,736300000,155500000,119400000,591400000,591600000,855700000,770500000,580800000
2019-08-25,USD,1389500000,3883800000,3309900000,2613000000,662400000,718900000,None,727100000,None,-118700000,118700000,118700000,4002500000,21800000,None,154100000,587800000,67200000,118700000,528500000,545400000,706500000,623200000,520600000
2019-05-26,USD,1461300000,4281100000,2819800000,2700400000,716100000,743200000,None,17100000,None,-124800000,124800000,124800000,4156300000,20000000,None,155500000,497300000,-72900000,124800000,1522500000,305100000,622100000,655600000,570200000
2019-02-24,USD,1443000000,4032100000,3490200000,2755300000,651300000,696600000,None,791700000,None,-130800000,None,130800000,4162900000,11800000,None,154500000,542600000,95800000,130800000,457900000,505700000,673400000,566300000,446800000
2018-11-25,USD,1509700000,4278500000,3864200000,2901500000,547000000,753300000,None,962700000,None,-132700000,None,132700000,4411200000,22500000,None,154900000,450000000,106600000,132700000,351200000,423400000,582700000,472200000,343400000
2018-08-26,USD,1342800000,3960500000,3492500000,2751200000,601500000,742700000,None,741300000,None,-133500000,None,133500000,4094000000,17700000,None,155200000,503000000,110700000,133500000,395900000,322100000,636500000,524700000,392300000
2018-05-27,USD,1419600000,3890200000,96900000,2470600000,536100000,732200000,219100000,96900000,None,-137100000,None,137100000,3890200000,20600000,None,184100000,440800000,86400000,137100000,1322200000,477900000,577900000,487800000,354400000
2018-02-25,USD,1256500000,3793000000,3289600000,2625800000,569500000,679500000,None,662600000,None,-89300000,None,89300000,0,16600000,None,143900000,508900000,-432500000,89300000,952500000,962700000,598200000,563500000,941400000
