fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,677756000000,20861000000,20104000000,20861000000,None,None,3831000000,None,None,532000000,532000000,None,405239000000,408127000000,757000000,-19420000000,None,660576000000,767000000,None,None,767000000,8990000000,19898000000,None,19898000000,0,19898000000,8990000000,12111000000,639911000000,16502000000,22736000000,34399000000,6000000,371000000
2022-06-30,USD,695599000000,15060000000,14359000000,15060000000,None,None,696000000,None,None,571000000,571000000,None,418396000000,421194000000,701000000,-322797000000,None,666681000000,558000000,None,None,558000000,8564000000,19612000000,None,19612000000,0,19612000000,8564000000,-696000000,646511000000,28235000000,22391000000,35137000000,6000000,374400000
2022-03-31,USD,878066000000,15127000000,14086000000,15127000000,None,None,18479000000,None,None,714000000,714000000,None,460337000000,463175000000,1041000000,-13907000000,None,833388000000,142801000000,None,None,544000000,9629000000,19689000000,None,19689000000,0,19689000000,9629000000,-4501000000,666397000000,43978000000,22051000000,36159000000,6000000,376100000
2021-12-31,USD,937582000000,13919000000,12888000000,13880000000,None,None,4135000000,None,None,2423000000,619000000,1804000000,492199000000,1317000000,992000000,-387682000000,None,874974000000,722000000,None,None,722000000,10185000000,18622000000,None,18622000000,722000000,18622000000,28807000000,-9513000000,846839000000,61876000000,21838000000,36652000000,6000000,377600000
2021-09-30,USD,932582000000,20338000000,15605000000,20338000000,None,None,18067000000,None,None,815000000,815000000,None,488790000000,491598000000,4733000000,2808000000,None,870023000000,909000000,None,None,909000000,10808000000,18687000000,None,18687000000,0,18687000000,10808000000,-10540000000,291721000000,61887000000,21522000000,35887000000,6000000,383800000
2021-06-30,USD,926461000000,21470000000,15145000000,21470000000,None,None,19029000000,None,None,1057000000,1057000000,None,525544000000,405553000000,6325000000,5937000000,None,862777000000,909000000,None,None,909000000,10466000000,19670000000,None,19954000000,0,19670000000,10466000000,28021000000,289233000000,63048000000,20687000000,34808000000,6000000,391100000
2021-03-31,USD,907280000000,86181000000,16099000000,21403000000,None,64778000000,19273000000,None,None,1006000000,1006000000,None,518829000000,521892000000,5304000000,-395326000000,None,848504000000,867000000,None,None,867000000,10251000000,19730000000,None,19730000000,0,19730000000,10251000000,-300000000,290536000000,58036000000,19878000000,33110000000,6000000,396300000
2020-12-31,USD,940722000000,87161000000,13701000000,15191000000,None,65660000000,5475000000,466000000,None,3615000000,580000000,3035000000,553620000000,1394000000,1490000000,-430907000000,None,872512000000,925000000,None,None,925000000,10894000000,19718000000,None,19718000000,925000000,19718000000,30612000000,-300000000,839542000000,67425000000,19652000000,30749000000,6000000,396400000
2020-09-30,USD,911589000000,87309000000,20658000000,22533000000,None,64776000000,18599000000,None,None,1131000000,1131000000,None,541053000000,544182000000,1875000000,4476000000,None,844699000000,1113000000,None,None,1113000000,11987000000,20169000000,None,20169000000,0,20169000000,11987000000,37573000000,303733000000,66217000000,19725000000,30372000000,6000000,395300000
2020-06-30,USD,915387000000,87303000000,21149000000,23589000000,None,63714000000,19667000000,None,None,1040000000,1040000000,None,547932000000,551228000000,2440000000,-437062000000,None,848879000000,1130000000,None,None,1130000000,11618000000,20162000000,None,20162000000,0,20162000000,11618000000,826701000000,312759000000,65897000000,19785000000,29326000000,6000000,394600000
