fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-11-30,USD,12608000000,22814000000,10206000000,2475000000,1176000000,40000000,None,3649000000,None,-127000000,127000000,127000000,22814000000,-91000000,None,1046000000,1059000000,271000000,None,788000000,717000000,1176000000,2105000000,788000000
2022-08-31,USD,12758000000,23242000000,10484000000,2726000000,1191000000,11337000000,None,3723000000,None,-142000000,142000000,142000000,23242000000,4000000,None,1024000000,1154000000,279000000,None,875000000,664000000,1191000000,2036000000,875000000
2022-05-31,USD,11356000000,23705000000,12349000000,2602000000,1924000000,9922000000,None,4543000000,None,-158000000,158000000,158000000,24394000000,24000000,None,1018000000,684000000,126000000,None,558000000,342000000,1924000000,1544000000,558000000
2022-02-28,USD,13585000000,23641000000,10056000000,2023000000,1326000000,11702000000,None,3574000000,None,-163000000,163000000,163000000,23641000000,1000000,None,986000000,1375000000,263000000,None,1112000000,1202000000,1326000000,2361000000,1112000000
2021-11-30,USD,13308000000,23474000000,10166000000,1984000000,1597000000,43000000,None,3395000000,None,-155000000,155000000,155000000,23474000000,-15000000,None,995000000,1380000000,336000000,None,1044000000,948000000,1597000000,2375000000,1044000000
2021-08-31,USD,12565000000,22003000000,9438000000,1878000000,1398000000,69000000,None,3273000000,None,-160000000,160000000,160000000,22003000000,3000000,None,971000000,1457000000,345000000,None,1112000000,963000000,1398000000,2588000000,1112000000
2021-05-31,USD,-393000000,21379000000,9169000000,1821000000,1797000000,9835000000,None,4345000000,None,-186000000,186000000,238000000,-393000000,-35000000,None,975000000,2613000000,745000000,393000000,-393000000,1900000000,1797000000,3588000000,1868000000
2021-02-28,USD,12124000000,21510000000,9386000000,1578000000,1005000000,9963000000,None,3297000000,None,-187000000,187000000,187000000,21510000000,29000000,None,2818000000,1049000000,157000000,None,892000000,1026000000,1005000000,3867000000,892000000
2020-11-30,USD,11830000000,20563000000,8733000000,1440000000,1465000000,10309000000,None,3014000000,None,-184000000,184000000,184000000,20563000000,-25000000,None,936000000,1406000000,180000000,None,1226000000,1348000000,1465000000,2342000000,1226000000
2020-08-31,USD,11299000000,19321000000,8022000000,1371000000,1590000000,8594000000,None,2847000000,None,-184000000,184000000,184000000,19321000000,-1000000,None,926000000,1606000000,361000000,None,1245000000,1372000000,1590000000,2532000000,1245000000
2020-05-31,USD,17295000000,17358000000,63000000,1184000000,475000000,8947000000,None,63000000,None,-664000000,174000000,664000000,17358000000,6000000,None,72000000,-319000000,15000000,664000000,424000000,-594000000,475000000,417000000,-334000000
2020-02-29,USD,9698000000,17481000000,7783000000,1563000000,411000000,9083000000,None,2707000000,None,-6000000,155000000,6000000,17487000000,-4000000,None,6000000,420000000,105000000,6000000,315000000,294000000,411000000,432000000,315000000
2019-11-30,USD,9524000000,17324000000,7800000000,1664000000,554000000,8887000000,None,2721000000,None,-1000000,151000000,1000000,17324000000,1000000,None,3000000,572000000,12000000,1000000,560000000,612000000,554000000,576000000,560000000
2019-08-31,USD,7101000000,17048000000,9947000000,4028000000,977000000,8606000000,None,2624000000,None,-1000000,137000000,1000000,17048000000,-12000000,None,3000000,996000000,251000000,1000000,745000000,641000000,977000000,1000000000,745000000
2019-05-31,USD,17723000000,17807000000,84000000,4088000000,1316000000,8760000000,None,84000000,None,-136000000,136000000,212000000,17807000000,-9000000,None,866000000,-2554000000,-585000000,None,1316000000,-2097000000,1316000000,-1688000000,-1969000000
2019-02-28,USD,6846000000,17010000000,10164000000,4253000000,911000000,8552000000,None,2483000000,None,-135000000,None,135000000,17010000000,-3000000,None,851000000,931000000,192000000,None,739000000,819000000,911000000,1782000000,739000000
2018-11-30,USD,7376000000,17824000000,10448000000,4346000000,1168000000,8843000000,None,2583000000,None,None,None,129000000,17824000000,-18000000,None,828000000,1177000000,242000000,None,935000000,881000000,1168000000,2005000000,935000000
2018-08-31,USD,6983000000,17052000000,10069000000,3967000000,1071000000,8662000000,None,2484000000,None,None,None,112000000,17052000000,-1000000,None,808000000,1101000000,266000000,None,835000000,650000000,1071000000,1909000000,835000000
2018-05-31,USD,16934000000,17314000000,380000000,3881000000,1328000000,9515000000,None,380000000,None,None,None,195000000,17314000000,15000000,None,802000000,1358000000,231000000,None,1490000000,906000000,1328000000,2160000000,1127000000
2018-02-28,USD,5068000000,16526000000,11458000000,3935000000,858000000,5981000000,None,8389000000,None,None,None,125000000,16526000000,-2000000,None,786000000,874000000,-1200000000,None,2074000000,2151000000,858000000,1660000000,2074000000
