fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-09-30,USD,105494000,171974000,66480000,44805000,76311000,6373000,None,95801000,None,-138000,None,138000,172112000,388000,None,15302000,78863000,19556000,138000,59307000,39059000,79001000,94303000,59307000
2022-06-30,USD,113824000,181892000,68068000,45435000,84788000,7393000,None,97441000,None,-337000,None,337000,182229000,4682000,None,15240000,89578000,22656000,337000,66922000,45464000,89915000,105155000,66922000
2022-03-31,USD,117706000,185884000,68178000,47756000,88104000,5248000,None,97953000,None,-173000,None,173000,186057000,2429000,None,15174000,90419000,25650000,173000,64769000,59718000,90592000,105766000,64769000
2021-12-31,USD,101655000,164994000,63339000,41218000,72581000,7514000,None,92479000,None,-166000,None,166000,165160000,-919000,None,14607000,71575000,19390000,166000,52185000,49448000,71741000,86348000,52185000
2021-09-30,USD,101735000,161779000,60044000,40878000,74003000,5202000,None,88090000,None,-314000,None,314000,162093000,697000,None,13964000,74494000,16536000,314000,57958000,52809000,74808000,88772000,57958000
2021-06-30,USD,115926000,176163000,60237000,40732000,87177000,6408000,None,89157000,None,-171000,None,171000,176334000,-1060000,None,13097000,86053000,18765000,171000,67288000,68426000,86224000,99321000,67288000
2021-03-31,USD,130970000,195273000,64303000,48088000,103474000,4436000,None,91990000,None,-191000,None,191000,195464000,-1589000,None,11779000,101801000,21344000,191000,80457000,78525000,101992000,113771000,80457000
2020-12-31,USD,120735000,172950000,52215000,36472000,91697000,5151000,None,79649000,None,-96000,None,96000,173046000,-1431000,None,10592000,90289000,17358000,96000,72931000,78880000,90385000,100977000,72931000
2020-09-30,USD,111730000,162960000,51230000,37583000,87807000,4615000,None,76199000,None,-1046000,None,1046000,164006000,860000,None,9032000,87965000,20189000,1046000,67776000,71328000,89011000,98043000,67776000
2020-06-30,USD,129791000,184795000,55004000,41636000,104135000,5063000,None,80660000,None,None,714000,None,184795000,-446000,None,8305000,104403000,20549000,None,83854000,84323000,104135000,112440000,83854000
2020-03-31,USD,113909000,168978000,55069000,41194000,91089000,5808000,None,77889000,None,None,1269000,None,168978000,-656000,None,8067000,91702000,16886000,None,74816000,70466000,91089000,99156000,74816000
2019-12-31,USD,80830000,129774000,48944000,33117000,60851000,8097000,None,68923000,None,None,1767000,None,129774000,-661000,None,7730000,61957000,11684000,None,50273000,52807000,60851000,68581000,50273000
2019-09-30,USD,85948000,131597000,45649000,32681000,65965000,6268000,None,65632000,None,None,2211000,None,131597000,-838000,None,6700000,67338000,13336000,None,54002000,52656000,65965000,72665000,54002000
2019-06-30,USD,79055000,125490000,46435000,32623000,60877000,7467000,None,64613000,None,None,2096000,None,125490000,-64000,None,6345000,62909000,14804000,None,48105000,47464000,60877000,67222000,48105000
2019-03-31,USD,80328000,124491000,44163000,32658000,63189000,5423000,None,61302000,None,None,None,None,124491000,42000,None,6082000,65220000,12698000,None,52522000,54099000,63189000,69271000,52522000
2018-12-31,USD,71834000,112444000,40610000,27802000,53965000,6960000,None,58479000,None,None,None,None,112444000,175000,None,5848000,56066000,10235000,None,45831000,45470000,53965000,59813000,45831000
2018-09-30,USD,63264000,101443000,38179000,26282000,46412000,5724000,None,55031000,None,None,None,None,101443000,-250000,None,6173000,47797000,9203000,None,38594000,38084000,46412000,52585000,38594000
2018-06-30,USD,68732000,106964000,38232000,26199000,52034000,6243000,None,54930000,None,None,None,None,106964000,-207000,None,5790000,53210000,12723000,None,40487000,39256000,52034000,57824000,40487000
2018-03-31,USD,104905000,114714000,9809000,28834000,60173000,4540000,None,54541000,None,None,None,None,116296000,-328000,None,5269000,61013000,13073000,None,47940000,47874000,60173000,65442000,47940000
2017-12-31,USD,96550000,108368000,11818000,24334000,48837000,6610000,None,49723000,None,None,None,None,99275000,-534000,None,5208000,49371000,15898000,None,33473000,33397000,48837000,54045000,33473000
