fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-09-30,USD,21419000000,2327000000,76000000,76000000,193000000,1934000000,6891000000,1449000000,None,6043000000,500000000,5543000000,None,None,None,124000000,47000000,15066000000,2264000000,1136000000,126000000,156000000,156000000,12802000000,630000000,9754000000,156000000,None,10540000000,972000000,155000000,6353000000,4957000000,9017000000,1000000,69308052
2022-06-30,USD,20820000000,2164000000,68000000,68000000,199000000,1744000000,6986000000,1443000000,None,6143000000,533000000,5610000000,None,None,None,153000000,41000000,14774000000,2023000000,1065000000,104000000,60000000,60000000,12751000000,633000000,9761000000,60000000,None,10454000000,898000000,153000000,6046000000,4719000000,8411000000,1000000,70112526
2022-03-31,USD,20169000000,2010000000,101000000,101000000,179000000,1607000000,6930000000,1417000000,None,6100000000,583000000,5517000000,None,None,None,123000000,38000000,14085000000,2597000000,828000000,88000000,960000000,960000000,11488000000,625000000,8528000000,960000000,None,10113000000,809000000,147000000,6084000000,4219000000,7918000000,1000000,71867762
2021-12-31,USD,20292000000,2151000000,144000000,144000000,164000000,1677000000,6969000000,1396000000,None,6143000000,615000000,5528000000,None,None,None,60000000,42000000,14301000000,2603000000,816000000,166000000,906000000,853000000,11803000000,82000000,9754000000,906000000,None,10607000000,554000000,144000000,5991000000,3957000000,7551000000,1000000,72420566
2021-09-30,USD,20306000000,2200000000,320000000,320000000,166000000,1602000000,6939000000,11942000000,None,6120000000,662000000,5458000000,None,None,None,62000000,44000000,14823000000,2752000000,1057000000,81000000,888000000,842000000,12071000000,93000000,9216000000,888000000,None,10719000000,807000000,159000000,5483000000,3957000000,7070000000,1000000,72392992
2021-06-30,USD,19641000000,2154000000,336000000,336000000,174000000,1400000000,7244000000,11024000000,None,6421000000,576000000,5845000000,None,None,None,60000000,42000000,14547000000,2544000000,897000000,84000000,852000000,804000000,12003000000,89000000,2000000,852000000,None,2000000,795000000,154000000,5094000000,3957000000,6661000000,1000000,72386879
2021-03-31,USD,17542000000,2004000000,278000000,278000000,114000000,1254000000,6478000000,1265000000,None,5759000000,592000000,5167000000,None,None,None,44000000,38000000,12797000000,1841000000,562000000,51000000,585000000,534000000,10956000000,80000000,8497000000,585000000,None,9623000000,694000000,145000000,4745000000,3957000000,6368000000,1000000,72375351
2020-12-31,USD,17868000000,2017000000,202000000,202000000,125000000,1315000000,6542000000,1292000000,None,5816000000,648000000,5168000000,None,None,None,42000000,38000000,13323000000,1890000000,466000000,102000000,704000000,644000000,11511000000,75000000,9755000000,704000000,None,10399000000,491000000,138000000,4545000000,3957000000,6165000000,1000000,72196648
2020-09-30,USD,17908000000,1728000000,174000000,174000000,108000000,1324000000,6541000000,9639000000,None,5848000000,701000000,5147000000,None,None,None,122000000,30000000,13747000000,1916000000,541000000,57000000,700000000,644000000,11831000000,85000000,9266000000,700000000,None,10051000000,675000000,138000000,4161000000,3957000000,5868000000,1000000,72132246
2020-06-30,USD,17900000000,1622000000,127000000,127000000,107000000,1226000000,6583000000,9695000000,None,5896000000,761000000,5135000000,None,None,None,162000000,21000000,13993000000,1921000000,316000000,50000000,806000000,579000000,11540000000,87000000,9599000000,174000000,None,10405000000,799000000,121000000,3907000000,3957000000,5660000000,1000000,72078661
2020-03-31,USD,18868000000,2214000000,513000000,513000000,115000000,1413000000,6632000000,10022000000,None,5945000000,823000000,5122000000,None,None,None,173000000,21000000,15233000000,1996000000,484000000,49000000,854000000,628000000,12707000000,97000000,10743000000,177000000,None,11597000000,658000000,86000000,3635000000,3957000000,5448000000,1000000,72048137
2019-12-31,USD,18970000000,1842000000,52000000,52000000,120000000,1530000000,7341000000,604000000,708000000,6049000000,895000000,5154000000,None,None,None,50000000,19000000,15140000000,2198000000,454000000,110000000,997000000,761000000,12485000000,69000000,11516000000,178000000,None,12277000000,514000000,91000000,3830000000,3700000000,5275000000,1000000,74362195
2019-09-30,USD,19405000000,1881000000,60000000,60000000,130000000,1595000000,6123000000,10751000000,None,6104000000,961000000,5143000000,None,None,None,96000000,19000000,15755000000,2643000000,839000000,None,973000000,973000000,10790000000,82000000,10691000000,973000000,None,11664000000,831000000,99000000,3650000000,3500000000,4937000000,1000000,75750691
2019-06-30,USD,19047000000,1840000000,75000000,75000000,135000000,1525000000,6171000000,10417000000,None,6153000000,1019000000,5134000000,None,None,None,105000000,18000000,15569000000,2535000000,752000000,None,995000000,995000000,10794000000,75000000,10700000000,995000000,None,11695000000,788000000,94000000,3478000000,3290000000,4546000000,1000000,77431831
2019-03-31,USD,18586000000,1720000000,52000000,52000000,123000000,1487000000,6226000000,10018000000,None,6210000000,1089000000,5121000000,None,None,None,58000000,16000000,15211000000,2238000000,557000000,None,930000000,930000000,10762000000,80000000,10596000000,930000000,None,11606000000,751000000,86000000,3375000000,3080000000,4276000000,1000000,78812644
2018-12-31,USD,18133000000,1761000000,43000000,43000000,109000000,1545000000,6772000000,614000000,613000000,6142000000,1084000000,5058000000,None,None,None,64000000,16000000,14730000000,2116000000,536000000,112000000,903000000,903000000,11001000000,None,11834000000,856000000,None,11834000000,621000000,83000000,3403000000,2870000000,4101000000,1000000,79872956
2018-09-30,USD,16354000000,1692000000,65000000,65000000,104000000,1438000000,5752000000,529000000,None,5208000000,895000000,4313000000,None,None,None,85000000,15000000,13020000000,2087000000,688000000,58000000,896000000,896000000,9305000000,None,9182000000,896000000,None,10078000000,503000000,123000000,3334000000,2660000000,3791000000,1000000,81537040
2018-06-30,USD,15108000000,1506000000,117000000,117000000,94000000,1203000000,5389000000,480000000,None,4894000000,798000000,4096000000,None,None,None,92000000,15000000,11944000000,2229000000,859000000,52000000,900000000,900000000,8206000000,None,8086000000,900000000,None,8986000000,470000000,120000000,3164000000,2450000000,3458000000,1000000,82895244
2018-03-31,USD,14688000000,1590000000,278000000,278000000,84000000,1154000000,5420000000,467000000,None,4940000000,825000000,4115000000,None,None,None,74000000,13000000,11630000000,1641000000,513000000,46000000,726000000,726000000,8534000000,None,8412000000,726000000,None,9138000000,402000000,122000000,3058000000,2282000000,3188000000,1000000,83919748
2017-12-31,USD,15030000000,1772000000,352000000,352000000,75000000,1233000000,5434000000,467000000,537000000,4957000000,875000000,4082000000,None,None,None,112000000,10000000,11924000000,1668000000,409000000,46000000,723000000,723000000,8895000000,None,9516000000,723000000,None,9516000000,490000000,120000000,3106000000,2105000000,3005000000,1000000,84463662
