fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-10-30,USD,453000000,2575000000,2122000000,1741000000,436000000,359000000,21000000,395000000,1000000,-47000000,1000000,47000000,11000000,-18000000,None,15000000,390000000,93000000,47000000,297000000,291000000,437000000,452000000,297000000
2022-07-31,USD,571000000,1987000000,1416000000,1416000000,170000000,163000000,23000000,375000000,None,-45000000,45000000,45000000,None,-31000000,None,86000000,125000000,29000000,None,96000000,90000000,170000000,256000000,96000000
2022-05-01,USD,665000000,2130000000,1465000000,1465000000,294000000,151000000,22000000,371000000,None,-50000000,1000000,51000000,None,-10000000,None,85000000,244000000,56000000,None,188000000,190000000,295000000,380000000,188000000
2022-01-30,USD,342000000,2209000000,1867000000,1540000000,323000000,344000000,21000000,379000000,None,-46000000,46000000,46000000,9000000,19000000,None,14000000,277000000,65000000,46000000,212000000,211000000,323000000,337000000,212000000
2021-10-31,USD,400000000,2236000000,1836000000,1514000000,376000000,326000000,21000000,362000000,None,-47000000,47000000,47000000,10000000,1000000,None,15000000,329000000,68000000,47000000,261000000,263000000,376000000,391000000,261000000
2021-08-01,USD,436000000,1873000000,1437000000,1286000000,411000000,321000000,23000000,369000000,0,-47000000,47000000,47000000,7000000,168000000,None,14000000,364000000,76000000,47000000,288000000,291000000,411000000,425000000,288000000
2021-05-02,USD,286000000,1984000000,1698000000,1356000000,272000000,355000000,22000000,390000000,0,-53000000,53000000,53000000,26000000,23000000,None,11000000,213000000,53000000,53000000,166000000,167000000,266000000,277000000,160000000
2021-01-31,USD,413000000,2279000000,1866000000,1496000000,401000000,390000000,19000000,409000000,1000000,-55000000,1000000,55000000,16000000,45000000,None,12000000,347000000,102000000,55000000,245000000,249000000,402000000,414000000,245000000
2020-11-01,USD,473000000,2340000000,1867000000,1527000000,461000000,349000000,20000000,381000000,None,-55000000,55000000,55000000,1000000,18000000,None,11000000,406000000,97000000,55000000,309000000,310000000,461000000,472000000,309000000
2020-08-02,USD,747000000,2108000000,1361000000,1361000000,167000000,451000000,24000000,441000000,1000000,-61000000,60000000,61000000,18000000,-106000000,None,10000000,107000000,21000000,61000000,86000000,83000000,168000000,178000000,86000000
2020-04-26,USD,772000000,2238000000,1466000000,1466000000,273000000,393000000,25000000,484000000,0,-55000000,135000000,55000000,-35000000,-81000000,None,12000000,220000000,52000000,55000000,166000000,156000000,275000000,287000000,168000000
2020-01-26,USD,742000000,2162000000,1420000000,1420000000,350000000,385000000,22000000,426000000,3000000,-149000000,3000000,149000000,6000000,22000000,None,12000000,1241000000,33000000,149000000,171000000,1339000000,1390000000,1402000000,1208000000
2019-10-27,USD,738000000,2183000000,1445000000,1445000000,317000000,340000000,22000000,440000000,None,-80000000,81000000,80000000,-61000000,-56000000,None,11000000,234000000,68000000,80000000,169000000,238000000,314000000,325000000,166000000
2019-07-28,USD,606000000,1780000000,1174000000,1174000000,83000000,222000000,17000000,269000000,-1000000,-77000000,8000000,85000000,21000000,-128000000,None,11000000,-4000000,4000000,77000000,-5000000,-32000000,81000000,92000000,-8000000
2019-04-28,USD,655000000,1953000000,1298000000,1298000000,245000000,410000000,26000000,478000000,1000000,-92000000,-3000000,89000000,-2000000,-20000000,None,13000000,117000000,33000000,92000000,123000000,53000000,206000000,219000000,84000000
2019-01-27,USD,706000000,2172000000,1466000000,1466000000,325000000,444000000,23000000,715000000,1000000,-93000000,-2000000,91000000,0,8000000,None,15000000,-1000000,58000000,93000000,176000000,-46000000,90000000,105000000,-59000000
2018-10-28,USD,726000000,2202000000,1476000000,1476000000,326000000,424000000,27000000,499000000,1000000,-94000000,-3000000,91000000,-4000000,0,None,15000000,250000000,56000000,94000000,180000000,147000000,341000000,356000000,194000000
2018-07-29,USD,548000000,1745000000,1197000000,617000000,110000000,400000000,26000000,8000000,1000000,-94000000,-18000000,76000000,1000000,66000000,None,16000000,94000000,0,94000000,126000000,52000000,170000000,186000000,94000000
2018-04-29,USD,533000000,1618000000,1085000000,1263000000,158000000,395000000,27000000,1115000000,2000000,-44000000,None,44000000,16000000,-35000000,None,10000000,-350000000,43000000,44000000,57000000,-448000000,-306000000,-296000000,-393000000
2018-01-28,USD,637000000,1614000000,977000000,1414000000,243000000,393000000,27000000,556000000,0,-32000000,None,32000000,-7000000,-70000000,None,4000000,211000000,-74000000,32000000,314000000,349000000,243000000,247000000,285000000
