fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-11-30,USD,9214300000,6198200000,1096500000,1262100000,None,1391600000,3020000000,393000000,None,2033900000,203900000,1830000000,2975900000,3900000,165600000,4039300000,60600000,6009000000,4753900000,86700000,100000000,10100000,10100000,1255100000,66800000,797900000,10100000,797900000,10100000,346100000,195000000,3205300000,None,1811400000,3600000,360500000
2022-08-31,USD,9125900000,6085400000,1184200000,1230000000,None,1373300000,3044400000,398100000,None,2037800000,212500000,1825300000,2770600000,3900000,45800000,3482100000,52300000,5988500000,4702200000,84700000,93000000,10300000,10300000,1286300000,71000000,797800000,10300000,797800000,10300000,361400000,198700000,3137400000,None,1736300000,3600000,360400000
2022-05-31,USD,9635200000,6581600000,370000000,1223900000,None,1318200000,3053600000,401300000,1055700000,2056100000,224600000,1831500000,4883100000,5000000,853900000,4039500000,53700000,6550000000,5269200000,105700000,87300000,8700000,8700000,1454600000,74800000,797700000,8700000,797700000,806400000,388400000,184700000,3085200000,None,1669600000,3600000,359900000
2022-02-28,USD,10283700000,7237300000,267500000,267500000,None,1204700000,3046400000,399500000,None,2066600000,234800000,1831800000,3921700000,5100000,1086000000,4679100000,51600000,6997700000,5687900000,111400000,83200000,8700000,8700000,1309800000,79300000,797600000,8700000,797600000,8700000,382400000,187600000,3286000000,None,1798500000,3600000,361000000
2021-11-30,USD,9688100000,6632400000,636200000,636200000,None,1371500000,3055700000,398600000,None,2078200000,245900000,1832300000,3317100000,7000000,376000000,5598000000,50700000,6568300000,5221900000,85900000,83600000,8900000,8900000,1346400000,86700000,797500000,8900000,797500000,8900000,408400000,210000000,3119800000,None,1606900000,3600000,360800000
2021-08-31,USD,9367300000,6317300000,1102000000,1141600000,None,1084500000,3050000000,395400000,None,2076700000,260000000,1816700000,3042000000,7100000,39600000,4091200000,44400000,6323800000,4957900000,79000000,80100000,7100000,7100000,1365900000,92600000,797400000,7100000,797400000,7100000,361300000,207900000,3043500000,None,1513300000,3600000,360600000
2021-05-31,USD,9227200000,6169500000,995200000,1031900000,None,1053600000,3057700000,395800000,966100000,2096500000,275800000,1820700000,3056900000,7100000,36700000,4084000000,34200000,6279200000,4938200000,89000000,78100000,7400000,7400000,1479200000,92400000,797300000,7400000,797300000,804700000,336800000,207500000,2948000000,None,1445900000,3600000,359800000
2021-02-28,USD,9665900000,6622200000,787000000,990700000,None,1105900000,3043700000,393100000,None,2107500000,287900000,1819600000,3411100000,9900000,203700000,4525600000,31100000,6689500000,5356000000,73900000,78200000,7000000,7000000,1333500000,92700000,797200000,7000000,797200000,7000000,333500000,191800000,2976400000,None,1499300000,3600000,360300000
2020-11-30,USD,8615400000,5592400000,693500000,868400000,None,991800000,3023000000,392400000,None,2096100000,297200000,1798900000,3361700000,10100000,174900000,3732200000,31200000,5725700000,4380000000,70400000,80200000,6900000,6900000,1345700000,92200000,797000000,6900000,797000000,6900000,309900000,202500000,2889700000,None,1418900000,3600000,360600000
2020-08-31,USD,8376900000,5340200000,835700000,866300000,None,855900000,3036700000,396000000,None,2110900000,314100000,1796800000,3010700000,10200000,30600000,3618000000,29800000,5598300000,4263100000,62000000,79800000,6100000,6100000,1335200000,95100000,796900000,6100000,796900000,6100000,304200000,187700000,2778600000,None,1370200000,3600000,359500000
